token,frequency
are you referring,22
're looking for,22
familiar with it,22
one of my,22
the same way,22
same way about,22
you 're into,22
you like games,22
the m rated,22
you mentioned earlier,21
i 've been,21
of your favorite,21
do you ever,21
it that you,21
you can play,21
e rated games,21
the same about,21
by have you,21
released for the,21
what would you,20
mentioned earlier that,20
the you 're,20
you 're a,20
game made by,20
you have a,20
example do you,20
do n't like,20
of my favorite,20
played any of,20
games what is,20
games that makes,20
's the most,20
game you played,20
indie adventure games,20
to be a,20
are you typically,20
e for everyone,20
case for all,20
do you in,19
if i remember,19
pretty good game,19
made by that,19
do n't you,19
the side view,19
a side view,19
wondering do you,19
for example do,19
get on steam,19
fan of games,19
game you know,19
game developed by,19
games like it,19
was a good,19
it 's on,19
do you love,19
tend to enjoy,19
earlier you mentioned,19
i enjoyed was,19
enjoyed was have,19
ever played it,19
games you said,19
not a fan,19
rated e for,19
rated m for,19
know you like,18
your favorite games,18
game with a,18
do you dislike,18
are you into,18
you mentioned you,18
in your opinion,18
in my opinion,18
of the games,18
do you normally,18
you heard about,18
do you tend,18
other third person,18
do you prefer,18
wondering if you,18
m rated game,18
pc games like,18
such as have,18
as have you,18
played it before,18
liked are you,18
this the case,18
by such as,18
playing games on,17
indie point-and-click puzzle,17
that you loved,17
released back in,17
mean the that,17
do you play,17
wondering have you,17
was an okay,17
the games released,17
about the game,17
you can get,17
was developed by,17
games that came,17
curious do you,17
games like i,17
for the nintendo,17
if you like,17
you liked are,17
since you seem,17
any games from,17
that you were,16
is it you,16
previously you told,16
about the games,16
playstation games from,16
is a really,16
like first person,16
by are you,16
on steam is,16
you also like,16
you have any,16
did you ever,16
but it 's,16
play games on,16
about the one,16
can get on,16
it since you,16
mentioned the one,16
earlier you said,16
one that 's,16
a fair amount,16
so much what,16
you like playing,16
about m rated,16
same about other,16
like third person,16
be a fan,16
text adventure games,16
you mentioned the,16
you were not,15
think that is,15
point-and-click puzzle games,15
n't have a,15
you say you,15
action-adventure shooter games,15
by that you,15
one of your,15
is your favorite,15
what 's your,15
and it 's,15
games in general,15
do n't mind,15
such as i,15
that you 're,15
games rated e,15
that have a,15
game that i,15
games that were,15
games rated t,15
of games from,15
on the subject,15
the subject of,15
curious have you,15
on steam like,15
on steam you,15
makes you enjoy,15
you enjoy them,15
said you liked,15
game have you,15
'm curious do,15
games so much,15
game are you,15
in general do,15
general do you,15
person action-adventure shooters,15
games rated m,15
are you not,14
do n't have,14
recall that you,14
that was released,14
it did n't,14
it 's not,14
i thought that,14
games from 1999,14
a bird 's,14
by that makes,14
game that came,14
released in 2014,14
's your favorite,14
if you do,14
you feel about,14
pc games that,14
such as you,14
that was just,14
about do you,14
of pc games,14
on steam i,14
is have you,14
we 're on,14
're on the,14
think that the,14
thought that was,14
game is a,14
of the best,14
's a really,14
is there any,14
enjoyed are you,14
can play on,14
mac and linux,14
do you usually,14
you think the,14
tend to be,14
you know any,14
said you were,14
's a game,14
the you mentioned,14
with role-playing elements,14
developed by you,14
mean the pc,14
a moment ago,14
the case with,14
year for games,14
games on playstation,13
loved do you,13
you generally not,13
have a mac,13
on steam are,13
can play with,13
know you 're,13
an m rating,13
games why do,13
t rated games,13
what is your,13
game i 'm,13
fun to play,13
such as are,13
person games like,13
made by are,13
that was pretty,13
the pc that,13
it 's this,13
have any experience,13
while we 're,13
feel similarly about,13
person games on,13
game that 's,13
a multiplayer mode,13
it about 's,13
speaking of games,13
with a first,13
oh do you,13
fan of multiplayer,13
thought was pretty,13
to play games,13
of multiplayer games,13
by any chance,13
i 'm looking,13
'm looking for,13
the nintendo switch,13
of first person,13
have you given,13
steam do you,13
games from you,13
since you 're,13
for all games,12
you 've ever,12
've ever played,12
of do you,12
not fond of,12
right do you,12
there a game,12
're a fan,12
think is a,12
it about games,12
you enjoy about,12
of playstation games,12
games from 2017,12
that you love,12
m rated action-adventure,12
you say is,12
a fun game,12
as are you,12
how do you,12
's pc games,12
like multiplayer games,12
rated e 10+,12
you think about,12
multiplayer games like,12
you know about,12
heard about the,12
does n't have,12
you feel similarly,12
about other games,12
you might like,12
mean the game,12
the game that,12
eye view games,12
you think of,12
person perspective is,12
good year for,12
i enjoyed playing,12
are you fond,12
you fond of,12
enjoyed do you,12
developed by do,12
much what is,12
fan of third,12
so i 'm,12
how to make,12
n't like do,12
that are rated,12
enjoy third person,12
action strategy games,12
on steam do,12
developed by is,12
do you remember,12
average do you,12
it came out,12
the playstation i,12
games on xbox,12
were not that,11
not that fond,11
that fond of,11
games played from,11
that you are,11
fan of action-adventure,11
play with my,11
makes you feel,11
that are available,11
are available on,11
of a game,11
so what is,11
game i like,11
good game i,11
single-player only games,11
n't mind me,11
mind me asking,11
you played lately,11
'm wondering do,11
on steam such,11
steam such as,11
view perspective games,11
okay game but,11
by you said,11
person games from,11
games from i,11
a game from,11
you like multiplayer,11
do you typically,11
game in my,11
in my view,11
of it 's,11
why do n't,11
games like have,11
point-and-click adventure games,11
steam have you,11
the single-player game,11
released in 2017,11
multiplayer games that,11
that was developed,11
you like other,11
released in 2015,11
a good year,11
e rated game,11
quite a bit,11
mean the one,11
you also enjoy,11
there any game,11
when you mention,11
was wondering have,11
you generally like,11
you like about,11
to make a,11
game you ever,11
i tend to,11
games available on,11
rated games that,11
the multiplayer game,11
adventure games that,11
makes you find,11
you find them,11
you mentioned liking,11
lately that you,11
on steam have,11
that you do,11
what is the,11
a pretty average,11
is an okay,11
i remember right,11
in general are,11
general are you,11
the t rating,11
but i 'm,11
could have been,11
i think you,11
games released for,11
that the case,11
i recall that,10
games to be,10
game i think,10
that do n't,10
since it 's,10
that i can,10
with my friends,10
so much why,10
how much you,10
i recall you,10
your favorite game,10
is a solid,10
that you 've,10
third person vehicular,10
person vehicular combat,10
a really good,10
like games that,10
what makes you,10
say that you,10
was made by,10
is pretty good,10
pretty good i,10
being on steam,10
games like for,10
for example are,10
example are you,10
out in 2017,10
makes you say,10
'm curious have,10
an average game,10
you feel like,10
perspective do you,10
an m rated,10
from a bird,10
developed by are,10
that you feel,10
way about other,10
was released in,10
about the third,10
third person multiplayer,10
games from 2011,10
did n't enjoy,10
do you often,10
the best games,10
a game with,10
know of a,10
about first person,10
about the that,10
you mean that,10
you really enjoyed,10
ever played any,10
is it the,10
you did not,10
thought was a,10
a pretty fun,10
person perspective i,10
on steam that,10
so have you,10
in your view,10
that you just,10
it speaking of,10
for you to,10
game would you,10
you ever tried,10
on steam what,10
like you said,10
video game you,10
role-playing text adventure,10
you would recommend,10
game on steam,10
in general you,10
to play it,10
i thought you,10
thought you might,10
the rest of,10
is a game,10
game you can,10
told me you,10
so do you,10
third person sports,10
person sports games,10
do you frequently,9
thought was average,9
is n't a,9
steam are you,9
you 're referring,9
're referring to,9
action-adventure games from,9
was pretty fun,9
know you mentioned,9
is it safe,9
it safe to,9
available on linux,9
other playstation games,9
love m rated,9
action-adventure puzzle games,9
game to play,9
it easy to,9
any games that,9
to play what,9
you like first,9
games like are,9
sport racing simulators,9
that you played,9
you ca n't,9
you 've mentioned,9
about the pc,9
it being on,9
and speaking of,9
it if you,9
any experience playing,9
it i know,9
you say they,9
did n't really,9
the one with,9
the bird 's,9
mean the third,9
games from 2016,9
for video games,9
know of that,9
game released in,9
the e rated,9
like i 'm,9
that you would,9
enjoy multiplayer games,9
you enjoyed do,9
game what 's,9
first person shooters,9
playstation do you,9
for example have,9
example have you,9
perspective that you,9
that you enjoy,9
rated games from,9
how come you,9
a huge fan,9
huge fan of,9
games are you,9
what they 're,9
they 're doing,9
can play it,9
xbox games like,9
the games made,9
adventure puzzle platformers,9
both mac and,9
the pc is,9
on the nintendo,9
say that the,9
developed by have,9
released in 2005,9
into third person,9
was wondering if,9
it 's rated,9
person multiplayer games,9
person pc games,9
thought was just,9
you typically not,9
on steam but,9
do you mostly,9
are you usually,9
's on the,9
you 've tried,9
from have you,9
's lineup of,9
disliked do you,9
easy to play,9
too have you,9
and the bird,9
speaking of third,9
multiplayer sports games,9
playstation games that,9
multiplayer games from,9
games from 2015,9
case with all,9
out in 2015,9
you had a,9
from you said,9
xbox games from,9
it 's got,9
you like third,9
sport racing games,9
of it before,9
rated xbox games,9
playstation you said,9
n't have multiplayer,8
you loved do,8
the pc i,8
i remember that,8
you normally like,8
was average are,8
game is the,8
game and it,8
because it 's,8
of action-adventure games,8
loved are you,8
i remember correctly,8
with a multiplayer,8
a multiplayer option,8
game it 's,8
's one of,8
games released by,8
was one of,8
them so much,8
the games developed,8
much why do,8
remember you said,8
action-adventure games with,8
game that has,8
a video game,8
video game that,8
games like that,8
most of the,8
lately what 's,8
developed by like,8
games on pc,8
you think you,8
earlier that was,8
was just okay,8
that was an,8
i like the,8
that was made,8
for example what,8
games like you,8
person perspective was,8
person perspective and,8
and it being,8
person perspective game,8
heard of since,8
of since you,8
know about it,8
ever play it,8
say they 're,8
you play games,8
was just an,8
about is this,8
similarly about other,8
multiplayer are you,8
like would you,8
action-adventure puzzle game,8
multiplayer games on,8
you just mentioned,8
steam you said,8
good game do,8
is an overall,8
you tell me,8
so i wonder,8
you enjoy games,8
if a game,8
an e rating,8
heard of the,8
like i was,8
a multiplayer game,8
good do you,8
is an amazing,8
about the m,8
oh you mean,8
the that was,8
action-adventure fighting games,8
games like what,8
view perspective is,8
you mean from,8
rated games developed,8
now i 'm,8
seem to have,8
developed by i,8
by i thought,8
rated games like,8
third person driving/racing,8
you mention do,8
mention do you,8
shooter games with,8
you just not,8
the that 's,8
xbox do you,8
is a fun,8
tactical action games,8
fan in general,8
in general of,8
indie hack-and-slash adventure,8
from a third,8
rated game that,8
rated games on,8
the other games,8
said you did,8
played it since,8
knows how to,8
from do you,8
i had a,8
with multiplayer i,8
of games that,8
that has a,8
i ca n't,8
pc games you,8
that are n't,8
the m rating,8
felt that was,8
games from like,8
generally are you,8
are you unimpressed,8
you play any,8
'm not a,8
is that true,8
not impressed with,8
that you think,8
is available on,8
like it and,8
simulation strategy game,8
might like too,8
like too have,8
bird view games,8
view perspective makes,8
perspective makes it,8
i 'd say,8
fun do you,8
to play i,8
to be released,8
did you find,8
you think was,8
games from a,8
games released on,8
said you felt,8
pc games released,8
pc game you,8
that was merely,8
was merely average,8
of m rated,8
i heard you,8
heard of i,8
the xbox games,8
can you recommend,8
you enjoyed are,8
game from that,8
out in 2016,8
first person driving/racing,8
other games from,8
did n't have,7
from a first,7
find first person,7
that 's why,7
the pc you,7
remember that you,7
are n't a,7
do you just,7
you think it,7
games what do,7
've heard of,7
you 've heard,7
it 's one,7
so i 've,7
've been wondering,7
average why do,7
what it is,7
makes you love,7
you love them,7
safe to assume,7
games on linux,7
in general i,7
you loved are,7
you disliked are,7
disliked are you,7
hated do you,7
games with puzzles,7
rating are you,7
'm curious what,7
was a fun,7
with a side,7
i 've always,7
of the game,7
any games you,7
you ever encountered,7
had fun playing,7
playing do you,7
's available on,7
the pc games,7
like for instance,7
as you said,7
games i remember,7
why is that,7
do you commonly,7
play first person,7
fan of the,7
e 10+ rated,7
game with multiplayer,7
that was n't,7
a game i,7
it is a,7
play multiplayer games,7
about the single-player,7
point-and-click adventure game,7
games from 2014,7
or was it,7
was it just,7
it does n't,7
puzzle games like,7
it do you,7
the developed by,7
games i wonder,7
like games with,7
simulation strategy games,7
rated game from,7
rated games with,7
friends in multiplayer,7
about multiplayer games,7
about the multiplayer,7
perspective such as,7
the newest game,7
the playstation do,7
you like any,7
say is the,7
so now i,7
a solid game,7
did n't hate,7
is a developer,7
knows what they,7
are rated t,7
'm wondering what,7
to come out,7
game that is,7
play it with,7
multiplayer games i,7
pretty fun game,7
games so i,7
like playing games,7
was wondering do,7
know of what,7
of what 's,7
cup of tea,7
you played that,7
from i remember,7
you have similar,7
it about third,7
that makes them,7
linux and mac,7
games released back,7
any first person,7
about the other,7
what was the,7
the game from,7
any third person,7
that were released,7
video games what,7
person games for,7
you have the,7
to play multiplayer,7
's rated e,7
like is it,7
made by have,7
makes you think,7
first person indie,7
2018 do you,7
out in 2010,7
mean that you,7
a fan in,7
games on nintendo,7
you played i,7
first person pc,7
games for pc,7
you felt that,7
you feel they,7
the real-time strategy,7
real-time strategy and,7
feel that way,7
that way about,7
does it mean,7
teen rated games,7
the that you,7
that 's on,7
is an average,7
third person action,7
the playstation you,7
playstation games you,7
the lack of,7
was just average,7
driving and racing,7
mean the first,7
other games on,7
you disliked do,7
that you dislike,7
games by i,7
i could play,7
from you mentioned,7
shooters with role-playing,7
as far as,7
moment ago you,7
games by that,7
a good time,7
some of your,7
by you mentioned,7
enjoy m rated,7
it have you,7
one that came,7
just do n't,7
games from 2001,7
games in the,7
you mentioned enjoying,7
which is why,7
able to play,7
by on steam,7
fond of games,7
games you mentioned,7
played since you,7
that have multiplayer,7
you generally a,7
you are not,7
pc games with,7
a t rating,7
m rated xbox,7
other games released,7
view perspective like,7
be average are,6
person perspective are,6
you find first,6
the weirdest game,6
weirdest game you,6
you say was,6
pc game from,6
enjoy playing games,6
love to play,6
you are n't,6
generally not fond,6
a pretty poor,6
talking about from,6
of 's games,6
say you 're,6
so you said,6
are you commonly,6
enjoy games with,6
game is that,6
a game made,6
games by you,6
an excellent game,6
rated games released,6
about games released,6
strategy simulation games,6
you really like,6
love them so,6
before that you,6
you hated do,6
do you hate,6
love do you,6
for mature rated,6
other m rated,6
made by i,6
curious what is,6
side view game,6
view perspective that,6
that does n't,6
of side view,6
speaking do you,6
's a pretty,6
games or is,6
on linux and,6
i like games,6
perspective games like,6
by like for,6
view perspective i,6
action-adventure shooters that,6
average in quality,6
pc games made,6
good in your,6
the music genre,6
it 's just,6
i just ca,6
just ca n't,6
with multiplayer like,6
either do you,6
in general like,6
that you said,6
my opinion is,6
person game i,6
n't you like,6
into multiplayer games,6
action-adventure rpg shooters,6
to play on,6
for a game,6
made by is,6
not available on,6
the playstation 's,6
game without a,6
release do you,6
just an average,6
but not great,6
great do you,6
about the bird,6
about pc games,6
game if you,6
the you just,6
just mentioned the,6
one that was,6
on steam right,6
for me i,6
we 're talking,6
you like bird,6
can you think,6
year for video,6
made by what,6
all the games,6
from the first,6
the games that,6
so i enjoyed,6
released by in,6
and released in,6
was there any,6
all do you,6
games i 've,6
view games like,6
indie trivia/board games,6
it about first,6
december 1 2018,6
enjoy games from,6
my favorite system,6
the xbox i,6
you mean 's,6
the playstation are,6
the action-adventure and,6
games from what,6
'm curious why,6
mature rated games,6
know how to,6
spectrum holobyte inc.,6
the xbox have,6
xbox have you,6
which is a,6
but i do,6
did not like,6
is the best,6
of all time,6
perspective you said,6
fan of m,6
so i thought,6
i know that,6
really did n't,6
do n't really,6
n't really like,6
such as what,6
find to be,6
games from that,6
that you know,6
played do you,6
the pc such,6
pc such as,6
such as for,6
as for example,6
to do with,6
hack-and-slash adventure games,6
find them so,6
sports simulation game,6
so-so in quality,6
played lately that,6
was the most,6
be average in,6
average in general,6
have similar thoughts,6
person games that,6
were released in,6
there 's always,6
generally like to,6
the fact that,6
fact that it,6
you like the,6
is it common,6
okay but nothing,6
has a mac,6
as i was,6
other first person,6
remember you telling,6
you telling me,6
multiplayer game that,6
any pc games,6
games from 2010,6
remember you mentioned,6
n't like are,6
the xbox you,6
other xbox games,6
felt was a,6
know you felt,6
you felt so-so,6
felt so-so about,6
on pc you,6
platform do you,6
remember right you,6
other pc games,6
like so i,6
feel they 're,6
but the multiplayer,6
person perspective you,6
you usually like,6
a game on,6
action racing games,6
that true for,6
average is this,6
but nothing special,6
you mentioned disliking,6
person perspective do,6
a truly excellent,6
rated games so,6
ever played i,6
released on steam,6
heard of if,6
should check out,6
remember correctly you,6
a developer that,6
're doing and,6
makes it easy,6
with multiplayer that,6
pc game that,6
is just not,6
mentioned you thought,6
general you said,6
with the bird,6
developer and the,6
you were indifferent,6
were indifferent towards,6
said you found,6
any experience with,6
2015 such as,6
the that is,6
that 's supposed,6
's supposed to,6
june 29 2018,6
action strategy platformers,6
you find any,6
about the rest,6
wonder have you,6
they do n't,6
it about m,6
games by such,6
released on the,6
the playstation in,6
way about the,6
had a good,6
good time playing,6
have you checked,6
's for the,6
you enjoy the,6
that are on,6
on the mac,6
games on mac,6
think the games,6
any games by,6
developed by such,6
know of it,6
multiplayer games with,6
the playstation is,6
about the playstation,6
you like is,6
the that has,6
games without multiplayer,6
september 11 2018,6
be released on,6
think you 'd,6
my favorite developers,6
game but it,6
but i think,6
the other day,6
person game that,6
and the multiplayer,6
like playstation games,6
is just a,6
indie adventure rpgs,6
xbox games that,6
third person sport,6
playing pc games,6
of games by,6
good have you,6
of the xbox,6
you played since,6
perspective games on,6
pc game i,6
common that you,6
third person pc,6
said you enjoyed,6
a fun time,6
person sport racing,6
you think makes,6
playing third person,6
games are always,6
that is a,6
in 2017 that,6
like what is,6
games like so,6
on september 14,6
september 14 2018,6
single-player games on,5
true for all,5
that m rated,5
ever played what,5
played what 's,5
do n't enjoy,5
pc you said,5
games previously you,5
n't a real,5
a real big,5
real big fan,5
fan of do,5
and tactical gameplay,5
you were n't,5
not on steam,5
enjoyed would you,5
games from 2004,5
it has multiplayer,5
do you say,5
sports simulation games,5
of it have,5
games and i,5
is a great,5
so i know,5
favorite games do,5
it is about,5
so much better,5
on linux i,5
recall you saying,5
rated action-adventure puzzle,5
esrb content rating,5
stand out from,5
out from the,5
fun game i,5
playing is a,5
know you said,5
generally speaking do,5
like is a,5
ever encountered a,5
me asking why,5
that third person,5
pretty good in,5
one that you,5
played lately what,5
as i 'm,5
ever play any,5
not impressed by,5
perspective i know,5
perspective games that,5
but did n't,5
pc games is,5
that the pc,5
games are so,5
to be just,5
that 's a,5
one for the,5
was a very,5
a very bad,5
ca n't stand,5
ever played an,5
an e 10+,5
on xbox you,5
you previously mentioned,5
a terrible developer,5
game i normally,5
person perspective in,5
that first person,5
on steam was,5
have a linux,5
's have you,5
you like 's,5
because it was,5
you normally play,5
games you know,5
you know like,5
the action-adventure shooter,5
adventure games on,5
it are you,5
play it i,5
is are you,5
a good developer,5
by what do,5
available on mac,5
wanted to like,5
your opinion i,5
a good example,5
enjoy other games,5
average game do,5
was a game,5
from a side,5
tend to find,5
multiplayer i know,5
think that was,5
other games that,5
them like you,5
like you do,5
ca n't go,5
n't go wrong,5
go wrong with,5
with multiplayer is,5
steam right now,5
it was just,5
an overall average,5
person games made,5
which was released,5
's got a,5
view games i,5
seem to enjoy,5
to enjoy games,5
like bird view,5
you really loved,5
i wanted to,5
game is n't,5
mean the action-adventure,5
on a linux,5
played speaking of,5
hey have you,5
game from 2011,5
by what 's,5
like it 's,5
the playstation what,5
playstation what 's,5
is okay i,5
i normally like,5
and so i,5
sports games like,5
the 2001 game,5
game which was,5
the one from,5
the 2014 game,5
game i love,5
the game is,5
you prefer playing,5
prefer playing games,5
playing games with,5
you enjoy multiplayer,5
at all do,5
the multiplayer mode,5
games you play,5
games out there,5
but have you,5
a chance to,5
chance to play,5
the indie trivia/board,5
indie trivia/board game,5
trivia/board game genre,5
multiplayer such as,5
adventure role-playing games,5
rave about how,5
without a linux,5
developed by and,5
i had fun,5
are you speaking,5
in 2014 that,5
2014 that you,5
for multiplayer games,5
playstation are you,5
game i can,5
one you would,5
what other game,5
was released for,5
about e rated,5
you are a,5
other action-adventure shooters,5
action-adventure shooters with,5
have fun playing,5
game from 2005,5
any m rated,5
game on the,5
advantage of the,5
the playstation which,5
playstation which is,5
which is my,5
is my favorite,5
is this sentiment,5
view perspective in,5
puzzle games is,5
do n't think,5
shooters that are,5
n't care for,5
really enjoyed are,5
play games with,5
view perspective you,5
to make it,5
it with my,5
the xbox is,5
have a multiplayer,5
no multiplayer option,5
adventure games so,5
i really did,5
is a downright,5
xbox such as,5
person perspective such,5
you find enjoyable,5
your cup of,5
games or was,5
tend to like,5
makes you like,5
the driving/racing game,5
them do you,5
the games you,5
that 's the,5
the action-adventure puzzle,5
third person view,5
about the sports,5
the sports simulation,5
heard of you,5
playing first person,5
for example i,5
other games developed,5
such as is,5
but it did,5
you 've got,5
's always have,5
always have you,5
you 'd love,5
first person shooter,5
you played a,5
out have you,5
your favorite video,5
have you enjoyed,5
perspective in games,5
for example you,5
experience playing games,5
any multiplayer games,5
sport racing game,5
an ok game,5
with my kids,5
of games developed,5
n't like is,5
you disliked is,5
nintendo switch games,5
game i thought,5
adventure games with,5
generally a fan,5
fan of first,5
enjoy first person,5
person indie adventure,5
thought it was,5
does that mean,5
you not a,5
similar thoughts about,5
you generally enjoy,5
a t rated,5
steam what do,5
n't available on,5
that was so-so,5
the convenience of,5
i liked the,5
to the that,5
the same for,5
made by so,5
games from 2012,5
games you should,5
of it since,5
action strategy platformer,5
of average quality,5
pc do you,5
text adventure game,5
game i was,5
games you find,5
real-time strategy simulation,5
to be okay,5
that are played,5
are played from,5
n't hate but,5
games but i,5
one have you,5
you given any,5
so i was,5
fun playing i,5
action-adventure shooters on,5
to play does,5
play third person,5
okay game i,5
a bunch of,5
games tend to,5
play it on,5
my friends in,5
of have you,5
know you thought,5
tell me why,5
the with a,5
steam is the,5
's the oldest,5
person perspective that,5
you should check,5
do you not,5
games by from,5
game from i,5
i was curious,5
you enjoy third,5
the simulation strategy,5
fun and the,5
game i 'd,5
have a bird,5
multiplayer games have,5
you tried the,5
good game for,5
that the games,5
released in 2010,5
games earlier you,5
in 2015 such,5
supposed to come,5
now do you,5
rest of the,5
by that i,5
i wonder have,5
you said was,5
ago you said,5
as long as,5
out in 2011,5
it before since,5
before since you,5
you can think,5
can think of,5
think of that,5
've played lately,5
sports games are,5
sports games that,5
by that are,5
be interested in,5
any single-player games,5
you 're interested,5
're interested in,5
adventure game you,5
other games made,5
like games developed,5
of games with,5
made by you,5
is okay but,5
you played recently,5
telling me that,5
merely average are,5
like what do,5
's playstation games,5
you enjoy m,5
which was a,5
picked it up,5
to play is,5
you mentioned not,5
mentioned not liking,5
sports games with,5
think is an,5
released in 2011,5
was released on,5
the pc in,5
games from 2009,5
's xbox games,5
gritty m rated,5
was just ok.,5
expected to be,5
an amazing game,5
heard you say,5
's a good,5
live up to,5
games you 've,5
it could have,5
like m rated,5
about the xbox,5
that 's available,5
that the game,5
out in 2005,5
on playstation i,5
you like playstation,5
any of 's,5
at least a,5
i really enjoyed,5
to play action-adventure,5
was n't a,5
single-player games what,5
games i know,5
of xbox games,5
the playstation was,5
such as so,5
for instance do,5
instance do you,5
playstation games like,5
it about action-adventure,5
have the same,5
multiplayer do you,5
not too fond,5
too fond of,5
game i really,5
xbox games rated,5
on xbox do,5
of that you,5
with puzzles and,5
xbox you said,5
releases from on,5
pc you mentioned,5
's got multiplayer,5
got multiplayer which,5
lot of good,5
of good games,5
games suitable for,5
you love m,5
vehicular combat sports,5
play m rated,5
you like do,5
's the newest,5
pc that you,5
like xbox games,5
that it 's,5
game for me,5
n't like at,5
like at all,5
t rated game,5
by i wonder,5
to be so,5
it was released,5
the playstation games,5
've been enjoying,5
been enjoying playing,5
you find fun,5
pc game with,5
perspective like for,5
recommend have you,5
games from 1994,5
's a first,5
person driving/racing games,5
'm not really,5
is an excellent,5
's third person,5
's on steam,5
a game for,5
games i think,5
the playstation like,5
indie adventure rpg,5
you saying you,4
is your opinion,4
you why do,4
rated games played,4
's the weirdest,4
game you have,4
of games for,4
ended up being,4
in general just,4
assume that you,4
games featuring shooting,4
on do you,4
did n't even,4
a steam release,4
a very good,4
good game especially,4
game especially because,4
hard to find,4
one of 's,4
're a big,4
think it was,4
and i enjoy,4
good game is,4
seem to like,4
simulation sports games,4
when they 're,4
me why you,4
about bird 's,4
rated games what,4
you do you,4
play a lot,4
of t rated,4
explain to me,4
enjoyed is it,4
to assume you,4
of indie point-and-click,4
i 've heard,4
from 2017 you,4
the selection of,4
playstation games in,4
overall you said,4
you love do,4
rated action-adventure games,4
puzzle games are,4
to play do,4
play do you,4
by the esrb,4
about the driving/racing,4
are okay but,4
favorite game that,4
all games released,4
game from 2014,4
other side view,4
games from is,4
from is a,4
real-time strategy games,4
'm wondering have,4
that you had,4
you had fun,4
enjoy single-player only,4
you like single-player,4
combat games are,4
can get it,4
really good game,4
can you suggest,4
enjoy pc games,4
pc games by,4
pc games developed,4
given any games,4
a try like,4
games that do,4
ca n't get,4
that you play,4
view perspective what,4
person games are,4
you find games,4
to be mediocre,4
find third person,4
be just okay,4
is that you,4
person games by,4
do you always,4
when you talk,4
you talk about,4
to the one,4
the one for,4
talking about that,4
did n't do,4
it for me,4
year for gaming,4
10+ rated game,4
everyone 10 and,4
10 and older,4
terrible developer and,4
pc games in,4
dislike pc games,4
i really enjoy,4
my view i,4
i enjoyed the,4
played have you,4
released on linux,4
looking for games,4
of it is,4
played it a,4
vehicular combat game,4
about t rated,4
adventure games like,4
multiplayer games you,4
playing multiplayer games,4
with no multiplayer,4
like did you,4
games can be,4
can be fun,4
good developer and,4
