name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>Silent Hill 2</b>,Year: <b>2001</b>,,Developer: <b>Konami Computer Entertainment Tokyo</b>,,,"Genres: <b>action-adventure, puzzle</b>",,Has multiplayer: <b>no</b>,,,,
<b>Silent Hill 2</b>,,,Developer: <b>Konami Computer Entertainment Tokyo</b>,,,"Genres: <b>action-adventure, puzzle</b>",Player perspective: <b>third person</b>,,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>no</b>,,
<b>Horizon: Zero Dawn</b>,,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,Year: <b>2017</b>,,Developer: <b>Guerrilla Games</b>,ESRB: <b>T (for Teen)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Horizon: Zero Dawn</b>,,,,ESRB: <b>T (for Teen)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,,,Developer: <b>Guerrilla Games</b>,ESRB: <b>T (for Teen)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,Year: <b>2017</b>,,Developer: <b>Guerrilla Games</b>,,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,,,Developer: <b>Guerrilla Games</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,Year: <b>2017</b>,,,ESRB: <b>T (for Teen)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,,,Developer: <b>Guerrilla Games</b>,ESRB: <b>T (for Teen)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,Year: <b>2017</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Horizon: Zero Dawn</b>,Year: <b>2017</b>,,,ESRB: <b>T (for Teen)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,ESRB: <b>E (for Everyone)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",Has multiplayer: <b>no</b>,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,ESRB: <b>E (for Everyone)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,ESRB: <b>E (for Everyone)</b>,,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,,,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,ESRB: <b>E (for Everyone)</b>,,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,,,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,ESRB: <b>E (for Everyone)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>","Player perspective: <b>bird view, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,ESRB: <b>E (for Everyone)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>",,Has multiplayer: <b>no</b>,,,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Mass Effect 2</b>,,,,,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Mass Effect 2</b>,,,,,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,,
<b>Mass Effect 2</b>,,,,,,"Genres: <b>action-adventure, role-playing, shooter</b>",,Has multiplayer: <b>no</b>,,,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,Developer: <b>BioWare</b>,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,"Platforms: <b>PlayStation, Xbox, PC</b>",,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",,,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,,"Genres: <b>action-adventure, role-playing, shooter</b>",,Has multiplayer: <b>no</b>,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter, tactical</b>",,Has multiplayer: <b>no</b>,,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,Developer: <b>Konami Computer Entertainment Japan</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>",,Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,,,,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,,,"Genres: <b>action-adventure, shooter, tactical</b>",,,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",Has multiplayer: <b>no</b>,,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>",,Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter, tactical</b>","Player perspective: <b>bird view, first person, third person</b>",Has multiplayer: <b>no</b>,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,,,Developer: <b>Naughty Dog</b>,,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,Year: <b>2016</b>,,Developer: <b>Naughty Dog</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,,,Developer: <b>Naughty Dog</b>,,,"Genres: <b>action-adventure, shooter</b>",,,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,Year: <b>2016</b>,,Developer: <b>Naughty Dog</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,Year: <b>2016</b>,,,ESRB: <b>T (for Teen)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,Year: <b>2016</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,,,Developer: <b>Naughty Dog</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Uncharted 4: A Thief's End</b>,,,,ESRB: <b>T (for Teen)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,,,Developer: <b>Naughty Dog</b>,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,Platforms: <b>PlayStation</b>,,,
<b>Uncharted 4: A Thief's End</b>,Year: <b>2016</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",,,Platforms: <b>PlayStation</b>,,,
<b>Half-Life 2</b>,,,Developer: <b>Valve Corporation</b>,,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,,Has multiplayer: <b>no</b>,,,,
<b>Half-Life 2</b>,,,Developer: <b>Valve Corporation</b>,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,,,,
<b>Half-Life 2</b>,Year: <b>2004</b>,,Developer: <b>Valve Corporation</b>,,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,,,,,
<b>Half-Life 2</b>,,,,,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,,,,
<b>Half-Life 2</b>,Year: <b>2004</b>,,,ESRB: <b>M (for Mature)</b>,,Genres: <b>shooter</b>,,Has multiplayer: <b>no</b>,"Platforms: <b>PlayStation, Xbox, PC</b>",,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>Half-Life 2</b>,Year: <b>2004</b>,,,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,,,,
<b>Half-Life 2</b>,Year: <b>2004</b>,,,,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,,,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>Half-Life 2</b>,,,,,,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,"Platforms: <b>PlayStation, Xbox, PC</b>",,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>Half-Life 2</b>,,,,,,Genres: <b>shooter</b>,,,"Platforms: <b>PlayStation, Xbox, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>Half-Life 2</b>,,,Developer: <b>Valve Corporation</b>,,Liking/Rating: <b>excellent</b>,Genres: <b>shooter</b>,Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,,,,
<b>Grand Theft Auto V</b>,Year: <b>2013</b>,,Developer: <b>Rockstar North</b>,,,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",,,,,
<b>Grand Theft Auto V</b>,Year: <b>2013</b>,,,,,"Genres: <b>action-adventure, driving/racing, shooter</b>",,,"Platforms: <b>PlayStation, Xbox, PC</b>",,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Grand Theft Auto V</b>,,,Developer: <b>Rockstar North</b>,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",,,,,
<b>Grand Theft Auto V</b>,Year: <b>2013</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",Has multiplayer: <b>yes</b>,,,,
<b>Grand Theft Auto V</b>,Year: <b>2013</b>,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, driving/racing, shooter</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Grand Theft Auto V</b>,,,,,,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",Has multiplayer: <b>yes</b>,,,,
<b>Grand Theft Auto V</b>,,,Developer: <b>Rockstar North</b>,,,"Genres: <b>action-adventure, driving/racing, shooter</b>",,Has multiplayer: <b>yes</b>,"Platforms: <b>PlayStation, Xbox, PC</b>",,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Grand Theft Auto V</b>,,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",Has multiplayer: <b>yes</b>,,,,
<b>Grand Theft Auto V</b>,Year: <b>2013</b>,,Developer: <b>Rockstar North</b>,,,"Genres: <b>action-adventure, driving/racing, shooter</b>",,,,,,
<b>Grand Theft Auto V</b>,,,,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, driving/racing, shooter</b>","Player perspective: <b>first person, third person</b>",,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,Developer: <b>Capcom Production Studio 4</b>,,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",,,"Platforms: <b>PlayStation, Xbox, Nintendo, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,,,"Genres: <b>action-adventure, shooter</b>",,,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter</b>",,,"Platforms: <b>PlayStation, Xbox, Nintendo, PC</b>",Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>
<b>Resident Evil 4</b>,,,,ESRB: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,"Platforms: <b>PlayStation, Xbox, Nintendo, PC</b>",Available on Steam: <b>yes</b>,,
<b>Resident Evil 4</b>,,,,,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Resident Evil 4</b>,,,,ESRB: <b>M (for Mature)</b>,Liking/Rating: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
