name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Trivial Pursuit,,,Electronic Arts,,poor,,,,Nintendo,,,,I loathe Trivial Pursuit. Electronic Arts has never put out good games for the Nintendo.
Stronghold 2,2005,,,,average,,,,,,,no,"I think that Stronghold 2 is so-so, because the 2005 Mac release wasn't so great."
Stronghold 2,,,,,average,,,,PC,,no,,"I thought that Stronghold 2 was okay because it was released for PC, but I wish they had released a Linux version."
Stronghold 2,,,Firefly Studios,T (for Teen),average,,,,,,,,"For a game from Firefly Studios, Stronghold 2 is so-so. It's not bad for a game rated T."
Stronghold 2,,,,,average,"real-time strategy, simulation",bird view,,,,,,"For a game with a bird's eye view, Stronghold 2 is okay. It's your average real-time strategy simulation game."
Stronghold 2,2005,,,,average,,,,,yes,,,"For a Steam game released in 2005, Stronghold 2 is about average."
Tom Clancy's The Division,,,Massive Entertainment,,average,,,,Xbox,,,,I'm so-so about Tom Clancy's The Division. Massive Entertainment has not been doing a good job with their Xbox games in my experience.
Tom Clancy's The Division,,,,M (for Mature),average,,,,Xbox,,,,I'm so-so on M-rated Xbox games like Tom Clancy's The Division.
Tom Clancy's The Division,2016,,,,average,,third person,,,,,,Tom Clancy's The Division is an average game. I'm not really that thrilled about third person games from 2016.
Tom Clancy's The Division,,,Massive Entertainment,,average,"role-playing, shooter, tactical",,,,,,,Tactical role-playing shooters like Tom Clancy's The Division from Massive Entertainment rarely entertain me for an extended period of time.
Tom Clancy's The Division,2016,,,,average,,,yes,,,,,"Normally I'm not into games like Tom Clancy's The Division, but this 2016 game is okay because it has multiplayer."
Metroid Prime Pinball,,,Fuse Games,,average,,,,Nintendo,,,,"Frankly, I think Metroid Prime Pinball could be somewhat better. Fuse Games had never really excelled in the Nintendo platform."
Metroid Prime Pinball,2005,,,,average,"pinball, puzzle",,,,,,,"I think Metroid Prime Pinball is adequate, but we should realize that 2005 was not all that great a year for pinball puzzle games."
Metroid Prime Pinball,,,Fuse Games,E (for Everyone),average,,,,,,,,"I think Metroid Prime Pinball is okay, but Fuze Games never really figured out how to make a good E-rated game."
Metroid Prime Pinball,,,,,average,"pinball, puzzle",,yes,,,,,"I think Metroid Prime Pinball is okay, but multiplayer pinball games were never really my thing."
Metroid Prime Pinball,,,,,average,,,yes,Nintendo,,,,"I think Metroid Prime Pinball is okay, but multiplayer games on Nintendo have always bored me after a half hour or so."
Little Nightmares,,,Tarsier Studios,,good,"adventure, platformer, puzzle",,,,,,,Little Nightmares by Tarsier Studios is one of the more fun games that I've played. Its adventure platformer style with puzzles can keep you entertained for hours.
Little Nightmares,2017,,,E (for Everyone),good,,,,,,,,"I am quite happy with the game Little Nighmares. Released in 2017 and having an E rating, everyone can enjoy it."
Little Nightmares,,,,,good,,,no,PlayStation,,,,Little Nightmares is a pretty good game for the PlayStation. I enjoyed its focus on the single-player mode.
Little Nightmares,,,,,good,"adventure, platformer, puzzle",side view,,,,,,Little Nightmares is a pretty cool game that has kept me entertained. It's an adventure side-scrolling platformer with some puzzle elements to give me a bit of a challenge.
Little Nightmares,,,Tarsier Studios,,good,,side view,,,,,,Little Nightmares by Tarsier Studios is a pretty cool adventure and puzzle platformer. It has a side view perspective that doesn't get boring.
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),average,"driving/racing, sport",,,,,,,"I think Dirt: Showdown is pretty run-of-the-mill. The need to grab a E 10+ (for Everyone 10 and Older) rating took the life out of this driving/racing, sport game in my opinion."
Dirt: Showdown,,,,,average,,,yes,Xbox,,,,I thought Dirt: Showdown was mediocre at best. It's not as good as I expect of multiplayer games for the Xbox.
Dirt: Showdown,,,Codemasters Southam,,average,,first person,,,,,,I thought Dirt: Showdown was just ordinary. Codemasters Southam's choice of a first-person perspective was not a smart one.
Dirt: Showdown,,,,,average,"driving/racing, sport",,yes,,,,,I tried Dirt: Showdown but thought it was run-of-the-mill. I expected more of a multi-player driving/racing game.
Dirt: Showdown,2012,,,E 10+ (for Everyone 10 and Older),average,,,,,,,,"I found Dirt: Showdown to be just so-so. Not only was it rated E 10+ (for Everyone 10 and Older), making it bland,  but was released way back in the stone age of 2012."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,"role-playing, turn-based strategy",,,,,,,"Might & Magic: Heroes VI is an okay game. I normally really love games that combine the role-playing and turn-based strategy genres, but Black Hole Entertainment isn't really able to bring out the full potential."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,,,,,,no,"Might & Magic: Heroes VI isn't bad but could be better. Black Hole Entertainment always makes games that are at least okay, but it's annoying it's no available for the Mac."
Might & Magic: Heroes VI,,,,,average,,bird view,,,yes,,,"Might & Magic: Heroes VI is so-so. I like that it's on Steam, but I just think the bird view perspective is annoying."
Might & Magic: Heroes VI,,,,,average,,bird view,,PC,,,,"I think that Might & Magic: Heroes VI is mediocre. It's got multiplayer which is always nice, it's on the PC which is a platform I hate."
Might & Magic: Heroes VI,,,Black Hole Entertainment,,average,,bird view,,,,,,"I think Might & Magic: Heroes VI is all right, but nothing special. The bird view perspective is nice and makes it easy to play, but Black Hole Entertainment is not a developer I care for."
Payday 2,,,,M (for Mature),average,"role-playing, shooter",,,,,,,"Payday 2 is okay. I normally love role-playing shooters, but the M rating means I find parts of it off-putting"
Payday 2,,,,,average,"role-playing, shooter",first person,,,,,,"Payday 2 is an average game I'd say. First person shooters with role-playing elements are okay, but they're also a dime a dozen now and all blend together."
Payday 2,,,Overkill Software,,average,,first person,,,,,,"Payday 2 is a fine game, but not one I'd consider that great. Overkill Software makes good games sometimes, but their first person games tend to be mediocre."
Payday 2,,,Overkill Software,,average,,,yes,,,,,"Payday 2 isn't the worst game in the world I'd say. It's got multiplayer which is always a plus, but the developer Overkill Software just doesn't make games that stand out much."
Payday 2,,,,M (for Mature),average,,first person,,,,,,"Payday 2 isn't a bad game, but doesn't do anything to draw attention to it. It's like so many M rated first person, and seems to feel like those facts alone are enough to make you want to play it."
The Last of Us,,,Naughty Dog,M (for Mature),excellent,,,,,,,,I think The Last of Us is a great game. It's one of the outstanding M (for Mature) rated games released by Naughty Dog.
The Last of Us,,,,,excellent,"action-adventure, shooter",,,PlayStation,,,,The Last of Us is simply awesome! I've always loved action-adventure/shooter games for the PlayStation.
The Last of Us,,,,,excellent,,third person,yes,,,,,The Last of Us is simply incomparable! I've always loved third-person perspective multiplayer games.
The Last of Us,2013,,Naughty Dog,,excellent,,,,,,,,"The Last of Us is absolutely superb! Naughty Dog had a banner year in 2013, and The Last of Us is one of the reasons why!"
The Last of Us,,,,,excellent,,third person,,PlayStation,,,,"The Last of Us is a great game, no doubt about it! I just can't get enough of third-person perspective games on the PlayStation."
Guitar Hero: Smash Hits,,,Beenox,,poor,music,,,,,,,"I didn't enjoy Guitar Hero: Smash Hits at all. The music genre has never been a favorite of mine, and I just don't think that the developer Beenox has any idea what they're doing."
Guitar Hero: Smash Hits,,,,,poor,music,first person,,,,,,"Guitar Hero: Smash Hits was certainly the very opposite of a smash hit with me. The music genre has never been my favorite anyways, and the first person perspective just came off weird and jarring."
Guitar Hero: Smash Hits,,,,T (for Teen),poor,music,,,,,,,"I didn't like Guitar Hero: Smash Hits very much I'm afraid. The music genre lives or dies based on the song variety, but the T rating meant a lot of amazing songs couldn't be included or had to be watered down."
Guitar Hero: Smash Hits,,,Beenox,,poor,,,,PlayStation,,,,"Guitar Hero: Smash hits was one of the worst games I've played this year. I'm convinced that developer Beenox's PlayStation division is just a single monkey pretending to code, because every game they release for that platform is a complete mess."
Guitar Hero: Smash Hits,,,Beenox,,poor,,,yes,,,,,"I just didn't like Guitar Hero: Smash Hits. The problem is that Beenox has absolutely no idea how to balance or handle a multiplayer game, so any game from them with multiplayer is just not fun to play."
NBA 2K16,,,Visual Concepts,,good,sport,,,,,,,"I thought NBA 2k16 was pretty fun. Normally I find sport games to be average, but developer Visual Concepts really knows what they're doing and how to make a good game."
NBA 2K16,,,,,good,sport,,yes,,,,,I had a fun time with NBA 2k16. Sports games that you can play with your friends through multiplayer are always a good time.
NBA 2K16,,,Visual Concepts,,good,,,,PlayStation,,,,"I think that NBA 2k16 was pretty good. Visual Concepts knows what they're doing, and it's on the PlayStation which has my favorite controller."
NBA 2K16,,,,,good,sport,third person,,,,,,"I had a fun time with NBA 2k16 the other day. Third person sports games like it are almost always at least a bit enjoyable, and NBA 2k16 was pretty good."
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),good,,,yes,,,,,"I've been enjoying playing NBA 2k16 lately. Thanks to it's E 10+ rating and multiplayer functions, I can play it with most of my family, which is nice."
Worms: Reloaded,,,,,average,,side view,,,,,yes,"I think Worms: Reloaded is pretty average. I appreciate it having a Mac release, but I'm not a fan of the side view perspective."
Worms: Reloaded,,,,,average,"action, platformer, strategy",side view,,,,,,"Worms: Reloaded is okay I guess. It can be fun, but strategy action platformers played from a side view perspective are just so-so in my view."
Worms: Reloaded,,,Team17 Digital Ltd,,average,,,,PC,,,,"Worms: Reloaded is average but nothing special. Team17 Digital Ltd is competent enough I guess, but they don't take advantage of the PC so their games are just okay."
Worms: Reloaded,,,,,average,,side view,yes,,,,,"Worms: Reloaded is merely okay. I like games that have multiplayer quite a bit, but the side view perspective holds the game back."
Worms: Reloaded,,,,,average,,side view,,,yes,,,"Worms: Reloaded is thoroughly middle of the road in quality. I appreciate the convenience of it being on Steam, but I just am not a fan of the side view perspective."
Portal 2,,,Valve Corporation,,excellent,,first person,,,,,,"I think Portal 2 is an amazing game. Valve Corporation and amazing developers, and the first person perspective of the game really enhances the experience."
Portal 2,,,,,excellent,,,yes,PlayStation,,,,I think Portal 2 is an excellent game. I just really love games on the PlayStation that have multiplayer so I can play with my friends.
Portal 2,,,,,excellent,"platformer, puzzle, shooter",first person,,,,,,"I think Portal 2 is a really great game. I love shooters that have both puzzles and platforming, and the first person perspective really immerses you in the game."
Portal 2,,,Valve Corporation,,excellent,,,,PlayStation,,,,"Portal 2 is my dream game. Valve Corporation is my favorite developer and the PlayStation is my favorite system, so combining the two is a match made in heaven."
Portal 2,,,,,excellent,,first person,yes,,,,,"I've been having an absolutely blast playing Portal 2. First person games are always my favorite, but the multiplayer makes it even better."
SpellForce 3,,,,,poor,,bird view,,,,,no,"I think that SpellForce 3 is just not for me at all. The bird view perspective just doesn't work for it, and worst of all it isn't available on for my Mac."
SpellForce 3,,,Grimlore Games,,poor,,,,,yes,,,"SpellForce 3 is a really bad game in my opinion. The developer Grimore Games are a bunch of no talent hacks, and it being on Steam means I have to deal with that mess as well."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",bird view,,,,,,"I think that SpellForce 3 is one of the worst games I've ever played. Trying to combine the real-time strategy and role-playing genres just doesn't work, and the bird view perspective makes it near impossible to play."
SpellForce 3,2017,,Grimlore Games,,poor,,,,,,,,"I think SpellForce 3 is really, really bad. It's made by Grimlore Games and their games are always terrible, but it also came out in 2017 which was an especially bad year for them."
SpellForce 3,,,,,poor,"real-time strategy, role-playing",,yes,,,,,"I didn't like SpellForce 3 at all. The real-time strategy and role-playing genres it combines normally aren't my favorite anyways, but them throwing in a multiplayer mode just diluted the focus and made the whole thing a mess."
Tomb Raider: The Last Revelation,,,Core Design,,good,,,no,,,,,Tomb Raider: The Last Revelation is a fun game. Core Design is a good developer and the lack of multiplayer means you can tell the single player experience was focused on.
Tomb Raider: The Last Revelation,,,,,good,,third person,,PlayStation,,,,"I like Tomb Raider: The Last Revelation. I typically enjoy third person games like it, and it being on PlayStation is also nice."
Tomb Raider: The Last Revelation,,,,,good,"action-adventure, puzzle, shooter",third person,,,,,,I thought that Tomb Raider: The Last Revelation was pretty good. I tend to enjoy third person action-adventure shooters that have lots of puzzles.
Tomb Raider: The Last Revelation,,,,T (for Teen),good,,,,PlayStation,,,,I like Tomb Raider: The Last Revelation. It's on PlayStation which is my favorite system and the T rating means it's got a nice balance between being family friendly and dealing with mature themes.
Tomb Raider: The Last Revelation,,,Core Design,,good,,,,PlayStation,,,,"I enjoyed playing Tomb Raider: The Last Revelation. Core Design is a good developer and they know how to take advantage of the PlayStation, which is my favorite system."
Tomb Raider: The Angel of Darkness,,,Core Design,,poor,,,no,,,,,Core Design really screwed up the release of Tomb Raider: The Angel of Darkness due to their lack of multiplayer.
Tomb Raider: The Angel of Darkness,2003,,,,poor,,third person,,,,,,I know that Tomb Raider: The Angel of Darkness was released in 2003 but the lack of first person really frustrated me.
Tomb Raider: The Angel of Darkness,,,,,poor,"action-adventure, shooter",,,,yes,,,I like how Tomb Raider: The Angle of Darkness is now available on Steam but it does not compare well to other action-adventure shooters on there and I wouldn't recommend it.
Tomb Raider: The Angel of Darkness,,,,T (for Teen),poor,,,,PC,,,,I usually enjoy PC games for their increased maturity level but Tomb Raider: The Angel of Darkness should have been made M for mature and I would've enjoyed it way more.
Tomb Raider: The Angel of Darkness,2003,,Core Design,,poor,,,,,,,,Core Design really rushed their release of Tomb Raider: The Angel of Darkness in 2003. It could have been delayed a year and had better technology and graphics and I probably would have enjoyed it.
Rocket League,,,,,good,"sport, vehicular combat",,yes,,,,,"I quite enjoy  Rocket League. I am fond of third person sport, vehicular combat games."
Rocket League,,,Psyonix,E (for Everyone),good,,,,,,,,I think Rocket League is quite good. I think that Psyonix has created an attractive selection of games rated E (for Everyone).
Rocket League,,,,,good,,third person,yes,,,,,"I have always enjoyed Rocket League. I like most third person, multiplayer games very much."
Rocket League,2015,,,,good,"sport, vehicular combat",,,,,,,I do like Rocket League. I have always been fond of the 2015 crop of sport/vehicular combat games.
Rocket League,,,Psyonix,,good,,third person,,,,,,"I think Rocket League is a good, solid game. It is one of the many good third-person perspective games developed by Psyonix."
Ori and the Blind Forest,,,,,excellent,"adventure, platformer, puzzle",side view,,,,,,I think Ori and the Blind Forest is absolutely amazing. Adventure puzzle platformers are one of my favorite types of game and the side view perspective makes it easy to play.
Ori and the Blind Forest,,,Moon Studios,,excellent,,,,Xbox,,,,"I've really, really been having a blast playing Ori and the Blind Forest. Moon Studios is an amazing developer that really takes advantage of the Xbox to make an excellent game."
Ori and the Blind Forest,,,,E (for Everyone),excellent,"adventure, platformer, puzzle",,,,,,,I think that Ori and the Blind Forest is an amazing game. It's E rating means all ages can play it and it's adventure puzzle platformer gameplay makes it a blast to play.
Ori and the Blind Forest,,,,,excellent,,side view,,Xbox,,,,"I've found that Ori and the Blind Forest is an excellent game. I love side view perspective games like it, and the fact that it's on Xbox means it runs on good hardware that I can play."
Ori and the Blind Forest,,,Moon Studios,,excellent,,,no,,,,,"The other day I discovered Ori and the Blind Forest, and it's amazing. Moon Studios is a brilliant developer that always makes good games, and the lack of multiplayer means they were able to really focus on making the best possible single player experience."
Need for Speed: Most Wanted,,,,,good,driving/racing,,yes,,,,,I think that Need for Speed: Most Wanted is fun to play. Driving/racing games that include multiplayer tend to be enjoyable to me.
Need for Speed: Most Wanted,,,,,good,,first person,,Xbox,,,,"I thought that Need for Speed: Most Wanted was pretty good. It's a first person game and it's on a strong platform like the Xbox, so that makes for an immersive experience."
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,driving/racing,,,,,,,I think Need for Speed: Most Wanted is fairly enjoyable. EW Redwood Shores is a developer that makes solid games and the driving/racing genre can be pretty fun.
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,,,,Xbox,,,,"I thought that Need for Speed: Most Wanted was a good game. EW Redwood Shores is a decent developer, and it's on my favorite system, the Xbox."
Need for Speed: Most Wanted,2005,,,,good,,,,Xbox,,,,"I enjoyed Need for Speed: Most Wanted a decent amount because it's on my favorite system, the Xbox. Plus it came out in 2005 which was a good year for games."
RollerCoaster Tycoon,,,MicroProse,,good,,bird view,,,,,,RollerCoaster Tycoon is a fun game. MicroProse is a talented developer and the bird view perspective makes it easy to play.
RollerCoaster Tycoon,,,MicroProse,,good,,,,PC,,,,"RollerCoaster Tycoon is pretty good. MicroProse knows how to make a decent game, and it being on the PC is a plus as well."
RollerCoaster Tycoon,,,,,good,"simulation, strategy",,,,,,no,"RollerCoaster Tycoon is a pretty fun game. I love strategy simulators like it and would even call it great, but it's lack of a Mac release holds it back just a tiny bit."
RollerCoaster Tycoon,,,,,good,"simulation, strategy",bird view,,,,,,RollerCoaster Tycoon is a game I find fairly enjoyable. Strategy simulators tend to be fun and the bird view perspective is helpful when playing.
RollerCoaster Tycoon,,,MicroProse,,good,"simulation, strategy",,,,,,,"I've been enjoying playing RollerCoaster Tycoon lately. MicroProse knows how to make a quality strategy simulator, and it shows in this game."
Bus Driver,,,SCS Software,,poor,,,,,,no,,"I think Bus Driver is a really terrible game. SCS Software is a terrible developer, and to add insult to the matter they didn't even give the game a Linux release."
Bus Driver,,,,,poor,"driving/racing, indie, simulation",,,PC,,,,"I don't like Bus Driver at all. Indie driving/racing simulators aren't a type of game I normally like anyways, and to make it even worse it's on the PC."
