name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>Mirror's Edge Catalyst</b>,,,,,,"Genres: <b>action-adventure, fighting</b>",,,Platform: <b>Xbox</b>,,,
<b>Mirror's Edge Catalyst</b>,Year: <b>2016</b>,,,,,,,Has multiplayer: <b>yes</b>,,,,
<b>Max Payne</b>,Year: <b>2001</b>,,Developer: <b>Remedy Entertainment</b>,,,,,,,,,
<b>Max Payne</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter</b>",,,,,,
<b>Max Payne</b>,,,Developer: <b>Remedy Entertainment</b>,,,,,,Platform: <b>Xbox</b>,,,
<b>Max Payne</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,,,Platform: <b>Xbox</b>,,,
<b>Max Payne</b>,,,,,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Dirt: Showdown</b>,,,,,,"Genres: <b>driving/racing, sport</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Dirt: Showdown</b>,,,,,,,Player perspective: <b>first person</b>,,Platform: <b>PC</b>,,,
<b>Dirt: Showdown</b>,Year: <b>2012</b>,,,,,,,,Platform: <b>PC</b>,,,
<b>Dirt: Showdown</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,,,,Has multiplayer: <b>yes</b>,,,,
<b>Dirt: Showdown</b>,Year: <b>2012</b>,,Developer: <b>Codemasters Southam</b>,,,,,,,,,
<b>Little Big Adventure</b>,Year: <b>1994</b>,,Developer: <b>Adeline Software International</b>,,,,,,,,,
<b>Little Big Adventure</b>,,,,,,,Player perspective: <b>third person</b>,,Platform: <b>PC</b>,,,
<b>Little Big Adventure</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>action-adventure</b>,,,,,,
<b>Little Big Adventure</b>,,,Developer: <b>Adeline Software International</b>,,,,Player perspective: <b>third person</b>,,,,,
<b>Little Big Adventure</b>,,,,,,,,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,,,
<b>Bus Driver</b>,,,Developer: <b>SCS Software</b>,,,,,,,,,Has a Mac release: <b>no</b>
<b>Bus Driver</b>,,,,,,"Genres: <b>driving/racing, indie, simulation</b>",,,Platform: <b>PC</b>,,,
<b>Bus Driver</b>,,,Developer: <b>SCS Software</b>,,,,,,,Available on Steam: <b>yes</b>,,
<b>Bus Driver</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,,,,,,Available on Steam: <b>yes</b>,,
<b>Bus Driver</b>,Year: <b>2014</b>,,,,,"Genres: <b>driving/racing, indie, simulation</b>",,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,,,,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,
<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,Developer: <b>Neversoft Entertainment</b>,,,,,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,,,Has multiplayer: <b>yes</b>,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,,,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,,,,
