name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
,,,,,good,"driving/racing, simulation, sport",,,PlayStation,,,,"I'm curious, why do you enjoy driving/racing sport simulators for the PlayStation?"
,,,,,good,"driving/racing, simulation, sport",,,PlayStation,,,,What do you enjoy about Driving simulation sports games on Playstation?
,,,Tarsier Studios,,good,,,,PlayStation,,,,Why do you like tarsier studios' playstation games?
,,,Tarsier Studios,,good,,,,PlayStation,,,,So what is it about Tarsier Studios' PlayStation lineup that makes you enjoy them?
,,,,,excellent,shooter,first person,,,,,,Why do you love first person shooters?
,,,,,excellent,shooter,first person,,,,,,So what is it about first person shooters that makes you so often rave about how much you love them?
,,,Valve Corporation,,excellent,,,no,,,,,What is it about single player games made by Valve Corporation that makes you find them so amazing?
,,,Valve Corporation,,excellent,,,no,,,,,What makes you love valve corporation's single player games?
,,,Ninja Theory,,excellent,,third person,,,,,,Why are the third person games made by Ninja Theory some of your favorite games ever?
,,,Ninja Theory,,excellent,,third person,,,,,,What's so excellent about Ninja Theory's third person games?
,,,,,excellent,,third person,yes,,,,,What is it about third person games with multiplayer that makes you rave about how awesome they are?
,,,,,excellent,,third person,yes,,,,,Why do you like third person multiplayer games so much?
,,,Illusion Softworks,,excellent,,,,Xbox,,,,"I'm really curious now, what is it about the Xbox games made by Illusion Softworks that makes you think they're so amazing?"
,,,Illusion Softworks,,excellent,,,,Xbox,,,,What do you think makes Illusion Softworks Xbox games so amazing?
,,,,,average,,first person,,PC,,,,What is it about first person games released for the PC that makes you say they're merely average quality?
,,,,,average,,first person,,PC,,,,Why do you think first person PC games are just average?
,,,MicroProse,,good,"simulation, strategy",,,,,,,"What elements in MicroProse's simulation, strategy games make them good in your opinion?"
,,,MicroProse,,good,"simulation, strategy",,,,,,,Why do you enjoy MicroProse's simulation strategy games?
,,,,E (for Everyone),average,"action, strategy",,,,,,,What is it about E rated action strategy games that leaves you lukewarm?
,,,,E (for Everyone),average,"action, strategy",,,,,,,Why do you think that E rated action strategy games are merely so-so in quality?
,,,,,good,"driving/racing, simulation, sport",third person,,,,,,Why do you like driving/racing sport simulators that are played from a third person perspective?
,,,,,good,"driving/racing, simulation, sport",third person,,,,,,Why do you enjoy third person racing sport sim games?
,,,Square,,excellent,,third person,,,,,,Why do you feel that the third person games made by Square are excellent?
,,,Square,,excellent,,third person,,,,,,What is it about third person games from Square that you love?
,,,,,average,"driving/racing, sport",,,PlayStation,,,,What is it about the driving/racing sport games released for the PlayStation that makes you feel they're just so-so in quality?
,,,,,average,"driving/racing, sport",,,PlayStation,,,,Why do you think PlayStation's racing sports games are just average?
,2011,,,,poor,,,,PlayStation,,,,"I'm curious, what is it about the PlayStation games released in 2011 that you find so distasteful?"
,2011,,,,poor,,,,PlayStation,,,,Why do you think 2011 was such a weak year for PlayStation games?
,,,Valve Corporation,,excellent,,,,PC,,,,Why do you think that the PC games made by Valve Corporation are amazing?
,,,Valve Corporation,,excellent,,,,PC,,,,Why do you find Valve Corp's PC games to be top tier?
,2002,,,,excellent,,,,Xbox,,,,Why is it that you seem to love every Xbox game that came out in 2002 so much?
,2002,,,,excellent,,,,Xbox,,,,What do you think made 2002 such a great year for Xbox games?
,,,,M (for Mature),excellent,,,,Xbox,,,,Why do you love M rated Xbox games so much?
,,,,M (for Mature),excellent,,,,Xbox,,,,What do you enjoy so much about M rated xbox games?
,,,Neversoft Entertainment,,average,,,,PC,,,,What about neversoft entertainment's PC games do you find so dull?
,,,Neversoft Entertainment,,average,,,,PC,,,,Why do you think that the PC games made by Neversoft Entertainment are mediocre?
,2014,,,,good,,,,PlayStation,,,,What's so good about PlaySTation games from 2014?
,2010,,Firaxis Games,,good,,,,,,,,What do you enjoy about FIraxis Games' 2010 catalog?
,2010,,Firaxis Games,,good,,,,,,,,Why do you think that the games Firaxis Games released in 2010 are pretty fun?
,,,Slightly Mad Studios,,average,"driving/racing, simulation",,,,,,,What is it about Slightly mad Studios' driving simulation games that leave you unimpressed?
,,,Slightly Mad Studios,,average,"driving/racing, simulation",,,,,,,What is it about the driving/racing simulators made by Slightly Mad Studios that you find mediocre?
,,,,,good,"simulation, strategy",bird view,,,,,,What do you enjoy about bird view strategy sim games?
,,,,,good,"simulation, strategy",bird view,,,,,,"Can you please tell me, why do you enjoy playing bird view strategy simulators?"
,,,,E 10+ (for Everyone 10 and Older),good,,,,,,,yes,Why is it you always seem to have fun playing the E 10+ games that are available on the Mac?
,,,MicroProse,,good,,,,Xbox,,,,What do you think makes MicroProse's Xbox games so good?
,,,MicroProse,,good,,,,Xbox,,,,What is it about the Xbox games developed by MicroProse that makes you enjoy them?
,,,Hudson Soft,,average,,bird view,,,,,,What is it about the bird view perspective games made by Hudson Soft that makes you find them to be neither great nor terrible?
,,,Hudson Soft,,average,,bird view,,,,,,Why are you unenthused by Hudson Soft's bird view games?
,2004,,,M (for Mature),excellent,,,,,,,,What is it about the M rated games released in 2004 that makes them some of your all time favorites?
,2004,,,M (for Mature),excellent,,,,,,,,What do you think makes M rated games from 2004 so great?
,,,,,good,,,yes,,yes,,,Why do you like multiplayer games on steam?
,,,,,good,,,yes,,yes,,,Why do you enjoy playing multiplayer games from Steam?
,,,,,poor,vehicular combat,third person,,,,,,What annoys you about third person vehicular combat games?
,,,,,poor,vehicular combat,third person,,,,,,"If you don't mind me asking, why do you think that third person vehicular combat games are terrible?"
,,,,,poor,,,no,PC,,,,Why don't you like single player PC games?
,,,,,poor,,,no,PC,,,,Why is it that you hate PC games that don't have multiplayer?
,,,Square,,excellent,,,,PC,,,,What do you find so incredible about Square's PC games?
,,,Square,,excellent,,,,PC,,,,Why do you love the PC games made by Square so much?
,1993,,Hudson Soft,,average,,,,,,,,Why do you think that the games Hudson Soft released back in 1993 are mediocre?
,1993,,Hudson Soft,,average,,,,,,,,Why are you unimpressed by Hudson Soft's 1993 catalog of games?
,,,Red Entertainment Corporation,,poor,,,,PC,,,,Why is it that you hate the PC games developed by Red Entertainment Corporation?
,,,Red Entertainment Corporation,,poor,,,,PC,,,,Why don't you like Red Entertainment corporation's PC games?
,,,Dontnod Entertainment,,good,,,,PlayStation,,,,What do you think makes DontNod entertainment's playstation games good?
,,,Dontnod Entertainment,,good,,,,PlayStation,,,,Why do you think the games Dontnod Entertainment made for the PlayStation are pretty good?
,,,Capcom Production Studio 4,,excellent,,,no,,,,,Why do you love capcom production studio 4's single player games?
,,,Capcom Production Studio 4,,excellent,,,no,,,,,What is it about the single player games made by Capcom Production Studio 4 that you think is excellent?
,,,Codemasters Southam,,average,"driving/racing, sport",,,,,,,What is it about the driving/racing sport games made by Codemasters Southam that makes you find them average?
,,,,M (for Mature),average,,,,Nintendo Switch,,,,Why do you think m rated games on the switch tend to just be average?
,,,,M (for Mature),average,,,,Nintendo Switch,,,,"I'm wondering, what is it about the M rated games available on the Nintendo Switch that makes you say they're mediocre?"
,,,Illusion Softworks,,excellent,"driving/racing, fighting, shooter",,,,,,,What makes you love Illusion softwork's racing shooter fighting games?
,,,Illusion Softworks,,excellent,"driving/racing, fighting, shooter",,,,,,,What is it about the driving/racing games with fighting and shooter elements made by Illusion Softworks that makes you rave about how great they are?
,,,,,poor,,bird view,yes,,,,,Why do you not like multiplayer games with a bird view perspective?
,,,,,poor,,bird view,yes,,,,,Why do you dislike multiplayer bird view games?
,,,Kunos Simulazioni,,good,"driving/racing, simulation, sport",,,,,,,Why do you enjoy Kunos Simulazioni's driving simulation sports games?
,,,Kunos Simulazioni,,good,"driving/racing, simulation, sport",,,,,,,So why is it that you enjoy the driving/racing sport simulators developed by Kunos Simulazioni?
,,,,,average,"driving/racing, simulation",,,,yes,,,Why don't you really like driving sim games on steam that much?
,,,,,average,"driving/racing, simulation",,,,yes,,,What is it about the driving/racing simulators you can get on Steam that makes you think their quality is just average?
,,,,,average,"driving/racing, simulation",first person,,,,,,What is it about first person driving/racing simulators that makes you feel they're all so-so in quality?
,,,,,average,"driving/racing, simulation",first person,,,,,,what makes you think that first person driving sim games aren't very good?
,2017,,,,good,,,,PlayStation,,,,Why do you think PlayStation had such good games in 2017?
,2017,,,,good,,,,PlayStation,,,,What is it about the PlayStation games that came out in 2017 that makes you enjoy them?
,,,Ninja Theory,,excellent,"adventure, hack-and-slash, indie",,,,,,,Is there something about Ninja Theory's indie hack and slash adventure games that makes you find them so appealing?
,,,Ninja Theory,,excellent,"adventure, hack-and-slash, indie",,,,,,,What is it about Ninja Theory's indie hack-and-slash adventure games that you find so amazing?
,2001,,Neversoft Entertainment,,average,,,,,,,,Why do you find neversoft entertainment's 2011 games to be underwhelming?
,2001,,Neversoft Entertainment,,average,,,,,,,,Why do you think the games released by Neversoft Entertainment in 2001 are average at best?
,,,,M (for Mature),good,role-playing,,,,,,,What do you like about M rated RPGs?
,,,,M (for Mature),good,role-playing,,,,,,,What is it about M rated RPGs that makes you enjoy them like you do?
,,,,,good,"simulation, turn-based strategy",,,PC,,,,What is it about PC turn-based strategy simulators that makes you enjoy them?
,,,,,good,"simulation, turn-based strategy",,,PC,,,,Why do you enjoy simulation turn based strategy games on the PC?
,,,,,excellent,,third person,,,yes,,,Why do you love third person games on team?
,,,,,excellent,,third person,,,yes,,,Why do you absolutely love third person games that are available on Steam?
,2015,,,,good,role-playing,,,,,,,What do you like about RPGs from 2015?
,2015,,,,good,role-playing,,,,,,,Why do you say that the RPGs released in 2015 were pretty good?
,,,,,good,"adventure, platformer, puzzle",side view,,,,,,What do you like about side view action platformer puzzle games?
,,,,,good,"adventure, platformer, puzzle",side view,,,,,,What do you find fun about side view adventure puzzle platformers?
,,,,,average,,,,,,no,no,Why do you feel unenthusiastic about games without a mac or linux release?
,,,,,average,,,,,,no,no,"So I'm wondering, why is it that if a game isn't available on either the Mac or Linux, you feel it's mediocre?"
,,,Ninja Theory,M (for Mature),excellent,,,,,,,,Why do you think that the M rated games developed by Ninja Theory are excellent?
,,,Ninja Theory,M (for Mature),excellent,,,,,,,,What is it about Ninja Theory's M rated games you love?
,2014,,,,good,,,yes,,,,,Why do you think 2014 was a good year for multiplayer games?
,2014,,,,good,,,yes,,,,,What is it about the multiplayer games released in 2014 that makes you enjoy them?
,,,,,average,sport,,yes,,,,,So what is it about multiplayer sport games that you find so average?
,,,,,average,sport,,yes,,,,,Why do you think multiplayer sports games are just average?
,,,,,poor,"real-time strategy, role-playing",,,PC,,,,Why don't you enjoy PC real-time strategy games with role-playing elements?
,,,,,poor,"real-time strategy, role-playing",,,PC,,,,Why don't you enjoy role playing RTS games on the PC?
,,,,,average,sport,third person,,,,,,Why is it that you feel third person sport games are overall just average?
,,,,,average,sport,third person,,,,,,Why do you find third person sports games to be just average?
,,,Blizzard North,,good,,,,,,,yes,What do you enjoy about Blizzard North's mac games?
,,,Blizzard North,,good,,,,,,,yes,What do you find fun about the Blizzard North games that are available on Mac?
,,,Blizzard North,,good,"hack-and-slash, role-playing",,,,,,,What makes you think Blizzard North's hack and slash RPGs are so good?
,,,Blizzard North,,good,"hack-and-slash, role-playing",,,,,,,"I'm wondering, what is it about the hack-and-slash RPGs that Blizzard North makes that causes you to enjoy them?"
,,,Naughty Dog,,excellent,"action-adventure, shooter",,,,,,,What makes you think Naughty Dog's action-adventure shooter games are incredible?
,,,Naughty Dog,,excellent,"action-adventure, shooter",,,,,,,"I'm wondering, what is it about the action-adventure shooters made by Naughty Dog that makes you love them so much?"
,1999,,,,good,,,,Xbox,,,,Why do you think 1999 was a good year for the Xbox?
,1999,,,,good,,,,Xbox,,,,Why do you think the Xbox games that came out in 1999 are pretty good?
,,,,,good,,bird view,yes,,,,,What is it about multiplayer games that are played from a bird view perspective that makes you enjoy them?
,,,,,good,,bird view,yes,,,,,What do you enjoy about bird view multiplayer games?
,,,,,poor,vehicular combat,,,PlayStation,,,,Why do you think the vehicular combat games available on PlayStation are all bad?
,,,,,poor,vehicular combat,,,PlayStation,,,,Why don't you like vehicular combat games on the playstation?
,,,,,good,,third person,no,,,,,Why do you enjoy third person single player games?
,,,,,good,,third person,no,,,,,Why do you like playing single player third person games?
,2017,,Grimlore Games,,poor,,,,,,,,Why do you think Grimlore Games made such poor games in 2017?
,2017,,Grimlore Games,,poor,,,,,,,,What is it about the games Grimlore Games released in 2017 that makes you say that they're terrible?
,2013,,Overkill Software,,average,,,,,,,,Why do you find Overkill Software's games from 2013 to just be average?
,2013,,Overkill Software,,average,,,,,,,,"So I'm wondering, what was it about the games Overkill Software released in 2013 that made you say they're mediocre?"
,,,,,poor,,bird view,,,yes,,,What is it about the bird view perspective games released on Steam that makes you dislike them so much?
,,,,,poor,,bird view,,,yes,,,Why don't you like bird view games on steam?
,,,Capcom Production Studio 4,,excellent,,,,Xbox,,,,What do you find so amazing about Capcom Production Stuio 4's xbox games?
,,,Capcom Production Studio 4,,excellent,,,,Xbox,,,,Why do you think the Xbox games made by Capcom Production Studio 4 are amazing?
,,,MicroProse,,good,,bird view,,,,,,"So now I'm wondering, why do you enjoy playing the games MicroProse made that have a bird view perspective?"
,,,MicroProse,,good,,bird view,,,,,,Why do you like MicroProse's bird-view games?
,2015,,,,good,,,,PlayStation,,,,Why do you feel that the PlayStation's lineup of games from 2015 is pretty good?
,2015,,,,good,,,,PlayStation,,,,Why do you think 2015 was such a good year for PlayStation games?
,,,Grimlore Games,,poor,"real-time strategy, role-playing",,,,,,,"I'm curious, why do you think the games developed by Grimlore Games that combine the real-time strategy and role-playing genres are horrible?"
,,,Grimlore Games,,poor,"real-time strategy, role-playing",,,,,,,What makes you dislike GrimLore Games' RTS RPGs?
,,,,,excellent,"action-adventure, shooter",third person,,,,,,"So I was wondering, why are third person action-adventure shooters some of your favorite games of all time?"
,,,,,excellent,"action-adventure, shooter",third person,,,,,,What do you enjoy so much about third person action-adventure shooters?
,,,,,excellent,,,,,,no,no,"Why is it that you tend to really, really love games that lack both a Mac and a Linux release?"
,,,,,excellent,,,,,,no,no,What is it you find so incredibly appealing about games without a linux nor a max release?
,,,,M (for Mature),excellent,"driving/racing, fighting, shooter",,,,,,,What do you love about M rated fighting racing shooters?
,,,,M (for Mature),excellent,"driving/racing, fighting, shooter",,,,,,,Why do you think that M rated driving/racing games with fighting and shooter elements are amazing?
,,,,,average,"role-playing, shooter",first person,,,,,,Why do you feel that first person role-playing shooters are neither bad nor great?
,,,,,average,"role-playing, shooter",first person,,,,,,Why are you generally nonplussed by first person shooter RPGs?
,,,,M (for Mature),excellent,"action-adventure, shooter",,,,,,,"If you don't mind answering, why do you love M rated action-adventure shooters so much?"
,,,,M (for Mature),excellent,"action-adventure, shooter",,,,,,,Why do you think M rated action adventure shooters are so amazing?
,,,,,poor,text adventure,,,,yes,,,Why don't you like text adventure games on steam?
,,,,,poor,text adventure,,,,yes,,,What is it about the text adventure games available on Steam that makes you say they're of such poor quality?
,,,Naughty Dog,,excellent,,,,PlayStation,,,,What makes you think Naughty Dog's PlayStation games are excellent?
,,,Naughty Dog,,excellent,,,,PlayStation,,,,Why do you think the games Naughty Dog released for the PlayStation are incredible?
,,,,,excellent,"adventure, hack-and-slash, indie",third person,,,,,,What do you love about third person indie hack and slash adventure games?
,,,,,excellent,"adventure, hack-and-slash, indie",third person,,,,,,What is it about third person indie hack-and-slash adventure games that makes you love them so much?
,,,,,excellent,"driving/racing, fighting, shooter",third person,,,,,,Why do you love third person driving fighting shooters?
,,,,,excellent,"driving/racing, fighting, shooter",third person,,,,,,"Now I'm wondering, why do you find third person driving/racing fighting shooters to be so excellent?"
,,,Overkill Software,,average,,,,Nintendo Switch,,,,Why do you think that the games made by Overkill Software for the Nintendo Switch are mediocre?
,,,Overkill Software,,average,,,,Nintendo Switch,,,,Why do you think Overkill Software's nintendo switch games are underwhelming?
,,,,,poor,text adventure,,,PC,,,,Why do you dislike the text adventure games available on the PC so much?
,,,,,poor,text adventure,,,PC,,,,What do you find disappointing about PC text adventure games?
,,,,M (for Mature),good,"hack-and-slash, role-playing",,,,,,,What is it about M rated hack-and-slash RPGs that makes you enjoy them?
,,,,M (for Mature),good,"hack-and-slash, role-playing",,,,,,,What do you like about M rated hack and slash RPGs?
,,,,,average,,,yes,PlayStation,,,,Why do you say that the PlayStation's lineup of multiplayer games are just average?
,,,,,average,,,yes,PlayStation,,,,What do you think makes multiplayer playstation games mediocre?
,,,,,average,,bird view,no,,,,,Why do you think that singleplayer only games played from a bird view perspective are mediocre?
,,,,,average,,bird view,no,,,,,Why do you think single player bird view games are so average?
,,,,,excellent,,,,,,yes,yes,What do you love so much about games with a linux and mac release?
,,,,,excellent,,,,,,yes,yes,What is it about games that have both Mac and Linux releases that makes you love them so much?
,,,Blizzard North,,good,,,,PC,,,,What do you like about Blizzard North's PC games?
,,,Blizzard North,,good,,,,PC,,,,"So I'm wondering, what do you find fun about the PC games made by Blizzard North?"
,2017,,,,excellent,,,,PC,,,,"I was curious, what is it about the PC games released in 2017 that you feel makes them so great?"
,2017,,,,excellent,,,,PC,,,,Why do you love PC games from 2017 so much?
,,,,M (for Mature),average,,first person,,,,,,Why do you find first person M rated games to be only average quality?
,,,,M (for Mature),average,,first person,,,,,,Why do you feel that M rated games played from a first person perspective are so-so in quality?
,,,,T (for Teen),average,sport,,,,,,,Why do you think t rated sports games are unimpressive?
,,,,T (for Teen),average,sport,,,,,,,Why do you feel that T rated sport games are just okay?
,,,Evolution Studios,,poor,vehicular combat,,,,,,,Why do you think the vehicular combat games made by Evolution Studios are bad?
,,,Evolution Studios,,poor,vehicular combat,,,,,,,Why do you dislike Evolution Studio's vehicular combat games so much?
