name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,Genres: <b>sport</b>,,,,,,
<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,
<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,
<b>Portal 2</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,
<b>SpellForce 3</b>,,,,,Liking: <b>poor</b>,"Genres: <b>real-time strategy, role-playing</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Tomb Raider: The Last Revelation</b>,,,Developer: <b>Core Design</b>,,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Tomb Raider: The Last Revelation</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, puzzle, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Tomb Raider: The Last Revelation</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Last Revelation</b>,,,Developer: <b>Core Design</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,Developer: <b>Core Design</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,,,Liking: <b>poor</b>,,Player perspective: <b>third person</b>,,,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",,,,Available on Steam: <b>yes</b>,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Rocket League</b>,,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,,,,,,,
<b>Rocket League</b>,Year: <b>2015</b>,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",,,,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,,,,
<b>Ori and the Blind Forest</b>,,,Developer: <b>Moon Studios</b>,,Liking: <b>excellent</b>,,,Has multiplayer: <b>no</b>,,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>RollerCoaster Tycoon</b>,,,,,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",,,,,,Has a Mac release: <b>no</b>
<b>RollerCoaster Tycoon</b>,,,,,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",Player perspective: <b>bird view</b>,,,,,
<b>Bus Driver</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",Player perspective: <b>third person</b>,,,,,
<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,,,,
<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",,,,,,
<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,
<b>FIFA 12</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,
<b>The Elder Scrolls Online</b>,,,Developer: <b>ZeniMax Online Studios</b>,,Liking: <b>average</b>,Genres: <b>MMORPG</b>,,,,,,
<b>The Elder Scrolls Online</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,,,,Available on Steam: <b>yes</b>,,
<b>StarCraft</b>,,,,,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,,,,,,Has a Mac release: <b>yes</b>
<b>StarCraft</b>,,,Developer: <b>Blizzard Entertainment</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>Life is Strange</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,Available on Steam: <b>yes</b>,,
<b>Life is Strange</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,,,Has a Linux release: <b>yes</b>,
<b>MotorStorm: Apocalypse</b>,,,Developer: <b>Evolution Studios</b>,,Liking: <b>poor</b>,Genres: <b>vehicular combat</b>,,,,,,
<b>MotorStorm: Apocalypse</b>,Year: <b>2011</b>,,,,Liking: <b>poor</b>,Genres: <b>vehicular combat</b>,,,,,,
