name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>The Wolf Among Us</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,
<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",,,,Available on Steam: <b>yes</b>,,
<b>The Wolf Among Us</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, point-and-click</b>",Player perspective: <b>third person</b>,,,,,
<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>Mirror's Edge Catalyst</b>,,,Developer: <b>EA Digital Illusions CE</b>,,Liking: <b>average</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,
<b>Mirror's Edge Catalyst</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,Platform: <b>PlayStation</b>,,,
<b>Mirror's Edge Catalyst</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,
<b>Mirror's Edge Catalyst</b>,,,Developer: <b>EA Digital Illusions CE</b>,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>The Elder Scrolls V: Skyrim</b>,,,,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,,
<b>The Elder Scrolls V: Skyrim</b>,Year: <b>2011</b>,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,
<b>The Elder Scrolls V: Skyrim</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,,Available on Steam: <b>yes</b>,,
<b>The Elder Scrolls V: Skyrim</b>,,,Developer: <b>Bethesda Game Studios</b>,,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,
<b>The Elder Scrolls V: Skyrim</b>,,,,,Liking: <b>good</b>,,,,,,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>Sid Meier's Civilization V</b>,,,Developer: <b>Firaxis Games</b>,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Sid Meier's Civilization V</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Sid Meier's Civilization V</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,Has a Mac release: <b>yes</b>
<b>Sid Meier's Civilization V</b>,,,,,Liking: <b>good</b>,,,,,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,
<b>Sid Meier's Civilization V</b>,,,,,Liking: <b>good</b>,,,,,,Has a Linux release: <b>yes</b>,Has a Mac release: <b>yes</b>
<b>The Room</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",Player perspective: <b>first person</b>,,,,,
<b>The Room</b>,,,Developer: <b>Fireproof Games</b>,,Liking: <b>excellent</b>,,Player perspective: <b>first person</b>,,,,,
<b>The Room</b>,,,Developer: <b>Fireproof Games</b>,,Liking: <b>excellent</b>,,,,,,Has a Linux release: <b>yes</b>,
<b>The Room</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",,,,Available on Steam: <b>yes</b>,,
<b>The Room</b>,Year: <b>2012</b>,,,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",,,,,,
<b>Age of Empires II: The Age of Kings</b>,Year: <b>1999</b>,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Age of Empires II: The Age of Kings</b>,,,,,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,Player perspective: <b>bird view</b>,,,,,
<b>Age of Empires II: The Age of Kings</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Age of Empires II: The Age of Kings</b>,,,,,Liking: <b>good</b>,,,,,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,
<b>Age of Empires II: The Age of Kings</b>,,,,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,Has a Mac release: <b>yes</b>
<b>Tom Clancy's Splinter Cell: Chaos Theory</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,
<b>Tom Clancy's Splinter Cell: Chaos Theory</b>,,,Developer: <b>Ubisoft Montreal</b>,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,,,,
<b>Tom Clancy's Splinter Cell: Chaos Theory</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,"Genres: <b>action, tactical</b>",,,,,,
<b>Tom Clancy's Splinter Cell: Chaos Theory</b>,Year: <b>2005</b>,,,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Tom Clancy's Splinter Cell: Chaos Theory</b>,,,,,Liking: <b>good</b>,"Genres: <b>action, tactical</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Diablo II</b>,,,Developer: <b>Blizzard North</b>,,Liking: <b>good</b>,"Genres: <b>hack-and-slash, role-playing</b>",,,,,,
<b>Diablo II</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Diablo II</b>,,,,,Liking: <b>good</b>,"Genres: <b>hack-and-slash, role-playing</b>",Player perspective: <b>bird view</b>,,,,,
<b>Diablo II</b>,,,Developer: <b>Blizzard North</b>,,Liking: <b>good</b>,,,,,,,Has a Mac release: <b>yes</b>
<b>Diablo II</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,,,
<b>Super Mario World</b>,,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,,,,,
<b>Super Mario World</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,
<b>Super Mario World</b>,Year: <b>1990</b>,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,,,,,,
<b>Super Mario World</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,
<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,Genres: <b>trivia/board game</b>,,,,,,
<b>Trivial Pursuit</b>,Year: <b>2009</b>,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,,,,
<b>Trivial Pursuit</b>,,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,
<b>Trivial Pursuit</b>,Year: <b>2009</b>,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Trivial Pursuit</b>,,,Developer: <b>Electronic Arts</b>,,Liking: <b>poor</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Stronghold 2</b>,Year: <b>2005</b>,,,,Liking: <b>average</b>,,,,,,,Has a Mac release: <b>no</b>
<b>Stronghold 2</b>,,,,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,Has a Linux release: <b>no</b>,
<b>Stronghold 2</b>,,,Developer: <b>Firefly Studios</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,,,,,,,
<b>Stronghold 2</b>,,,,,Liking: <b>average</b>,"Genres: <b>real-time strategy, simulation</b>",Player perspective: <b>bird view</b>,,,,,
<b>Stronghold 2</b>,Year: <b>2005</b>,,,,Liking: <b>average</b>,,,,,Available on Steam: <b>yes</b>,,
<b>Tom Clancy's The Division</b>,,,Developer: <b>Massive Entertainment</b>,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>Tom Clancy's The Division</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>Tom Clancy's The Division</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,
<b>Tom Clancy's The Division</b>,,,Developer: <b>Massive Entertainment</b>,,Liking: <b>average</b>,"Genres: <b>role-playing, shooter, tactical</b>",,,,,,
<b>Tom Clancy's The Division</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Metroid Prime Pinball</b>,,,Developer: <b>Fuse Games</b>,,Liking: <b>average</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Metroid Prime Pinball</b>,Year: <b>2005</b>,,,,Liking: <b>average</b>,"Genres: <b>pinball, puzzle</b>",,,,,,
<b>Metroid Prime Pinball</b>,,,Developer: <b>Fuse Games</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>average</b>,,,,,,,
<b>Metroid Prime Pinball</b>,,,,,Liking: <b>average</b>,"Genres: <b>pinball, puzzle</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Metroid Prime Pinball</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Nintendo</b>,,,
<b>Little Nightmares</b>,,,Developer: <b>Tarsier Studios</b>,,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",,,,,,
<b>Little Nightmares</b>,Year: <b>2017</b>,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,,,,,,,
<b>Little Nightmares</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,
<b>Little Nightmares</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",Player perspective: <b>side view</b>,,,,,
<b>Little Nightmares</b>,,,Developer: <b>Tarsier Studios</b>,,Liking: <b>good</b>,,Player perspective: <b>side view</b>,,,,,
<b>Dirt: Showdown</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>average</b>,"Genres: <b>driving/racing, sport</b>",,,,,,
<b>Dirt: Showdown</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,
<b>Dirt: Showdown</b>,,,Developer: <b>Codemasters Southam</b>,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,
<b>Dirt: Showdown</b>,,,,,Liking: <b>average</b>,"Genres: <b>driving/racing, sport</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Dirt: Showdown</b>,Year: <b>2012</b>,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>average</b>,,,,,,,
<b>Might & Magic: Heroes VI</b>,,,Developer: <b>Black Hole Entertainment</b>,,Liking: <b>average</b>,"Genres: <b>role-playing, turn-based strategy</b>",,,,,,
<b>Might & Magic: Heroes VI</b>,,,Developer: <b>Black Hole Entertainment</b>,,Liking: <b>average</b>,,,,,,,Has a Mac release: <b>no</b>
<b>Might & Magic: Heroes VI</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>bird view</b>,,,Available on Steam: <b>yes</b>,,
<b>Might & Magic: Heroes VI</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>bird view</b>,,Platform: <b>PC</b>,,,
<b>Might & Magic: Heroes VI</b>,,,Developer: <b>Black Hole Entertainment</b>,,Liking: <b>average</b>,,Player perspective: <b>bird view</b>,,,,,
<b>Payday 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,"Genres: <b>role-playing, shooter</b>",,,,,,
<b>Payday 2</b>,,,,,Liking: <b>average</b>,"Genres: <b>role-playing, shooter</b>",Player perspective: <b>first person</b>,,,,,
<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,
<b>Payday 2</b>,,,Developer: <b>Overkill Software</b>,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Payday 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,
<b>The Last of Us</b>,,,Developer: <b>Naughty Dog</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,,,,,,
<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, shooter</b>",,,Platform: <b>PlayStation</b>,,,
<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,,,,
<b>The Last of Us</b>,Year: <b>2013</b>,,Developer: <b>Naughty Dog</b>,,Liking: <b>excellent</b>,,,,,,,
<b>The Last of Us</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,
<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,
<b>Guitar Hero: Smash Hits</b>,,,,,Liking: <b>poor</b>,Genres: <b>music</b>,Player perspective: <b>first person</b>,,,,,
<b>Guitar Hero: Smash Hits</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,
<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,Genres: <b>sport</b>,,,,,,
<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,
<b>NBA 2K16</b>,,,Developer: <b>Visual Concepts</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>NBA 2K16</b>,,,,,Liking: <b>good</b>,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,
<b>NBA 2K16</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,,,Has a Mac release: <b>yes</b>
<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, platformer, strategy</b>",Player perspective: <b>side view</b>,,,,,
<b>Worms: Reloaded</b>,,,Developer: <b>Team17 Digital Ltd</b>,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,
<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,Has multiplayer: <b>yes</b>,,,,
<b>Worms: Reloaded</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>side view</b>,,,Available on Steam: <b>yes</b>,,
<b>Portal 2</b>,,,Developer: <b>Valve Corporation</b>,,Liking: <b>excellent</b>,,Player perspective: <b>first person</b>,,,,,
<b>Portal 2</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,
<b>Portal 2</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>platformer, puzzle, shooter</b>",Player perspective: <b>first person</b>,,,,,
<b>Portal 2</b>,,,Developer: <b>Valve Corporation</b>,,Liking: <b>excellent</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Portal 2</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,,,,
<b>SpellForce 3</b>,,,,,Liking: <b>poor</b>,,Player perspective: <b>bird view</b>,,,,,Has a Mac release: <b>no</b>
<b>SpellForce 3</b>,,,Developer: <b>Grimlore Games</b>,,Liking: <b>poor</b>,,,,,Available on Steam: <b>yes</b>,,
<b>SpellForce 3</b>,,,,,Liking: <b>poor</b>,"Genres: <b>real-time strategy, role-playing</b>",Player perspective: <b>bird view</b>,,,,,
<b>SpellForce 3</b>,Year: <b>2017</b>,,Developer: <b>Grimlore Games</b>,,Liking: <b>poor</b>,,,,,,,
<b>SpellForce 3</b>,,,,,Liking: <b>poor</b>,"Genres: <b>real-time strategy, role-playing</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Tomb Raider: The Last Revelation</b>,,,Developer: <b>Core Design</b>,,Liking: <b>good</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Tomb Raider: The Last Revelation</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Last Revelation</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, puzzle, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Tomb Raider: The Last Revelation</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Last Revelation</b>,,,Developer: <b>Core Design</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,Developer: <b>Core Design</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,,,Liking: <b>poor</b>,,Player perspective: <b>third person</b>,,,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",,,,Available on Steam: <b>yes</b>,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,Developer: <b>Core Design</b>,,Liking: <b>poor</b>,,,,,,,
<b>Rocket League</b>,,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>good</b>,,,,,,,
<b>Rocket League</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,,,,
<b>Rocket League</b>,Year: <b>2015</b>,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",,,,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,,,,
<b>Ori and the Blind Forest</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>adventure, platformer, puzzle</b>",Player perspective: <b>side view</b>,,,,,
<b>Ori and the Blind Forest</b>,,,Developer: <b>Moon Studios</b>,,Liking: <b>excellent</b>,,,,Platform: <b>Xbox</b>,,,
<b>Ori and the Blind Forest</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,"Genres: <b>adventure, platformer, puzzle</b>",,,,,,
<b>Ori and the Blind Forest</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,,Platform: <b>Xbox</b>,,,
<b>Ori and the Blind Forest</b>,,,Developer: <b>Moon Studios</b>,,Liking: <b>excellent</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Need for Speed: Most Wanted</b>,,,,,Liking: <b>good</b>,Genres: <b>driving/racing</b>,,Has multiplayer: <b>yes</b>,,,,
<b>Need for Speed: Most Wanted</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,Platform: <b>Xbox</b>,,,
<b>Need for Speed: Most Wanted</b>,,,Developer: <b>EA Redwood Shores</b>,,Liking: <b>good</b>,Genres: <b>driving/racing</b>,,,,,,
<b>Need for Speed: Most Wanted</b>,,,Developer: <b>EA Redwood Shores</b>,,Liking: <b>good</b>,,,,Platform: <b>Xbox</b>,,,
<b>Need for Speed: Most Wanted</b>,Year: <b>2005</b>,,,,Liking: <b>good</b>,,,,Platform: <b>Xbox</b>,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>RollerCoaster Tycoon</b>,,,,,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",,,,,,Has a Mac release: <b>no</b>
<b>RollerCoaster Tycoon</b>,,,,,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",Player perspective: <b>bird view</b>,,,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,Liking: <b>good</b>,"Genres: <b>simulation, strategy</b>",,,,,,
<b>Bus Driver</b>,,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,,,,,,Has a Linux release: <b>no</b>,
<b>Bus Driver</b>,,,,,Liking: <b>poor</b>,"Genres: <b>driving/racing, indie, simulation</b>",,,Platform: <b>PC</b>,,,
<b>Bus Driver</b>,,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Bus Driver</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Bus Driver</b>,Year: <b>2014</b>,,,,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",Player perspective: <b>third person</b>,,,,,
<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,,,,
<b>Rollcage</b>,,,,,Liking: <b>average</b>,"Genres: <b>action, driving/racing</b>",,,Platform: <b>PC</b>,,,
<b>Rollcage</b>,,,Developer: <b>Attention To Detail</b>,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,
<b>Rollcage</b>,Year: <b>1999</b>,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",,,,,,
<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,"Genres: <b>strategy, tactical</b>",Player perspective: <b>bird view</b>,,,,,
<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,
<b>Commandos: Behind Enemy Lines</b>,,,,,Liking: <b>good</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,,,
<b>Commandos: Behind Enemy Lines</b>,,,Developer: <b>Pyro Studios</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",,,Platform: <b>Xbox</b>,,,
<b>FIFA 12</b>,,,Developer: <b>EA Canada</b>,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>FIFA 12</b>,,,,,Liking: <b>average</b>,"Genres: <b>simulation, sport</b>",Player perspective: <b>side view</b>,,,,,
<b>FIFA 12</b>,Year: <b>2011</b>,,,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>FIFA 12</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,
<b>The Elder Scrolls Online</b>,,,Developer: <b>ZeniMax Online Studios</b>,,Liking: <b>average</b>,Genres: <b>MMORPG</b>,,,,,,
<b>The Elder Scrolls Online</b>,,,,,Liking: <b>average</b>,Genres: <b>MMORPG</b>,Player perspective: <b>first person</b>,,,,,
<b>The Elder Scrolls Online</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,Platform: <b>PC</b>,,,
<b>The Elder Scrolls Online</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>average</b>,,,,,Available on Steam: <b>yes</b>,,
<b>The Elder Scrolls Online</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>first person</b>,,,,,Has a Mac release: <b>yes</b>
<b>StarCraft</b>,,,Developer: <b>Blizzard Entertainment</b>,,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,,,,,,
<b>StarCraft</b>,,,,,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,,,,,,Has a Mac release: <b>yes</b>
<b>StarCraft</b>,,,Developer: <b>Blizzard Entertainment</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>StarCraft</b>,,,,,Liking: <b>good</b>,Genres: <b>real-time strategy</b>,,Has multiplayer: <b>yes</b>,,,,
<b>StarCraft</b>,,,Developer: <b>Blizzard Entertainment</b>,,Liking: <b>good</b>,,Player perspective: <b>bird view</b>,,,,,
<b>Life is Strange</b>,,,,,Liking: <b>good</b>,Genres: <b>role-playing</b>,Player perspective: <b>third person</b>,,,,,
