name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>RollerCoaster Tycoon</b>,,,,,,"Genres: <b>simulation, strategy</b>",Player perspective: <b>bird view</b>,,,,,
<b>RollerCoaster Tycoon</b>,,,Developer: <b>MicroProse</b>,,,,,,Platform: <b>PC</b>,,,
<b>RollerCoaster Tycoon</b>,,,,,,"Genres: <b>simulation, strategy</b>",,,,,Has a Linux release: <b>yes</b>,
<b>Portal 2</b>,,,Developer: <b>Valve Corporation</b>,,,,,Has multiplayer: <b>yes</b>,,,,
<b>Portal 2</b>,,,,,,"Genres: <b>platformer, puzzle, shooter</b>",Player perspective: <b>first person</b>,,,,,
<b>Portal 2</b>,,,,ESRB content rating: <b>E 10+ (for Everyone 10 and Older)</b>,,,,Has multiplayer: <b>yes</b>,,,,
<b>Portal 2</b>,,,Developer: <b>Valve Corporation</b>,,,,,,Platform: <b>PlayStation</b>,,,
<b>Portal 2</b>,Year: <b>2011</b>,,,,,,Player perspective: <b>first person</b>,,,,,
<b>Need for Speed: Most Wanted</b>,Year: <b>2005</b>,,,,,Genres: <b>driving/racing</b>,,,,,,
<b>Need for Speed: Most Wanted</b>,,,,,,Genres: <b>driving/racing</b>,,,Platform: <b>PC</b>,,,
<b>Need for Speed: Most Wanted</b>,,,,,,Genres: <b>driving/racing</b>,Player perspective: <b>first person</b>,,,,,
<b>Need for Speed: Most Wanted</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,,Player perspective: <b>first person</b>,,,,,
<b>Need for Speed: Most Wanted</b>,,,Developer: <b>EA Redwood Shores</b>,,,Genres: <b>driving/racing</b>,,,,,,
<b>The Wolf Among Us</b>,,,Developer: <b>Telltale Games</b>,,,"Genres: <b>adventure, point-and-click</b>",,,,,,
<b>The Wolf Among Us</b>,,,,,,"Genres: <b>adventure, point-and-click</b>",,,,Available on Steam: <b>yes</b>,,
<b>The Wolf Among Us</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,,,Platform: <b>PC</b>,,,
<b>The Wolf Among Us</b>,,,,,,,,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,,,
<b>The Wolf Among Us</b>,Year: <b>2013</b>,,,,,"Genres: <b>adventure, point-and-click</b>",,,,,,
<b>The Witcher 3: Wild Hunt</b>,,,,,,"Genres: <b>action-adventure, role-playing</b>",Player perspective: <b>third person</b>,,,,,
<b>The Witcher 3: Wild Hunt</b>,,,,,,"Genres: <b>action-adventure, role-playing</b>",,,Platform: <b>Xbox</b>,,,
<b>The Witcher 3: Wild Hunt</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,Player perspective: <b>third person</b>,,,,,
<b>The Witcher 3: Wild Hunt</b>,,,,,,,,Has multiplayer: <b>no</b>,Platform: <b>Xbox</b>,,,
<b>The Witcher 3: Wild Hunt</b>,Year: <b>2015</b>,,,,,"Genres: <b>action-adventure, role-playing</b>",,,,,,
<b>F1 2014</b>,,,,,,"Genres: <b>driving/racing, simulation, sport</b>",,,Platform: <b>PC</b>,,,
<b>F1 2014</b>,,,,,,,Player perspective: <b>third person</b>,,,Available on Steam: <b>yes</b>,,
<b>F1 2014</b>,,,,,,"Genres: <b>driving/racing, simulation, sport</b>",,Has multiplayer: <b>yes</b>,,,,
<b>F1 2014</b>,,,Developer: <b>Codemasters Birmingham</b>,,,,,,,Available on Steam: <b>yes</b>,,
<b>F1 2014</b>,,,,,,"Genres: <b>driving/racing, simulation, sport</b>",Player perspective: <b>third person</b>,,,,,
<b>Outlast II</b>,Year: <b>2017</b>,,,,,"Genres: <b>adventure, indie</b>",,,,,,
<b>Outlast II</b>,Year: <b>2017</b>,,,,,,Player perspective: <b>first person</b>,,,,,
<b>Outlast II</b>,Year: <b>2017</b>,,Developer: <b>Red Barrels</b>,,,,,,,,,
<b>Outlast II</b>,,,Developer: <b>Red Barrels</b>,,,,,,Platform: <b>Nintendo Switch</b>,,,
<b>Outlast II</b>,,,,,,"Genres: <b>adventure, indie</b>",Player perspective: <b>first person</b>,,,,,
<b>Super Bomberman</b>,,,,,,"Genres: <b>action, strategy</b>",Player perspective: <b>bird view</b>,,,,,
<b>Super Bomberman</b>,,,Developer: <b>Hudson Soft</b>,,,,,,Platform: <b>PC</b>,,,
<b>Super Bomberman</b>,Year: <b>1993</b>,,,,,,,,Platform: <b>PC</b>,,,
<b>Super Bomberman</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,,,,,Platform: <b>PC</b>,,,
<b>Super Bomberman</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>action, strategy</b>",,,,,,
<b>Age of Empires II: The Age of Kings</b>,,,Developer: <b>Ensemble Studios</b>,,,Genres: <b>real-time strategy</b>,,,,,,
<b>Age of Empires II: The Age of Kings</b>,,,Developer: <b>Ensemble Studios</b>,ESRB content rating: <b>T (for Teen)</b>,,,,,,,,
<b>Age of Empires II: The Age of Kings</b>,,,Developer: <b>Ensemble Studios</b>,,,,,Has multiplayer: <b>yes</b>,,,,
<b>Age of Empires II: The Age of Kings</b>,Year: <b>1999</b>,,Developer: <b>Ensemble Studios</b>,,,,,,,,,
<b>Age of Empires II: The Age of Kings</b>,,,Developer: <b>Ensemble Studios</b>,,,,,,Platform: <b>PlayStation</b>,,,
<b>Assetto Corsa</b>,,,,,,"Genres: <b>driving/racing, simulation, sport</b>",Player perspective: <b>first person</b>,,,,,
<b>Assetto Corsa</b>,,,,,,,Player perspective: <b>first person</b>,,,Available on Steam: <b>yes</b>,,
<b>Assetto Corsa</b>,,,,,,,,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,,,
<b>Assetto Corsa</b>,,,Developer: <b>Kunos Simulazioni</b>,,,,Player perspective: <b>first person</b>,,,,,
<b>Assetto Corsa</b>,,,Developer: <b>Kunos Simulazioni</b>,ESRB content rating: <b>E (for Everyone)</b>,,,,,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,,,,,,Platform: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,,,"Genres: <b>action-adventure, puzzle, role-playing</b>",Player perspective: <b>third person</b>,,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,ESRB content rating: <b>E (for Everyone)</b>,,,,,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,Developer: <b>Nintendo EAD</b>,,,,,Has multiplayer: <b>no</b>,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,,,,Player perspective: <b>third person</b>,,,,,
<b>Resident Evil 4</b>,,,,,,"Genres: <b>action-adventure, shooter</b>",,,Platform: <b>Nintendo</b>,,,
<b>Resident Evil 4</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,,Has multiplayer: <b>no</b>,,,,
<b>Resident Evil 4</b>,Year: <b>2005</b>,,,,,,Player perspective: <b>third person</b>,,,,,
<b>Resident Evil 4</b>,,,Developer: <b>Capcom Production Studio 4</b>,,,,,,Platform: <b>Nintendo</b>,,,
<b>Resident Evil 4</b>,,,,ESRB content rating: <b>M (for Mature)</b>,,,,,Platform: <b>Nintendo</b>,,,
<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,,,Available on Steam: <b>yes</b>,,
<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,ESRB content rating: <b>M (for Mature)</b>,,,,,,,,
<b>Call of Duty: Advanced Warfare</b>,Year: <b>2014</b>,,Developer: <b>Sledgehammer Games</b>,,,,,,,,,
<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,,Has multiplayer: <b>yes</b>,,,,
<b>Call of Duty: Advanced Warfare</b>,,,Developer: <b>Sledgehammer Games</b>,,,,Player perspective: <b>first person</b>,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,Developer: <b>Neversoft Entertainment</b>,,,,,Has multiplayer: <b>yes</b>,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,ESRB content rating: <b>T (for Teen)</b>,,,,,Platform: <b>Xbox</b>,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,
<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,,,,Genres: <b>sport</b>,,,,,,
