name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>Quantum Break</b>,,,,,Liking: <b>average</b>,"Genres: <b>adventure, shooter</b>",,,,,,
<b>Quantum Break</b>,Year: <b>2016</b>,,,,Liking: <b>average</b>,,,,,,,
<b>Quantum Break</b>,,,Developer: <b>Remedy Entertainment</b>,,Liking: <b>average</b>,,,,,,,
<b>Quantum Break</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Quantum Break</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>poor</b>,"Genres: <b>action-adventure, fighting</b>",,,,,,
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>poor</b>,,,,,,,Has a Mac release: <b>no</b>
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>poor</b>,,,,,Available on Steam: <b>no</b>,,
<b>Mirror's Edge Catalyst</b>,,,,,Liking: <b>poor</b>,,Player perspective: <b>first person</b>,,,,,
<b>Madden NFL 15</b>,,,Developer: <b>EA Tiburon</b>,,Liking: <b>average</b>,,,,,,,
<b>Madden NFL 15</b>,Year: <b>2014</b>,,,,Liking: <b>average</b>,,,,,,,
<b>Madden NFL 15</b>,,,,,Liking: <b>average</b>,,Player perspective: <b>bird view</b>,,,,,
<b>Madden NFL 15</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>yes</b>,,,,
<b>Madden NFL 15</b>,,,,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
