name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release
<b>Lara Croft and the Temple of Osiris</b>,,,,,Liking: <b>average</b>,"Genres: <b>action-adventure, puzzle, shooter</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Lara Croft and the Temple of Osiris</b>,,,Developer: <b>Crystal Dynamics</b>,,Liking: <b>average</b>,"Genres: <b>action-adventure, puzzle, shooter</b>",,,,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,Developer: <b>Konami Computer Entertainment Japan</b>,,Liking: <b>excellent</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,Year: <b>2004</b>,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>",,,,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,Player perspective: <b>bird view</b>,,,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, shooter, tactical</b>",,,Platform: <b>PlayStation</b>,,,
<b>Metal Gear Solid 3: Snake Eater</b>,,,,,Liking: <b>excellent</b>,,,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,
<b>Max Payne</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Max Payne</b>,,,Developer: <b>Remedy Entertainment</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,
<b>Max Payne</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",,,Platform: <b>PC</b>,,,
<b>Max Payne</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,,Available on Steam: <b>yes</b>,,
<b>Max Payne</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,Platform: <b>PC</b>,,,
<b>The Room</b>,,,Developer: <b>Fireproof Games</b>,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",,,,,,
<b>The Room</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",,,Platform: <b>PC</b>,,,
<b>The Room</b>,,,Developer: <b>Fireproof Games</b>,,Liking: <b>excellent</b>,,Player perspective: <b>first person</b>,,,,,
<b>The Room</b>,Year: <b>2012</b>,,,,Liking: <b>excellent</b>,,,,Platform: <b>PC</b>,,,
<b>The Room</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>indie, point-and-click, puzzle</b>",,,,,Has a Linux release: <b>yes</b>,
<b>Skyforge</b>,,,,,Liking: <b>poor</b>,"Genres: <b>adventure, hack-and-slash, MMORPG</b>",,,Platform: <b>PC</b>,,,
<b>Skyforge</b>,,,Developer: <b>Allods Online</b>,,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Skyforge</b>,,,,,Liking: <b>poor</b>,"Genres: <b>adventure, hack-and-slash, MMORPG</b>",Player perspective: <b>third person</b>,,,,,
<b>Skyforge</b>,,,,,Liking: <b>poor</b>,,Player perspective: <b>third person</b>,,,Available on Steam: <b>yes</b>,,
<b>Skyforge</b>,Year: <b>2015</b>,,,,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Need for Speed: Payback</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,,Player perspective: <b>third person</b>,,,,,
<b>Need for Speed: Payback</b>,Year: <b>2017</b>,,Developer: <b>Ghost Games</b>,,Liking: <b>poor</b>,,,,,,,
<b>Need for Speed: Payback</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,Genres: <b>driving/racing</b>,,,,,,
<b>Need for Speed: Payback</b>,Year: <b>2017</b>,,,,Liking: <b>poor</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Need for Speed: Payback</b>,,,,,Liking: <b>poor</b>,Genres: <b>driving/racing</b>,Player perspective: <b>third person</b>,,,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,,Liking: <b>good</b>,,,,Platform: <b>Nintendo Switch</b>,,,
<b>Rocket League</b>,,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",Player perspective: <b>third person</b>,,,,,
<b>Rocket League</b>,,,,,Liking: <b>good</b>,"Genres: <b>sport, vehicular combat</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Rocket League</b>,Year: <b>2015</b>,,,,Liking: <b>good</b>,,,,Platform: <b>Nintendo Switch</b>,,,
<b>Rocket League</b>,,,Developer: <b>Psyonix</b>,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,,,,
<b>Mass Effect 2</b>,,,Developer: <b>BioWare</b>,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",,,,,,
<b>Mass Effect 2</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, role-playing, shooter</b>",Player perspective: <b>third person</b>,,,,,
<b>Mass Effect 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Mass Effect 2</b>,Year: <b>2010</b>,,,,Liking: <b>excellent</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Mass Effect 2</b>,,,Developer: <b>BioWare</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,,,,,,
<b>Silent Hill 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,"Genres: <b>action-adventure, puzzle</b>",,,,,,
<b>Silent Hill 2</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, puzzle</b>",Player perspective: <b>third person</b>,,,,,
<b>Silent Hill 2</b>,,,,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,
<b>Silent Hill 2</b>,Year: <b>2001</b>,,,,Liking: <b>excellent</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Silent Hill 2</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>",,,Platform: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,Developer: <b>Nintendo EAD</b>,,Liking: <b>excellent</b>,,Player perspective: <b>third person</b>,,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>action-adventure, puzzle, role-playing</b>",,Has multiplayer: <b>no</b>,,,,
<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,,,Liking: <b>excellent</b>,,,,Platform: <b>Nintendo</b>,,,
<b>The Legend of Zelda: Ocarina of Time</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>excellent</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Life is Strange</b>,,,Developer: <b>Dontnod Entertainment</b>,,Liking: <b>good</b>,Genres: <b>role-playing</b>,,,,,,
<b>Life is Strange</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,
<b>Life is Strange</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,,,,
<b>Life is Strange</b>,Year: <b>2015</b>,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,
<b>Life is Strange</b>,,,Developer: <b>Dontnod Entertainment</b>,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,Liking: <b>average</b>,Genres: <b>sport</b>,Player perspective: <b>third person</b>,,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,Developer: <b>Neversoft Entertainment</b>,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,
<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,
<b>Tony Hawk's Pro Skater 3</b>,,,,,Liking: <b>average</b>,Genres: <b>sport</b>,,Has multiplayer: <b>yes</b>,,,,
<b>Tony Hawk's Pro Skater 3</b>,,,Developer: <b>Neversoft Entertainment</b>,,Liking: <b>average</b>,Genres: <b>sport</b>,,,,,,
<b>Far Cry 3</b>,,,Developer: <b>Ubisoft Massive</b>,,Liking: <b>good</b>,,,,Platform: <b>PC</b>,,,
<b>Far Cry 3</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>first person</b>,,,,,
<b>Far Cry 3</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Far Cry 3</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",,,,Available on Steam: <b>yes</b>,,
<b>Far Cry 3</b>,,,Developer: <b>Ubisoft Massive</b>,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,,,,
<b>Small World 2</b>,,,Developer: <b>Days of Wonder</b>,,Liking: <b>poor</b>,,,,,Available on Steam: <b>yes</b>,,
<b>Small World 2</b>,,,,,Liking: <b>poor</b>,"Genres: <b>indie, trivia/board game</b>",,Has multiplayer: <b>yes</b>,,,,
<b>Small World 2</b>,Year: <b>2010</b>,,,,Liking: <b>poor</b>,,,,Platform: <b>PC</b>,,,
<b>Small World 2</b>,Year: <b>2010</b>,,Developer: <b>Days of Wonder</b>,,Liking: <b>poor</b>,,,,,,,
<b>Small World 2</b>,,,,,Liking: <b>poor</b>,"Genres: <b>indie, trivia/board game</b>",,,,,,Has a Mac release: <b>yes</b>
<b>Guitar Hero: Smash Hits</b>,,,Developer: <b>Beenox</b>,,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,
<b>Guitar Hero: Smash Hits</b>,Year: <b>2009</b>,,,,Liking: <b>poor</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Guitar Hero: Smash Hits</b>,,,,,Liking: <b>poor</b>,,Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,,,,
<b>Guitar Hero: Smash Hits</b>,,,,,Liking: <b>poor</b>,Genres: <b>music</b>,,Has multiplayer: <b>yes</b>,,,,
<b>Guitar Hero: Smash Hits</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Little Big Adventure</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,Genres: <b>action-adventure</b>,,,,,,
<b>Little Big Adventure</b>,,,Developer: <b>Adeline Software International</b>,,Liking: <b>average</b>,,Player perspective: <b>third person</b>,,,,,
<b>Little Big Adventure</b>,,,,,Liking: <b>average</b>,,,Has multiplayer: <b>no</b>,Platform: <b>PlayStation</b>,,,
<b>Little Big Adventure</b>,Year: <b>1994</b>,,,,Liking: <b>average</b>,Genres: <b>action-adventure</b>,,,,,,
<b>Little Big Adventure</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Little Nightmares</b>,Year: <b>2017</b>,,,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Little Nightmares</b>,,,,,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",Player perspective: <b>side view</b>,,,,,
<b>Little Nightmares</b>,,,Developer: <b>Tarsier Studios</b>,,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",,,,,,
<b>Little Nightmares</b>,,,Developer: <b>Tarsier Studios</b>,,Liking: <b>good</b>,,,,Platform: <b>PlayStation</b>,,,
<b>Little Nightmares</b>,Year: <b>2017</b>,,,,Liking: <b>good</b>,"Genres: <b>adventure, platformer, puzzle</b>",,,,,,
<b>Euro Truck Simulator</b>,,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,"Genres: <b>driving/racing, simulation</b>",,,,,,
<b>Euro Truck Simulator</b>,,,,,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,Has a Linux release: <b>no</b>,
<b>Euro Truck Simulator</b>,,,,,Liking: <b>poor</b>,"Genres: <b>driving/racing, simulation</b>",Player perspective: <b>first person</b>,,,,,
<b>Euro Truck Simulator</b>,Year: <b>2008</b>,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,,,,,,,
<b>Euro Truck Simulator</b>,,,Developer: <b>SCS Software</b>,,Liking: <b>poor</b>,,,,,Available on Steam: <b>yes</b>,,
<b>Dance Dance Revolution Universe 3</b>,,,Developer: <b>Konami</b>,,Liking: <b>poor</b>,Genres: <b>music</b>,,,,,,
<b>Dance Dance Revolution Universe 3</b>,,,Developer: <b>Konami</b>,,Liking: <b>poor</b>,,,,Platform: <b>Xbox</b>,,,
<b>Dance Dance Revolution Universe 3</b>,,,,ESRB content rating: <b>E (for Everyone)</b>,Liking: <b>poor</b>,,,,Platform: <b>Xbox</b>,,,
<b>Dance Dance Revolution Universe 3</b>,,,,,Liking: <b>poor</b>,Genres: <b>music</b>,,,Platform: <b>Xbox</b>,,,
<b>Dance Dance Revolution Universe 3</b>,Year: <b>2008</b>,,Developer: <b>Konami</b>,,Liking: <b>poor</b>,,,,,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,Developer: <b>Core Design</b>,,Liking: <b>poor</b>,,,Has multiplayer: <b>no</b>,,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",,,,,,
<b>Tomb Raider: The Angel of Darkness</b>,Year: <b>2003</b>,,Developer: <b>Core Design</b>,,Liking: <b>poor</b>,,,,,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,,Liking: <b>poor</b>,,Player perspective: <b>third person</b>,,Platform: <b>PlayStation</b>,,,
<b>Tomb Raider: The Angel of Darkness</b>,,,,,Liking: <b>poor</b>,"Genres: <b>action-adventure, shooter</b>",,Has multiplayer: <b>no</b>,,,,
<b>Tetris</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>arcade, puzzle, strategy</b>",Player perspective: <b>side view</b>,,,,,
<b>Tetris</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>arcade, puzzle, strategy</b>",,,Platform: <b>Nintendo</b>,,,
<b>Tetris</b>,Year: <b>1986</b>,,,,Liking: <b>excellent</b>,,,,Platform: <b>Nintendo</b>,,,
<b>Tetris</b>,,,"Developer: <b>Spectrum HoloByte, Inc.</b>",,Liking: <b>excellent</b>,,Player perspective: <b>side view</b>,,,,,
<b>Tetris</b>,,,,,Liking: <b>excellent</b>,"Genres: <b>arcade, puzzle, strategy</b>",,Has multiplayer: <b>no</b>,,,,
<b>Driver</b>,,,,,Liking: <b>average</b>,"Genres: <b>driving/racing, simulation</b>",,,,,,Has a Mac release: <b>yes</b>
<b>Driver</b>,,,,,Liking: <b>average</b>,"Genres: <b>driving/racing, simulation</b>",,Has multiplayer: <b>no</b>,,,,
<b>Driver</b>,,,,,Liking: <b>average</b>,"Genres: <b>driving/racing, simulation</b>",Player perspective: <b>third person</b>,,,,,
<b>Driver</b>,Year: <b>1999</b>,,,,Liking: <b>average</b>,,,,Platform: <b>PC</b>,,,
<b>Driver</b>,,,Developer: <b>Reflections Interactive</b>,ESRB content rating: <b>T (for Teen)</b>,Liking: <b>average</b>,,,,,,,
<b>Need for Speed: The Run</b>,,,Developer: <b>Firebrand Games</b>,,Liking: <b>average</b>,Genres: <b>driving/racing</b>,,,,,,
<b>Need for Speed: The Run</b>,,,,,Liking: <b>average</b>,Genres: <b>driving/racing</b>,Player perspective: <b>third person</b>,,,,,
<b>Need for Speed: The Run</b>,,,Developer: <b>Firebrand Games</b>,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>Need for Speed: The Run</b>,Year: <b>2011</b>,,,,Liking: <b>average</b>,,,,Platform: <b>Xbox</b>,,,
<b>Need for Speed: The Run</b>,Year: <b>2011</b>,,Developer: <b>Firebrand Games</b>,,Liking: <b>average</b>,,,,,,,
<b>Crysis</b>,,,,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,Platform: <b>Xbox</b>,,,
<b>Crysis</b>,,,,ESRB content rating: <b>M (for Mature)</b>,Liking: <b>good</b>,,,,Platform: <b>Xbox</b>,,,
<b>Crysis</b>,,,,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>first person</b>,,,,,
<b>Crysis</b>,,,Developer: <b>Crytek Frankfurt</b>,,Liking: <b>good</b>,,Player perspective: <b>first person</b>,,,,,
<b>Crysis</b>,,,Developer: <b>Crytek Frankfurt</b>,,Liking: <b>good</b>,"Genres: <b>action-adventure, shooter</b>",,,,,,
<b>The Forest of Doom</b>,,,,,Liking: <b>average</b>,"Genres: <b>role-playing, text adventure</b>",,,Platform: <b>PC</b>,,,
