mr,ref
"recommend(name[Resident Evil 4], release_year[2005], player_perspective[third person])","Since you seem to be a fan of third person perspective games from 2005, I thought you might like Resident Evil 4 too. Have you heard about the game?"
"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])",Capcom Production Studio 4 put out Resident Evil 4 on Nintendo. I liked it but wasn't sure if you had played it or not. Have you?
"recommend(name[Resident Evil 4], developer[Capcom Production Studio 4], platforms[Nintendo])","While we're on the subject of games that Capcom Production Studio 4 made for Nintendo, have you heard of Resident Evil 4?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], platforms[Nintendo])","One of the best M rated games available for Nintendo is Resident Evil 4, did you ever play it?"
"recommend(name[Resident Evil 4], esrb[M (for Mature)], platforms[Nintendo])","Speaking of Nintendo games suitable for the M rating, have you heard of Resident Evil 4?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], available_on_steam[yes])","Speaking of games made by Sledgehammer Games playable on Steam, have you heard of Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], available_on_steam[yes])",If you like the work of Sledgehammer Games then Call of Duty: Advanced Warfare is out on Steam. Are you familiar with it?
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], esrb[M (for Mature)])",An M rated game from Sledgehammer Games that I thought was decent is Call of Duty: Advanced Warfare. Are you familiar with it?
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], esrb[M (for Mature)])","Do you know about Call of Duty: Advanced Warfare? It's basically an M rated game from Sledgehammer Games that also has Kevin Spacey in it, but like, before we knew about all the stuff he did."
"recommend(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games])","Speaking of Sledgehammer Games' titles from 2014, have you played Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], release_year[2014], developer[Sledgehammer Games])","Speaking of games by Sledgehammer Games, have you tried the 2014 game Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","Have you heard of Call of Duty: Advanced Warfare? Sledgehammer Games made it, it's a pretty fun multiplayer game."
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], has_multiplayer[yes])","And while we're on the subject of multiplayer games developed by Sledgehammer Games, have you heard of of Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], player_perspective[first person])","While we're on the subject of first person games made by Sledgehammer Games, did you ever play Call of Duty: Advanced Warfare?"
"recommend(name[Call of Duty: Advanced Warfare], developer[Sledgehammer Games], player_perspective[first person])",You ever hear of Call of Duty: Advanced Warfare? You been living under a rock? It's the next first person perspective game from Sledgehammer Games.
"recommend(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], has_multiplayer[yes])",A multiplayer game made by Neversoft Entertainment that I liked was Tony Hawk's Pro Skater 3. Are you familiar with it?
"recommend(name[Tony Hawk's Pro Skater 3], developer[Neversoft Entertainment], has_multiplayer[yes])",I know you like games from Neversoft Entertainment. Have you tried the multiplayer game Tony Hawk's Pro Skater 3?
"recommend(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], platforms[Xbox])","A T rated Xbox game I thought was pretty fun was Tony Hawk's Pro Skater 3, have you ever played it?"
"recommend(name[Tony Hawk's Pro Skater 3], esrb[T (for Teen)], platforms[Xbox])",I know you're looking for games rated T (for Teen). Have you ever considered getting Tony Hawk's Pro Skater 3 for the Xbox?
"recommend(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])","If we're talking about third person sport games, you really can't go wrong with Tony Hawk's Pro Skater 3. Have you ever played it?"
"recommend(name[Tony Hawk's Pro Skater 3], genres[sport], player_perspective[third person])",A third person sport game that I enjoyed was Tony Hawk's Pro Skater 3. Have you played it?
"recommend(name[Tony Hawk's Pro Skater 3], genres[sport], has_multiplayer[yes])",Tony Hawk's Pro Skater 3 is a good sports multiplayer title for my money. Have you played it before?
"recommend(name[Tony Hawk's Pro Skater 3], genres[sport], has_multiplayer[yes])",You mentioned liking multiplayer sport games. Are you familiar with Tony Hawk's Pro Skater 3?
"recommend(name[Tony Hawk's Pro Skater 3], release_year[2001], genres[sport])","Thinking about sport games released in 2001, I'm reminded of Tony Hawk's Pro Skater 3. Did you ever play that one?"
"recommend(name[Tony Hawk's Pro Skater 3], release_year[2001], genres[sport])","I know you're into sports games like me. I really like the 2001 game Tony Hawk's Pro Skater 3, have you ever heard of it?"
