name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
BioShock,,,,,,,,,PC,yes,,,Is the BioShock you're talking about the one for the PC that you can get on Steam?
The Elder Scrolls Online,2014,,,,,,,,PC,,,,"Oh, you mean The Elder Scrolls Online, right? The PC game from 2014?"
The Elder Scrolls Online,2014,,,,,,,,PC,,,,Is the Elder Scrolls Online you mentioned the one that came out for the PC in 2014?
The Elder Scrolls Online,,,,,,MMORPG,,,PC,,,,"Oh do you mean the PC MMORPG,  The Elder Scrolls Online ?"
The Elder Scrolls Online,,,,,,MMORPG,,,PC,,,,Is the Elder Scrolls Online you just mentioned the PC MMORPG?
The Elder Scrolls Online,2014,,ZeniMax Online Studios,,,,,,,,,,"Are you talking about The Elder Scrolls Online, the 2014 game developed by ZeniMax Online Studios?"
The Elder Scrolls Online,2014,,ZeniMax Online Studios,,,,,,,,,,"Oh, do you mean The Elder Scrolls Online, the one from ZeniMax Online Studios and released in 2014?"
The Elder Scrolls Online,,,ZeniMax Online Studios,,,,,,PC,,,,"Are you talking about Zenimax Online Studios' PC game, The Elder Scrolls Online ?"
The Elder Scrolls Online,,,ZeniMax Online Studios,,,,,,PC,,,,"When referring to The Elder Scrolls Online, do you mean the one for the PC that's developed by ZeniMax Online Studios?"
The Elder Scrolls Online,,,,,,MMORPG,,,,,,yes,"Are you're talking about the MMORPG game The Elder Scrolls Online, which was released on Mac?"
The Elder Scrolls Online,,,,,,MMORPG,,,,,,yes,are you talking about the MMO on Mac?
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,,,turn-based strategy,,,,,,,"Are you talking about Heroes of Might and Magic III: The Restoration of Erathia from 1999, the turn based strategy game?"
Heroes of Might and Magic III: The Restoration of Erathia,1999,,,,,turn-based strategy,,,,,,,"Are you talking about Heroes of Might and Magic III: The Restoration of Erathia, the 1999 turn-based strategy game?"
Heroes of Might and Magic III: The Restoration of Erathia,,,,,,,bird view,,PC,,,,Is the Heroes of Might and Magic III: The Restoration of Erathia you're talking about the one with the bird view perspective that's for the PC?
Heroes of Might and Magic III: The Restoration of Erathia,,,,,,,bird view,,PC,,,,"Do you mean the PC game, Heroes of Might and Magic III: The Restoration of Erathia, featuring a bird view?"
Heroes of Might and Magic III: The Restoration of Erathia,,,Loki Software,,,,,yes,,,,,"Are you talking about Loki Software's multiplayer game, Heroes of Might and Magic III: The Restoration of Erathia ?"
Heroes of Might and Magic III: The Restoration of Erathia,,,Loki Software,,,,,yes,,,,,Is the Heroes of Might and Magic III: The Restoration of Erathia you mentioned the one with multiplayer that was developed by Loki Software?
Heroes of Might and Magic III: The Restoration of Erathia,,,,E (for Everyone),,,,,,,,yes,"Do you mean the E rated game on Mac, Heroes of Might and Magic III: The Restoration of Erathia ?"
Heroes of Might and Magic III: The Restoration of Erathia,,,,E (for Everyone),,,,,,,,yes,"By Heroes of Might and Magic III: The Restoration of Erathia, do you mean the E rated game that got a Mac release?"
Heroes of Might and Magic III: The Restoration of Erathia,,,,,,,,,,no,yes,,"Are you talking about Heroes of Might and Magic III: The Restoration of Erathia, the one on linux but not on steam?"
Heroes of Might and Magic III: The Restoration of Erathia,,,,,,,,,,no,yes,,Is the Heroes of Might and Magic III: The Restoration of Erathia you mentioned the one that you can't get on Steam but which has a Linux release?
Tony Hawk's Pro Skater 3,,,,,,,third person,,PC,,,,"Oh, you're talking about the third person PC game, Tony Hawk's Pro Skater 3 ?"
Tony Hawk's Pro Skater 3,,,,,,,third person,,PC,,,,"By Tony Hawk's Pro Skater 3, do you mean the PC game with the third person perspective?"
Tony Hawk's Pro Skater 3,2001,,,,,sport,,,,,,,"Oh, the sports game from 2001, Tony Hawk's Pro Skater 3 ?"
Tony Hawk's Pro Skater 3,2001,,,,,sport,,,,,,,Is the Tony Hawk's Pro Skater 3 you're talking about the sport game that was released back in 2001?
Tony Hawk's Pro Skater 3,2001,,Neversoft Entertainment,,,,,,,,,,"You mean the 2001 Neversoft Entertainment game Tony Hawk's Pro Skater 3, right?"
Tony Hawk's Pro Skater 3,2001,,Neversoft Entertainment,,,,,,,,,,"Tony Hawk's Pro Skater 3? Oh, isn't that the game Neversoft Entertainment made back in 2001?"
Tony Hawk's Pro Skater 3,,,,,,,third person,yes,,,,,"By Tony Hawk's Pro Skater 3, do you mean the game that's got a third person perspective and a multiplayer mode?"
Tony Hawk's Pro Skater 3,,,,,,,third person,yes,,,,,"Do you mean the third person multiplayer game, Tony Hawk's Pro Skater 3 ?"
Tony Hawk's Pro Skater 3,,,,,,,,,PC,no,,,"You mean Tony Hawk's Pro Skater 3, the PC game that isn't available on Steam?"
Tony Hawk's Pro Skater 3,,,,,,,,,PC,no,,,Are you talking about Tony Hawk's Pro Skater 3? Tha'ts that game on PC but not on steam for some odd reason.
Layers of Fear,,,Bloober Team,,,,first person,,,,,,"Are you talking about Bloober team's  Layers of Fear, the first person horror game?"
Layers of Fear,,,Bloober Team,,,,first person,,,,,,"When you talk about Layers of Fear, do you mean the first person game developed by Bloober Team?"
Layers of Fear,,,,M (for Mature),,,,,PlayStation,,,,Is the Layers of Fear you're talking about the M rated one for the PlayStation?
Layers of Fear,,,,M (for Mature),,,,,PlayStation,,,,"Are you talking about the M rated PlayStation game, Layers of Fear ?"
Layers of Fear,,,,,,"adventure, indie, point-and-click",first person,,,,,,Do you mean Layers of Fear? The indie first person point and click adventure game?
Layers of Fear,,,,,,"adventure, indie, point-and-click",first person,,,,,,Is the Layers of Fear you mentioned the first person indie point-and-click adventure game?
Layers of Fear,2015,,Bloober Team,,,,,,,,,,Do you mean the Layers of Fear that Bloober Team made and released in 2015?
Layers of Fear,2015,,Bloober Team,,,,,,,,,,"Oh, you mean Layers of Fear, right? The one from Bloober Team made in 2015?"
Layers of Fear,,,,,,,first person,,PlayStation,,,,"Are you talking about Layers of Fear, the first person perspective game for PlayStation?"
Layers of Fear,,,,,,,first person,,PlayStation,,,,Do you mean  Layers of Fear the first person PlayStation game?
Superhot,2016,,,,,,,no,,,,,Is the Superhot you're referring to the single player game that came out in 2016?
Superhot,2016,,,,,,,no,,,,,"Do you mean Superhot, the single player game from 2016?"
Superhot,2016,,,,,,,,PlayStation,,,,Is the Superhot you're referring to the one that came out in 2016 for the PlayStation?
Superhot,2016,,,,,,,,PlayStation,,,,"Are you taking about the 2016 PlayStation game, Superhot ?"
Superhot,,,,,,,first person,no,,,,,"By Superhot, do you mean the single player game with a first person perspective?"
Superhot,,,,,,,first person,no,,,,,"Oh,  Superhot the single player first person game?"
Superhot,,,SUPERHOT Team,,,"indie, shooter, tactical",,,,,,,Is the Superhot you are referring to the indie tactical shooter developed by SUPERHOT Team?
Superhot,,,SUPERHOT Team,,,"indie, shooter, tactical",,,,,,,"Are you talking about the indie tactical shooter from SUPERHOT team, Superhot ?"
Superhot,2016,,SUPERHOT Team,,,,,,,,,,Is the Superhot you mentioned the one made by SUPERHOT Team which got released back in 2016?
Superhot,2016,,SUPERHOT Team,,,,,,,,,,"Are you talking about Superhot, the game developed by SUPERHot Team and released in 2016?"
Mafia,2002,,Illusion Softworks,,,,,,,,,,"When you talk about Mafia, do you mean the 2002 game that was developed by Illusion Softworks?"
Mafia,2002,,Illusion Softworks,,,,,,,,,,Are you talking about Illusion Softworks'  Mafia from 202?
Mafia,,,,,,,,,,,no,no,Is the Mafia you just mentioned the one that doesn't have either a Mac release or a Linux release?
Mafia,,,,,,,,,,,no,no,"Are you talking about the game without a linux or mac release, Mafia ?"
Mafia,,,,M (for Mature),,,,no,,,,,"When you mention Mafia, do you mean the single player game with an M rating?"
Mafia,,,,M (for Mature),,,,no,,,,,"Are you talking about Maifa, the single player M rated game?"
Mafia,,,,,,"driving/racing, fighting, shooter",third person,,,,,,"By Mafia, do you mean the third person game that combined the driving/racing, fighting, and shooter genres?"
Mafia,,,,,,"driving/racing, fighting, shooter",third person,,,,,,"Oh, you mean  Mafia the third person driving fighting shooter"
Mafia,,,,,,,,,PC,yes,,,"Do you mean the steam game on PC, Mafia ?"
Mafia,,,,,,,,,PC,yes,,,Is the Mafia that you're referring to the one for the PC that you can get on Steam?
Little Big Adventure,1994,,,T (for Teen),,,,,,,,,Is the Little Big Adventure you're talking about the one that came out in 1994 and got a T rating?
Little Big Adventure,1994,,,T (for Teen),,,,,,,,,"Are you referring to the 1994 T-rated hit, Little Big Adventure ?"
Little Big Adventure,1994,,Adeline Software International,,,,,,,,,,Do you mean the Little Big Adventure that Adeline Software International developed and released in 1994?
Little Big Adventure,1994,,Adeline Software International,,,,,,,,,,"Are you talking about Little Big Adventure from 1994, developed by Adeline Software International?"
Little Big Adventure,,,,,,action-adventure,,,PlayStation,,,,"By Little Big Adventure, do you mean the action-adventure game for the PlayStation?"
Little Big Adventure,,,,,,action-adventure,,,PlayStation,,,,Are you talking about that action-adventure game on the PlayStation Little Big Adventure /
Little Big Adventure,,,,,,action-adventure,third person,,,,,,"Do you mean the third person action adventure game, Little Big Adventure ?"
Little Big Adventure,,,,,,action-adventure,third person,,,,,,"By Little Big Adventure, are you talking about the third person action-adventure game?"
Little Big Adventure,,,Adeline Software International,,,,third person,,,,,,Are you talking about the third person Little Big Adventure that was developed by Adeline Software International?
Little Big Adventure,,,Adeline Software International,,,,third person,,,,,,"You're talking about Little Big Adventure, right? The third person game from Adeline Software International?"
Football Manager 2015,,,,,,"simulation, sport, strategy",,yes,,,,,"When you mention Football Manager 2015, are you talking about the strategy sport simulator with a multiplayer option?"
Football Manager 2015,,,,,,"simulation, sport, strategy",,yes,,,,,Are you talking about Football Manager 2015 the multiplayer simulation sport strategy game?
Football Manager 2015,2014,,,,,"simulation, sport, strategy",,,,,,,"Do you mean 2014's simulation strategy sports game, Football Manager 2015 ?"
Football Manager 2015,2014,,,,,"simulation, sport, strategy",,,,,,,Is the Football Manager 2015 that you just mentioned the one that was released in 2014 and is a strategy sport simulator?
Football Manager 2015,,,Sports Interactive,,,"simulation, sport, strategy",,,,,,,"When you mention Football Manager 2015, do you mean the strategy sport simulator developed by Sports Interactive?"
Football Manager 2015,,,Sports Interactive,,,"simulation, sport, strategy",,,,,,,"Do you mean the simulation sport strategy game from Sports Interactive, Football Manager 2015?"
Football Manager 2015,2014,,Sports Interactive,,,,,,,,,,Football Manager 2015? The 2015 game from Sports Interactive?
Football Manager 2015,2014,,Sports Interactive,,,,,,,,,,"By Football Manager 2015, do you mean the 2014 game that was developed by Sports Interactive?"
Football Manager 2015,2014,,,,,,,yes,,,,,"By Football Manager 2015, do you mean the one released in 2014 that has multiplayer options?"
Football Manager 2015,2014,,,,,,,yes,,,,,"Are you talking about the multiplayer game from 2014, Football Manager 2015 ?"
Might & Magic: Heroes VI,2011,,Black Hole Entertainment,,,,,,,,,,"Do you mean 2011's  Might & Magic: Heroes VI, developed by Black Hole Entertainment?"
Might & Magic: Heroes VI,2011,,Black Hole Entertainment,,,,,,,,,,Is the Might & Magic: Heroes VI you mentioned the 2011 game that was developed by Black Hole Entertainment?
Might & Magic: Heroes VI,,,Black Hole Entertainment,,,,,,,yes,,,Is the Might & Magic: Heroes VI you mentioned the one developed by Black Hole Entertainment that is available on Steam?
Might & Magic: Heroes VI,,,Black Hole Entertainment,,,,,,,yes,,,"Do you mean Black hole Entertainment's Might & Magic: Heroes VI, available on steam?"
Might & Magic: Heroes VI,,,,,,,bird view,,PC,,,,"When you mention Might & Magic: Heroes VI, do you mean the PC game with a bird view perspective?"
Might & Magic: Heroes VI,,,,,,,bird view,,PC,,,,"Might & Magic: Heroes VI? Oh, that bird-view game on PC?"
Might & Magic: Heroes VI,2011,,,,,,,,PC,,,,"Do you mean the 2011 PC game, Might & Magic: Heroes VI ?"
Might & Magic: Heroes VI,2011,,,,,,,,PC,,,,Are you talking about the 2011 PC game Might & Magic: Heroes VI?
Might & Magic: Heroes VI,,,,,,"role-playing, turn-based strategy",bird view,,,,,,"Are you talking about the turn-based strategy, bird's eye perspective, role-playing game Might & Magic: Heroes VI?"
Might & Magic: Heroes VI,,,,,,"role-playing, turn-based strategy",bird view,,,,,,"Do you mean the turn based strategy RPG,  Might & Magic: Heroes VI, the one with a bird view?"
The Crew 2,,,,,,driving/racing,third person,,,,,,Do you mean The Crew 2? The third person racing game?
The Crew 2,,,,,,driving/racing,third person,,,,,,"You mean The Crew 2, the third person driving/racing game?"
The Crew 2,,"June 29, 2019",,,,driving/racing,,,,,,,"Are you referring to  The Crew 2, the upcoming driving title releasing June 29th 2019?"
The Crew 2,,"June 29, 2019",,,,driving/racing,,,,,,,"When you mention The Crew 2, do you mean the driving/racing game that's supposed to come out later this year on June 29, 2019?"
The Crew 2,,,,,,driving/racing,,,PlayStation,,,,"Do you mean the driving game on playstation, The Crew 2"
The Crew 2,,,,,,driving/racing,,,PlayStation,,,,"When you refer to The Crew 2, are you talking about the driving/racing game for the PlayStation?"
The Crew 2,,,Ivory Tower,,,,,,PlayStation,,,,By The Crew 2 are you talking about the PlayStation game created by Ivory Tower?
The Crew 2,,,Ivory Tower,,,,,,PlayStation,,,,Do you mean The Crew 2? The one from ivory Tower releasing on Playstation?
The Crew 2,,"June 29, 2019",Ivory Tower,,,,,,,,,,Do you mean The Crew 2 coming out June 29th 2019 from Ivory Tower?
The Crew 2,,"June 29, 2019",Ivory Tower,,,,,,,,,,"When you mention The Crew 2, are you talking about the game developed by Ivory Tower that's supposed to come out on June 29, 2019?"
Silent Hill 2,,,,,,"action-adventure, puzzle",,,Xbox,,,,"Oh do you mean the action-adventure puzzle game on Xbox,  Silent Hill 2 ?"
Silent Hill 2,,,,,,"action-adventure, puzzle",,,Xbox,,,,I guess you're talking about the Xbox action-adventure puzzle game Silent Hill 2?
Silent Hill 2,,,Konami Computer Entertainment Tokyo,,,"action-adventure, puzzle",,,,,,,Do you mean the Silent Hill 2 developed by Konami Computer Entertainment Tokyo and which includes both action-adventure and puzzle elements?
Silent Hill 2,,,Konami Computer Entertainment Tokyo,,,"action-adventure, puzzle",,,,,,,Are you talking about the Silent Hill 2 from Konami Computer Entertainment Tokyo? The action-adventure puzzle game?
Silent Hill 2,,,,M (for Mature),,"action-adventure, puzzle",,,,,,,Is the Silent Hill 2 you just mentioned the one that's an M rated action-adventure puzzle game?
Silent Hill 2,,,,M (for Mature),,"action-adventure, puzzle",,,,,,,"Are you talking about the M-rated action-adventure puzzle game, Silent Hill 2 ?"
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,,,,,,,,"By Silent Hill 2, do you mean the 2001 game made by Konami Computer Entertainment Tokyo?"
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,,,,,,,,"Are you talking about Konami Computer Entertainment Tokyo's 2011 hit, Silent Hill 2 ?"
Silent Hill 2,,,,M (for Mature),,,,,Xbox,,,,"Oh do you mean the M rated game on Xbox, Silent Hill 2 ?"
Silent Hill 2,,,,M (for Mature),,,,,Xbox,,,,"When you talk about Silent Hill 2, do you mean the M rated game that's on the Xbox?"
Ancient Cities,,"December 1, 2019",Uncasual Games,,,,,,,,,,"Is the Ancient Cities you just referred to the one that's developed by Uncasual Games and coming out on December 1, 2019?"
Ancient Cities,,"December 1, 2019",Uncasual Games,,,,,,,,,,"Oh, you mean  Ancient Cities, the one from Uncasual games coming out 12/1/19?"
Ancient Cities,,,Uncasual Games,,,,bird view,,,,,,Is the Ancient Cities you are talking about the one with the bird view perspective that was developed by Uncasual Games?
Ancient Cities,,,Uncasual Games,,,,bird view,,,,,,Do you mean Ancient Cities from Uncasual Games? The one with a bird-view?
Ancient Cities,,,Uncasual Games,,,,,,PC,,,,Are you talking about the PC game Ancient Cities that was developed by Uncasual Games?
Ancient Cities,,,Uncasual Games,,,,,,PC,,,,"Are you talking about the PC game from uncasual games, Ancient Cities ?"
Ancient Cities,,,Uncasual Games,,,"simulation, strategy",,,,,,,"I'm guessing you mean Ancient Cities, the simulation strategy game developed by Uncasual Games?"
Ancient Cities,,,Uncasual Games,,,"simulation, strategy",,,,,,,Oh you're talking about Ancient Cities aren't you? The simulation strategy game from the illustrious Uncasual Games
Ancient Cities,,,,,,,bird view,,PC,,,,"When you mention Ancient Cities, are you talking about the PC game with the bird view perspective?"
Ancient Cities,,,,,,,bird view,,PC,,,,"Are you talking about the PC game with the bird-view,"
