name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Call of Duty: Advanced Warfare,,,,,average,"action, shooter",,yes,,,,,"When it comes to multiplayer action shooters, the first name in the business is Call of Duty.  Unfortunately, for whatever reason, Advanced Warfare didn't do it for me. It was still alright, but just, meh."
Call of Duty: Advanced Warfare,,,Sledgehammer Games,M (for Mature),average,,,,,,,,"I'm not a fan of M rated games so I thought I'd hate Call of Duty: Advanced Warfare, but Sledgehammer Games is a developer that knows what they're doing so I actually found it to be okay."
Call of Duty: Advanced Warfare,,,Sledgehammer Games,M (for Mature),average,,,,,,,,"Honestly Call of Duty: Advanced Warfare felt like just another Call of Duty game, makes me feel pretty desensitized saying a game like that, with rated M levels of violence has become rote, but hey, here we are."
Call of Duty: Advanced Warfare,2014,,,,average,,first person,,,,,,"Call of Duty: Advanced Warfare is okay I guess. I normally like games with a first person perspective, but 2014 was just not a good year for game releases."
Call of Duty: Advanced Warfare,2014,,,,average,,first person,,,,,,"I was pretty unimpressed with 2014's Call of Duty: Advanced Warfare, just another generic first person shooter really."
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,average,,,yes,,,,,"Call of Duty: Advanced Warfare is pretty average in my view. I think that Sledgehammer Games is a talented developer, but adding multiplayer to the game just diluted their focus and made playing it just a so-so experience."
BioShock,,,2K Boston,M (for Mature),good,,,,,,,,2k Boston really made a good game in the M rated Bioshock.
BioShock,,,2K Boston,M (for Mature),good,,,,,,,,Bioshock from 2K Boston is good if you aren't bothered by the M (for Mature) rating. I'm not.
BioShock,,,,,good,"action-adventure, role-playing, shooter",first person,,,,,,I enjoyed playing BioShock a fair amount. I tend to enjoy first person shooters that also combine action-adventure and role-playing elements together like it did.
BioShock,,,,,good,"action-adventure, role-playing, shooter",first person,,,,,,Bioshock is great. It's a really unique first person shooter game that crosses with role-playing as well as Action adventure and makes something great.
BioShock,,,,,good,,,no,,,,yes,"I tend to like single player games, especially if I can play them on my Mac, so I enjoyed BioShock a fair amount."
BioShock,,,,,good,,,no,,,,yes,"Bioshock was such a good game, it didn't have multiplayer but it also didn't need it. And with a release on the mac, playing was pretty simple too."
BioShock,,,,M (for Mature),good,,,,,yes,,,BioShock is a pretty good game. I like that I can get it on Steam and that it's rated M (for Mature).
BioShock,,,,M (for Mature),good,,,,,yes,,,Bioshock is a great M rated game available on both steam and Linux.
BioShock,,,,,good,,first person,,PC,,,,"Man I just love bioshock. It's such an innovative first person PC game, it's so good."
BioShock,,,,,good,,first person,,PC,,,,"I normally don't like playing games on the PC, but the first person perspective of BioShock was so well done I actually thought the game was pretty good."
The Wolf Among Us,,,Telltale Games,,good,"adventure, point-and-click",,,,,,,"Point-and-click adventure games can be fun if made by a good developer, and Telltale Games is such a developer, so I quite enjoyed playing The Wolf Among Us."
The Wolf Among Us,,,Telltale Games,,good,"adventure, point-and-click",,,,,,,The Wolf Among Us is a pretty good point and click adventure game from Telltale Games.
The Wolf Among Us,,,,M (for Mature),good,,,no,,,,,"The Wolf Among Us was pretty good, especially for a single player only game. I was surprised that the game earned an M rating at first, but after playing I see why."
The Wolf Among Us,,,,M (for Mature),good,,,no,,,,,"I enjoy single player games that have an M rating so that they can explore a lot of mature and complicated themes, which is why I think The Wolf Among Us is a good game."
The Wolf Among Us,,,,,good,"adventure, point-and-click",,,,yes,,,"The Wolf Among Us is a pretty fun game. I've always enjoyed point-and-click adventure games like it, and it being available on Steam is a nice bonus."
The Wolf Among Us,,,,,good,"adventure, point-and-click",,,,yes,,,The Wolf Among Us is a good game you can find on steam. It's part of the renaissance of the point-and-click adventure genre.
The Wolf Among Us,,,,,good,"adventure, point-and-click",third person,,,,,,The Wolf Among Us is a very fun game to play. point and click adventure games have always been a favorite of mine.
The Wolf Among Us,,,,,good,"adventure, point-and-click",third person,,,,,,"I was a fan of The Wolf Among us. It's a solid third person point and click adventure game, a genre whose absence I really started to feel as the years progressed. Pretty happy it came back."
The Wolf Among Us,,,Telltale Games,,good,,,,PC,,,,The Wolf Among us is another great PC game from Telltale Games.
The Wolf Among Us,,,Telltale Games,,good,,,,PC,,,,"I had fun playing The Wolf Among Us. Altogether, I like playing Telltale Games on PC."
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,average,"action-adventure, fighting",,,,,,,"EA Digital Illusions CE did an okay job on Mirror's Edge Catalyst, but the action/adventure fighting game didnt' really live up to my hype for it."
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,average,"action-adventure, fighting",,,,,,,"EA Digital Illusions CE gets a solid C for this entry into the action-adventure, fighting game genre. Mirror's Edge Catalyst is nothing special."
Mirror's Edge Catalyst,2016,,,,average,,,yes,,,,,2016's Mirror's Edge Catalyst is an okay game elevated to average by its solid multiplayer aspect.
Mirror's Edge Catalyst,2016,,,,average,,,yes,,,,,"Mirror's Edge Catalyst is a game I don't regret playing, but it's not one that's gonna stick with me. It's got multiplayer which I liked, but it came out in 2016 and for whatever reason I just am not a fan of games from what year."
Mirror's Edge Catalyst,,,,,average,,first person,,PlayStation,,,,"Mirror's Edge Catalyst was a pretty original first person game, when it came to the PlayStation I picked it up, but honestly I found it didn't do the premise justice and was overall lackluster."
Mirror's Edge Catalyst,,,,,average,,first person,,PlayStation,,,,I think Mirror's Edge is alright. I think first person shooters on the Playstation are just mediocre.
Mirror's Edge Catalyst,,,,T (for Teen),average,"action-adventure, fighting",,,,,,,"Mirror's Edge Catalyst was kind of mediocre in my view. The attempt to blend the action-adventure and fighting genres together wasn't really successful in my mind, but I appreciated the T rating."
Mirror's Edge Catalyst,,,,T (for Teen),average,"action-adventure, fighting",,,,,,,I thought Mirror's Edge Catalyst was just OK. That seems to be common with action-adventure fighting games that are rated T (for Teen).
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,average,,,yes,,,,,"Mirror's Edge Catalyst is okay I guess. I normally love games with multiplayer like it, but I don't think I like the style of games developed by EA Digital Illusions CE."
The Elder Scrolls V: Skyrim,,,,,good,,,,PC,yes,,,"I really enjoyed playing TESV: Skryim. A fun PC game, and on steam to boot!"
The Elder Scrolls V: Skyrim,,,,,good,,,,PC,yes,,,I had fun playing The Elder Scrolls V: Skyrim. I generally like playing games from Steam on my PC.
The Elder Scrolls V: Skyrim,2011,,,M (for Mature),good,,,,,,,,"Oh man, Skyrim! Such a good game, can't believe it came out way back in 2011, though. I'm honestly surprised it got an M rating since most of what i've seen in it is pretty tame, but then again with such a massive game there's definitely tons of stuff i've never even seen."
The Elder Scrolls V: Skyrim,2011,,,M (for Mature),good,,,,,,,,The Elder Scrolls V: Skyrim felt way ahead of its time for being released in 2011. I really enjoyed the freedom that it had due to the Mature rating.
The Elder Scrolls V: Skyrim,,,,,good,,first person,,,yes,,,"I really enjoy TESV: Skyrim, that first person perspective is always solid in RPGs, and I do love getting things on Steam vs other retailers, because hey, it's nice and cheap usually."
The Elder Scrolls V: Skyrim,,,,,good,,first person,,,yes,,,The Elder Scrolls V: Skyrim is a good game in my view. I enjoyed the first person perspective and it being on Steam was a nice convenience.
The Elder Scrolls V: Skyrim,,,Bethesda Game Studios,,good,,,no,,,,,"I think that Bethesda Game Studios sometimes has trouble as a developer, but as long as they don't try to include multiplayer in a game they'll make a solid product. That's why The Elder Scrolls V: Skyrim was a good game."
The Elder Scrolls V: Skyrim,,,Bethesda Game Studios,,good,,,no,,,,,"TESV: Skyrim is a really good game, like, just so good. Bethesda Game Studios has basically one trick and one trick only, and that's great single player games."
The Elder Scrolls V: Skyrim,,,,,good,,,,,,yes,yes,"The Elder Scrolls V: Skyrim is predictably a good game. And of course, it's on Linux and Mac, as legally, any device must be able to run Skyrim, per the word of Todd."
The Elder Scrolls V: Skyrim,,,,,good,,,,,,yes,yes,"It's always nice to see a game that gives players options on where to play it, so I liked the The Elder Scrolls V: Skyrim since it got released for both Mac and Linux."
Sid Meier's Civilization V,,,Firaxis Games,,good,,,yes,,,,,"Oh yeah I like Sid Meier's Civilization V, FIreaxis games does well with multiplayer."
Sid Meier's Civilization V,,,Firaxis Games,,good,,,yes,,,,,"Sid Meier's Civilization V is a pretty enjoyable game in my opinion. Firaxis Games is a quality developer, and the multiplayer was a nice addition to the game as well."
Sid Meier's Civilization V,,,,E 10+ (for Everyone 10 and Older),good,,,yes,,,,,"Sid Meier's Civilization V is a really good multiplayer game, though it is rated E10+ so it might not be best for small children."
Sid Meier's Civilization V,,,,E 10+ (for Everyone 10 and Older),good,,,yes,,,,,"Sid Meier's Civilization V is pretty fun. The E 10+ rating means the content isn't too extreme, and the multiplayer is also enjoyable."
Sid Meier's Civilization V,,,,,good,,,yes,,,,yes,"I'm a big fan of multiplayer games, especially when they come to the Mac. So you know I love Sid Meier's Civilization 5."
Sid Meier's Civilization V,,,,,good,,,yes,,,,yes,"I'm always on the look out for multiplayer games I can play on a Mac, and so I thought Sid Meier's Civilization V was a pretty fun game."
Sid Meier's Civilization V,,,,,good,,,,,yes,yes,,"I like games that give me lots of release options, so Sid Meier's Civilization V being available on both Linux and Steam made it pretty good in my books."
Sid Meier's Civilization V,,,,,good,,,,,yes,yes,,"Sid Meier's Civilization V is a really good game, and luckily, it's available on Linux through steam"
Sid Meier's Civilization V,,,,,good,,,,,,yes,yes,"I think Sid Meier's Civilization V is pretty good. It's a game I can play on both a Max and on Linux, which is very nice to have."
Sid Meier's Civilization V,,,,,good,,,,,,yes,yes,"Sid Meier's Civilization V is a really good game, in my opinion. It's part of the genre defining Civilization series, and with the linux and mac releases, anyone with a computer could play!"
The Room,,,,,excellent,"indie, point-and-click, puzzle",first person,,,,,,"Man, I loved The Room. Such an innovative first person puzzle game. i know the indie scene has been particularly enamored with point-and-click games as of late, but trust me when I say this one stands head and shoulder above the rest."
The Room,,,,,excellent,"indie, point-and-click, puzzle",first person,,,,,,"I thought that a first person person perspective would be a bad fit for an indie point-and-click puzzle game, but in The Room it instead just added to the unique experience and made it one of the best games I've ever played."
The Room,,,Fireproof Games,,excellent,,first person,,,,,,"Fireproof Games' The Room is an amazing, excellent first person game."
The Room,,,Fireproof Games,,excellent,,first person,,,,,,"The Room totally blew me away with how good it was. I knew Fireproof Games was an amazing developer, but was shocked by how much the first person perspective added to the experience."
The Room,,,Fireproof Games,,excellent,,,,,,yes,,"I always love playing games on Linux, and Fireproof Games is one of the best developers out there, so The Room was like a match made in heaven for me. An absolutely amazing game."
The Room,,,Fireproof Games,,excellent,,,,,,yes,,The Room is a fantastic game. Props to Fireproof Games for porting it to Linux too.
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,,yes,,,The Room was just incredible. Indie point and click puzzle games are really flourishing on Steam.
The Room,,,,,excellent,"indie, point-and-click, puzzle",,,,yes,,,"I love indie point-and-click puzzle games that let me show off on Steam, and so I found The Room to be an amazing experience."
The Room,2012,,,,excellent,"indie, point-and-click, puzzle",,,,,,,"The Room is one of the best games I've ever played. I find that 2012 is definitely my favorite year for gaming, and indie point-and-click puzzle games are really, really fun."
The Room,2012,,,,excellent,"indie, point-and-click, puzzle",,,,,,,The Room is a downright amazing indie game. 2012 was a great year for point-and-click puzzle games.
Age of Empires II: The Age of Kings,1999,,,,good,,,yes,,,,,"I quite liked Age of Empires II: The Age of Kings. Even though it's a bit dated, coming from 1999, multiplayer is usually a blast."
Age of Empires II: The Age of Kings,1999,,,,good,,,yes,,,,,I had fun playing Age of Empires II: The Age of Kings. I enjoy a lot of multiplayer games from 1998.
Age of Empires II: The Age of Kings,,,,,good,real-time strategy,bird view,,,,,,"Age of Empires II: The Age of Kings is a solid RTS. It takes a lot of what makes the genre good, like the bird-view, and improves upon it."
Age of Empires II: The Age of Kings,,,,,good,real-time strategy,bird view,,,,,,"I like bird's view real-time strategy games. For example, Age of Empires II: The Age of Kings is a pretty good game."
Age of Empires II: The Age of Kings,,,,T (for Teen),good,,,yes,,,,,"Age of Empires 2: The Age of Kings is a pretty solid game. It's got a multiplayer component too, that along with the T rating meant I could easily play with my younger brothers."
Age of Empires II: The Age of Kings,,,,T (for Teen),good,,,yes,,,,,"I think Age of Empires II: The Age of Kings is a good game. The T rating makes it accessible, and the multiplayer is a nice option."
Age of Empires II: The Age of Kings,,,,,good,,,,,no,no,,"Age of Empires II: The Age of Kings, was a pretty good game. Getting a hold of it was tough though, since it's neither on steam nor linux."
Age of Empires II: The Age of Kings,,,,,good,,,,,no,no,,"I don't like Steam and I think focusing on a Linux release takes time away from making a game good, so I like games like Age of Empires II: The Age of Kings that avoids all that."
Age of Empires II: The Age of Kings,,,,,good,,,,PC,,,yes,I've been having fun playing Age of Empires II: The Age of Kings lately. I definitely appreciate how I can play it on both my Mac and my PC.
Age of Empires II: The Age of Kings,,,,,good,,,,PC,,,yes,"I really liked Age of Empires II: The Age of Kings, it's a solid PC game, and it actually was ported to Mac too which is a pretty nice addition in terms of expanding access to the game."
Tom Clancy's Splinter Cell: Chaos Theory,,,,,good,,,yes,PlayStation,,,,I really enjoyed the multiplayer on Tom Clancy's Splinter Cell: Chaos Theory. I have good memories playing it on my Playstation.
Tom Clancy's Splinter Cell: Chaos Theory,,,,,good,,,yes,PlayStation,,,,Tom Clancy's Splinter Cell: Chaos Theory by far had the best multiplayer for any PlayStation game.
Tom Clancy's Splinter Cell: Chaos Theory,,,Ubisoft Montreal,,good,,first person,,,,,,Tom Clancy's Splinter Cell: Chaos Theory was a solid first person game. I tend to like most releases from Ubisoft Montreal.
Tom Clancy's Splinter Cell: Chaos Theory,,,Ubisoft Montreal,,good,,first person,,,,,,"I'm a fan of Tom Clancy's Splinter Cell: Chaos Theory, I enjoy Ubisoft Montreal's first person games."
Tom Clancy's Splinter Cell: Chaos Theory,,,,M (for Mature),good,"action, tactical",,,,,,,"Tom Clancy's Spliter Cell Chaos Theory is, predictably, an M rated action/tactical game. But it works, it's a good game!"
Tom Clancy's Splinter Cell: Chaos Theory,,,,M (for Mature),good,"action, tactical",,,,,,,I thought that Tom Clancy's Splinter Cell: Chaos Theory was a pretty fun game. I like tactical action games like it and the M rating meant it didn't need to hold back with its content.
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,,good,,,,PlayStation,,,,"2005 was an average year for games but I love playing games on the PlayStation, so I thought that Tom Clancy's Splinter Cell: Chaos Theory was pretty fun."
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,,good,,,,PlayStation,,,,"Tom Clancy's Splinter Cell: Chaos Theory came out in 2005 but hell, it feels like it'd fit right in today with modern AAA games with how well its aged. A solid game when it came out on Playstation, and a solid game today."
Tom Clancy's Splinter Cell: Chaos Theory,,,,,good,"action, tactical",,yes,,,,,Tom Clancy's Splinter Cell: Chaos Theory was pretty good. I like tactical action games that I can play with my friends.
Tom Clancy's Splinter Cell: Chaos Theory,,,,,good,"action, tactical",,yes,,,,,I'm pretty into Tom Clancy's Splinter Cell: Chaos Theory. I've always been a fan of multiplayer tactical action games.
Diablo II,,,Blizzard North,,good,"hack-and-slash, role-playing",,,,,,,I was a big fan of Diablo II. I love Blizzard North's work with the hack and slash RPG.
Diablo II,,,Blizzard North,,good,"hack-and-slash, role-playing",,,,,,,"Diablo II from Blizzard North is good game and a nice example of the hack and slash, role playing genre."
Diablo II,,,,M (for Mature),good,,,yes,,,,,Diablo II is a really good multiplayer M rated game from Blizzard North.
Diablo II,,,,M (for Mature),good,,,yes,,,,,Diablo II is a fun game. It's pretty enjoyable to be able to play bloody M rated games like it with my friends in multiplayer.
Diablo II,,,,,good,"hack-and-slash, role-playing",bird view,,,,,,"I think that hack-and-slash RPGs can be a bit mindless and repetitive, but with a bird view perspective they're usually pretty fun anyways. So I enjoyed playing Diablo II."
Diablo II,,,,,good,"hack-and-slash, role-playing",bird view,,,,,,"Diablo 2 is a really good entry in the hack and slash RPG genre, you don't see many bird-view games these days, which is sad."
Diablo II,,,Blizzard North,,good,,,,,,,yes,"Oh man I miss the old Blizzard North, Diablo 2 is just a masterpiece of a game that in many respects hasn't been rivaled, and thankfully, it's out on Mac too!"
Diablo II,,,Blizzard North,,good,,,,,,,yes,"Blizzard North is mostly an okay developer, but they released Diablo II for the Mac and so that pushes the game from okay to good in my view."
Diablo II,,,,,good,,,yes,PC,,,,Diablo II is a good multiplayer game found on the PC.
Diablo II,,,,,good,,,yes,PC,,,,"Multiplayer games for the PC are always at least a little fun, so I've been enjoying playing Diablo II lately."
Super Mario World,,,Nintendo EAD,,excellent,,side view,,,,,,"Man, Super Mario World is GREAT. Such a classic. It really set the stage for future side view games too, truly a masterclass in design from Nintendo EAD."
Super Mario World,,,Nintendo EAD,,excellent,,side view,,,,,,I love Super Mario World. I always have fun playing side view games from Nintendo EAD.
Super Mario World,,,,E (for Everyone),excellent,,,yes,,,,,"Man, Super Mario World is just downright amazing. Totally beautiful. Go get it, right now. It's rated E so that's no excuse, and it has multiplayer! Play with ya kids!"
Super Mario World,,,,E (for Everyone),excellent,,,yes,,,,,Super Mario World is one of my favorite games. I love family friendly E rated games like it that have multiplayer so I can play them with my family and friends.
Super Mario World,,,,,excellent,,,yes,Nintendo,,,,"Super Mario World is a really amazing game. I love games for the Nintendo like it, and the fact that it has multiplayer just makes it even better."
Super Mario World,,,,,excellent,,,yes,Nintendo,,,,"The only thing better than a Nintendo game is a Nintendo game I can play with others, and that's why Super Mario World is so amazing."
Super Mario World,1990,,Nintendo EAD,,excellent,,,,,,,,"Super Mario World is Nintendo EAD's efforts to create pure fun in physical form, experimentation which took decades and finally culminated in success in 1990."
Super Mario World,1990,,Nintendo EAD,,excellent,,,,,,,,"1990 was the year I first started gaming and I'll always have a soft spot for games from that year. And by far my favorite developer from that time was Nintendo EAD, which is why Super Mario World is possibly my favorite game ever."
Super Mario World,,,,,excellent,,side view,yes,,,,,"I really, really loved Super Mario World. The side view perspective made it easy to play, and the multiplayer means I can play it with friends too."
Super Mario World,,,,,excellent,,side view,yes,,,,,"Super Mario world is just a fantastic game. A truly amazing side-view game, especially considering the multiplayer!"
Trivial Pursuit,,,Electronic Arts,,poor,trivia/board game,,,,,,,"I really wish that the Electronic Arts Trivial Pursuit game was good, but honestly, it fell really short of the original game. I await a superior trivia/board game video game."
Trivial Pursuit,,,Electronic Arts,,poor,trivia/board game,,,,,,,"If I'm going to play a trivia game or board game, I'd rather just play an actual real life one instead of a virtual simulation. And certainly not one made by a terrible company like Electronic Arts, which is why their Trivia Pursuit is not for me at all."
Trivial Pursuit,2009,,Electronic Arts,,poor,,,,,,,,"Trivia Pursuit is a very low quality game. Electronic Arts is a terrible developer, and even worse it came out in 2009 which was a horrible year for games."
Trivial Pursuit,2009,,Electronic Arts,,poor,,,,,,,,"Man, the trivial pursuit game from 2009 was super disappointing. EA really messed this up."
Trivial Pursuit,,,,,poor,,,yes,Nintendo,,,,"Trivial Pursuit was a very disappointing multiplayer game. I wish I liked it more, but what can ya do, there's better games to play on my Nintendo Switch anyway."
Trivial Pursuit,,,,,poor,,,yes,Nintendo,,,,I'm not a fan of Nintendo multiplayer games like Trivial Pursuit.
Trivial Pursuit,2009,,,,poor,,,yes,,,,,"I was pretty disappointed with Trivial Pursuit. I mean, I love the actual boardgame, and the multiplayer aspect at least allows for that. But even in '09 it felt dated, and it's all around bad to be frank."
Trivial Pursuit,2009,,,,poor,,,yes,,,,,"I disliked Trivial Pursuit, as well as most multiplayer games from 2009."
Trivial Pursuit,,,Electronic Arts,,poor,,,,Nintendo,,,,"I figured that the Trivial Pursuit game from EA would be great on my Nintendo since it's a family game, but nope, terrible game."
Trivial Pursuit,,,Electronic Arts,,poor,,,,Nintendo,,,,I really did not enjoy trivial pursuit. EA is not good at making board games into video games for Nintendo.
Stronghold 2,2005,,,,average,,,,,,,no,"Stronghold 2 is a decent game, all things considered. I wasn't wild about it not having a mac release, but it came out in 2005 so what can you really expect there?"
Stronghold 2,2005,,,,average,,,,,,,no,"I was disappointed that Stronghold 2 didn't have a Mac release when it came out in 2005, but when I eventually played it I thought it was alright."
Stronghold 2,,,,,average,,,,PC,,no,,"I found Stronghold 2 a little lacking, as far as PC games go. It also lacks a linux release, which, all things considered, bums me out a bit."
Stronghold 2,,,,,average,,,,PC,,no,,Stronghold 2 is not the game for me since it wasn't released for the Linux. It is fun to play for PC users.
Stronghold 2,,,Firefly Studios,T (for Teen),average,,,,,,,,"I feel that Stronghold 2 was merely average. Firefly Studios is a competent developer, but the T rating prevented the game from really exploring its setting properly."
Stronghold 2,,,Firefly Studios,T (for Teen),average,,,,,,,,"Stronghold 2 is a rare misstep for Firefly studios. While definitely not bad, the T rated game isn't really good either."
Stronghold 2,,,,,average,"real-time strategy, simulation",bird view,,,,,,"I didn't hate Stronghold 2 but I really wished I liked it more. Real-time strategy simulators like it are often some of my favorite games, but I really disliked the bird view perspective it had."
Stronghold 2,,,,,average,"real-time strategy, simulation",bird view,,,,,,Stronghold 2 was decent. I generally enjoy bird view perspective games with real-time strategy and simulation elements.
Stronghold 2,2005,,,,average,,,,,yes,,,Stronghold 2 is an all in all average game from 2005 on Steam.
Stronghold 2,2005,,,,average,,,,,yes,,,"Stronghold 2 is okay but I have some issues with it. It came out in 2005 and I tend to enjoy games from that year, but the fact that it's on Steam annoys me."
Tom Clancy's The Division,,,Massive Entertainment,,average,,,,Xbox,,,,Tom Clancy's The Division felt a bit lackluster but I think that Massive Entertainment games are good on Xbox.
Tom Clancy's The Division,,,Massive Entertainment,,average,,,,Xbox,,,,"Tom Clancy's The Division was a pretty underwhelming Xbox game, it was pretty mediocre overall, but that doesn't feel much like Massive Entertainment's fault."
Tom Clancy's The Division,,,,M (for Mature),average,,,,Xbox,,,,"Tom Clancy's The Division is a so-so game. It's on the Xbox which is a platform I like, but the M rating felt forced and held it back."
Tom Clancy's The Division,,,,M (for Mature),average,,,,Xbox,,,,"I sort of liked Tom Clancy's The Division. I mean, it was okay, but I'm not that into M rated Xbox games."
Tom Clancy's The Division,2016,,,,average,,third person,,,,,,Tom Clancy's The Division is an all around average third person game that I legitimately forget came out in 2016 sometimes.
Tom Clancy's The Division,2016,,,,average,,third person,,,,,,"Tom Clancy's The Division was a thoroughly average game. It came out in 2016 which was a pretty good year for games, but the third person perspective was jarring and held it back some."
Tom Clancy's The Division,,,Massive Entertainment,,average,"role-playing, shooter, tactical",,,,,,,"Tom Clancy's The Division follows the strange trend of first person tactical shooter RPGs with a GAAS component. It's clear Massive Entertainment just wanted to tag along with the fad, it shows in the quality of the game."
Tom Clancy's The Division,,,Massive Entertainment,,average,"role-playing, shooter, tactical",,,,,,,"I'd say that Tom Clancy's The Division is of average quality. I like tactical shooters with role-playing elements, but Massive Entertainment isn't a great developer and kind of wasted the potential."
Tom Clancy's The Division,2016,,,,average,,,yes,,,,,Tom Clancy's The Divison is an all around average multiplayer game from 2016.
Tom Clancy's The Division,2016,,,,average,,,yes,,,,,"Tom Clancy's The Division is just OK, just like most 2016 games that rely on multiplayer."
Metroid Prime Pinball,,,Fuse Games,,average,,,,Nintendo,,,,"Fuse Game's Metroid Prime Pinball is an average game that I recently played on my Nintendo, wish it was better tbh."
Metroid Prime Pinball,,,Fuse Games,,average,,,,Nintendo,,,,"I love games on the Nintendo, but Fuse Games doesn't take advantage of the platform properly, so Metroid Prime Pinball ended up being just average."
Metroid Prime Pinball,2005,,,,average,"pinball, puzzle",,,,,,,I thought Metroid Prime Pinball was just OK. There are better 2005 pinball puzzle games out there.
Metroid Prime Pinball,2005,,,,average,"pinball, puzzle",,,,,,,"Metroid Prime Pinball is just okay. I usually like games released in 2005 since that was a strong year, but I'm not really a big fan of puzzle pinball games."
Metroid Prime Pinball,,,Fuse Games,E (for Everyone),average,,,,,,,,"Metroid Prime Pinball is an okay game in my books. I don't generally like the developer Fuse Games, but I appreciated that it had an E rating and was family friendly."
Metroid Prime Pinball,,,Fuse Games,E (for Everyone),average,,,,,,,,"When I said I was looking forward to more metroid games, Metroid Prime Pinball wasn't what I had in mind. Fuse Games did their best with the subject, and they easily kept to nintendo's preferred E rating, but it's just not the game for me."
Metroid Prime Pinball,,,,,average,"pinball, puzzle",,yes,,,,,"I thought Metroid Prime Pinball was an okay game, but it's not my favorite. I generally love multiplayer games like it, but I'm just not a big fan of puzzle pinball games."
Metroid Prime Pinball,,,,,average,"pinball, puzzle",,yes,,,,,Metroid Prime Pinball is a pretty average multiplayer pinball puzzle game.
Metroid Prime Pinball,,,,,average,,,yes,Nintendo,,,,"Metroid Prime Pinball is an okay game in my view, but nothing too special. I normally enjoy multiplayer games quite a bit, but I'm not really a fan of playing games on Nintendo."
Metroid Prime Pinball,,,,,average,,,yes,Nintendo,,,,"Metroid Prime Pinball is an odd little game to boot up on your Nintendo, but the multiplayer game does give an average experience, all in all"
Little Nightmares,,,Tarsier Studios,,good,"adventure, platformer, puzzle",,,,,,,Little Nightmares was a pretty fun game to play. I tend to like games made by Tarsier Studios and adventure puzzle platformers are a type of game I also like.
Little Nightmares,,,Tarsier Studios,,good,"adventure, platformer, puzzle",,,,,,,I liked Little Nightmares. Tarsier Studios really did well with the action/platforming puzzle game
Little Nightmares,2017,,,E (for Everyone),good,,,,,,,,Little Nightmares is a spooky little game. I enjoyed the E rated game from 2017 quite a bit.
Little Nightmares,2017,,,E (for Everyone),good,,,,,,,,"I think most of the games that came out in 2017 were over violent and mediocre, but Little Nightmares had an E rating and so I enjoyed playing it a fair amount."
Little Nightmares,,,,,good,,,no,PlayStation,,,,Little Nightmares is a really good single player game available on Playstation.
Little Nightmares,,,,,good,,,no,PlayStation,,,,I liked playing Little Nightmares on PlayStation. I usually enjoy multiplayer games.
