name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Uncharted 4: A Thief's End,,,,T (for Teen),,"action-adventure, shooter",,,,,,,"If you're looking for an action adventure shooter that's suitable for teenagers, Uncharted 4: A Thief's End has got a T rating and is pretty good. Have you heard about it before?"
Uncharted 4: A Thief's End,,,,,,,third person,,PlayStation,,,,One of my favorite PlayStation games with a third person perspective is Uncharted 4: A Thief's End. Do you know of it?
Super Mario World,,,Nintendo EAD,,,,,,Nintendo,,,,"When I think of a great story, the first thing that comes to mind is Nintendo EAD's Super Mario World. Do you have a Nintendo, and if so, have you ever played it?"
Super Mario World,,,,E (for Everyone),,,,yes,,,,,"If you're looking for a multiplayer game with a story your whole family can get on board with, you should try Super Mario World. Have you ever played it?"
Super Mario World,1990,,Nintendo EAD,,,,,,,,,,"I know it came out in 1990, but Nintendo EAD's Super Mario World is a classic when it comes to a game with a great story. Have you ever played it?"
Super Mario World,,,,,,platformer,side view,,,,,,"If you're after a great story, Super Mario World is a side view platformer game with a fun story. Have you ever played it before?"
Super Mario World,,,Nintendo EAD,,,,,yes,,,,,Nintendo EAD's Super Mario World is a multiplayer game with a story I know you'd appreciate. Have you ever played it?
Crysis,,,,,,"action-adventure, shooter",,,Xbox,,,,"Speaking of action-adventure, shooter games for the Xbox, have you gotten a chance to try Crysis?"
Crysis,,,Crytek Frankfurt,M (for Mature),,,,,,,,,I do enjoy those M-rated games by Crytek Frankfurt like Crysis. Have you played it?
Crysis,,,Crytek Frankfurt,,,,first person,,,,,,I know you like Crytek Frankfurt's action-adventure shooter games. Have you played Crysis?
Crysis,,,,,,,,yes,Xbox,,,,A multiplayer Xbox game that I enjoyed was Crysis. Have you played it?
Crysis,2007,,,,,,,,Xbox,,,,I think one of the best Xbox games of 2007 was Crysis. Have you played it yet?
Stronghold 2,2005,,,,,"real-time strategy, simulation",,,,,,,Have you heard about the real-time strategy and simulation game called Stronghold 2 that was released in 2005?
Stronghold 2,,,Firefly Studios,,,,,,PC,,,,if you like Firefly Studios then have you heard about the PC game Stronghold 2?
Stronghold 2,,,,T (for Teen),,"real-time strategy, simulation",,,,,,,"If you're okay with T rated games, then what about the real-time strategy, simulation game Stronghold 2?"
Stronghold 2,2005,,Firefly Studios,,,,,,,,,,Have you read anything about the game Stronghold 2 that was released by Firefly Studios in 2005?
Stronghold 2,,,,,,,,yes,PC,,,,"If you like multiplayer games, then have you played the PC game Stronghold 2?"
RollerCoaster Tycoon,,,,,,"simulation, strategy",,,PC,,,,One of my favorite PC strategy simulators is RolleCoaster Tycoon. Do you know about it?
RollerCoaster Tycoon,1999,,,,,,,,,,yes,,"If you're looking for old games back from 1999 that have a Linux release, there's RollerCoaster Tycoon. Have you ever heard of it?"
RollerCoaster Tycoon,,,,,,"simulation, strategy",bird view,,,,,,"For strategy simulators with a bird view, RollerCoaster Tycoon has always been a favorite of mine. Do you know about it?"
RollerCoaster Tycoon,,,MicroProse,,,,,,PC,,,,One of the all time classic PC games released by MicroProse was RollerCoaster Tycoon. Do you know of it?
RollerCoaster Tycoon,,,,,,"simulation, strategy",,,,,yes,,"If you're looking for a strategy simulator with a Linux release, I have one I'd recommend. Have you heard of RollerCoaster Tycoon?"
Portal 2,,,Valve Corporation,,,,,yes,,,,,My favorite multiplayer game from Valve Corporation is actually Portal 2. Are you familiar with it?
Portal 2,,,,,,"platformer, puzzle, shooter",first person,,,,,,"Among first person puzzle platformer shooters, Portal 2 is a complete classic. Do you know about it?"
Portal 2,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,"If you're looking for a good multiplayer game to play with your kid, Portal 2 is rated E10+. Have you heard of it before?"
Portal 2,,,Valve Corporation,,,,,,PlayStation,,,,One of my favorite PlayStation games was by Valve Corporation actually. Do you know about Portal 2?
Portal 2,2011,,,,,,first person,,,,,,"2011 was a great year for first person games, with some of my all time favorites like Portal 2 released. Are you familiar with it?"
Need for Speed: Most Wanted,2005,,,,,driving/racing,,,,,,,"Are you into first person games like Need for Speed: Most Wanted, which was released in 2005?"
Need for Speed: Most Wanted,,,,,,driving/racing,,,PC,,,,"Since you like driving/racing games for PC, I wonder if you've played Need for Speed: Most Wanted?"
Need for Speed: Most Wanted,,,,,,driving/racing,first person,,,,,,"I know you like first person driving/racing games, have you tried Need for Speed: Most Wanted?"
Need for Speed: Most Wanted,,,,T (for Teen),,,first person,,,,,,"Since your mom only lets you play Teen rating games, I wonder if you've tried the first person game Need for Speed: Most Wanted?"
Need for Speed: Most Wanted,,,EA Redwood Shores,,,driving/racing,,,,,,,"I know you're into driving/racing games, how about the EA Redwood Shores game Need for Speed: Most Wanted?"
The Wolf Among Us,,,Telltale Games,,,"adventure, point-and-click",,,,,,,"So speaking of point and click adventure games released by Telltale Games, have you heard of The Wolf Among Us?"
The Wolf Among Us,,,,,,"adventure, point-and-click",,,,yes,,,One of my favorite point and click adventures on Steam was called The Wolf Among Us. Do you know about it?
The Wolf Among Us,,,,M (for Mature),,,,,PC,,,,"If you're looking for a mature, adult game for the PC, I'd say play The Wolf Among Us. You ever heard of it?"
The Wolf Among Us,,,,,,,,no,PC,,,,"One of my favorite single player PC games is The Wolf Among Us, do you know about it?"
The Wolf Among Us,2013,,,,,"adventure, point-and-click",,,,,,,"2013 had some pretty dang good point and click adventure games released, like The Wolf Among Us. Have you heard about it before?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",third person,,,,,,"So speaking of third person action-adventure RPGs, have you ever heard of The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",,,Xbox,,,,"You know, thinking of action-adventure RPGs for the Xbox, I just remembered one you might be interested in. Have you heard of The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,M (for Mature),,,third person,,,,,,"If you're looking for a third person perspective game with gritty, adult content, I know of one. Have you heard of The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,,,,,no,Xbox,,,,"Hmm, a good single player game for the Xbox, you say? Have you heard of The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,2015,,,,,"action-adventure, role-playing",,,,,,,2015 had some really great action-adventure role playing games come out. Have you heard of The Witcher 3: Wild Hunt?
F1 2014,,,,,,"driving/racing, simulation, sport",,,PC,,,,"I don't play a lot of sports games that are driving/racing simulators, but one of my favorites on the PC is F1 2014. Have you ever heard of it?"
F1 2014,,,,,,,third person,,,yes,,,"There are definitely a lot of good third person perspective games on Steam, one I particularly enjoy is F1 2014. Have you heard of it before?"
F1 2014,,,,,,"driving/racing, simulation, sport",,yes,,,,,"If you're looking for a good sports driving/racing simulator, you can't go wrong with F1 2014. Are you familiar with it?"
F1 2014,,,Codemasters Birmingham,,,,,,,yes,,,"Developer Codemasters Birmingham has some pretty good games out on Steam now, such as F1 2014. You ever heard of it?"
F1 2014,,,,,,"driving/racing, simulation, sport",third person,,,,,,"I'm not sure how common sports driving/racing simulators with a third person perspective are, but I know of one that was pretty good. Have you heard of F1 2014 before?"
Outlast II,2017,,,,,"adventure, indie",,,,,,,Have you ever played the 2017 indie adventure game Outlast II?
Outlast II,2017,,,,,,first person,,,,,,"Are you into first person games like Outlast II, which was released in 2017?"
Outlast II,2017,,Red Barrels,,,,,,,,,,Have you ever heard of the 2017 game by Red Barrels called Outlast II?
Outlast II,,,Red Barrels,,,,,,Nintendo Switch,,,,"Speaking of Nintendo Switch games, have you tried playing Outlast II by Red Barrels?"
Outlast II,,,,,,"adventure, indie",first person,,,,,,"I know you like first person indie games, have you tried the adventure game Outlast II?"
Super Bomberman,,,,,,"action, strategy",bird view,,,,,,"Speaking of action strategy games played from a bird view perspective, have you ever played Super Bomberman?"
Super Bomberman,,,Hudson Soft,,,,,,PC,,,,One Hudson Soft game for the PC that I enjoyed was Super Bomberman. Have you heard of it?
Super Bomberman,1993,,,,,,,,PC,,,,"There were definitely some good PC games released in 1993, like Super Bomberman. Have you played it before?"
Super Bomberman,,,,E (for Everyone),,,,,PC,,,,"If you're looking for a good family friendly game for the PC, Super Bomberman is on PC and has an E rating. Have you heard of it before?"
Super Bomberman,,,,E (for Everyone),,"action, strategy",,,,,,,"For E rated action strategy games, you can't go wrong with Super Bomberman. Are you familiar with it?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,real-time strategy,,,,,,,"Speaking of  real-time strategy from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,T (for Teen),,,,,,,,,"Speaking of T (for Teen) games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,yes,,,,,"Speaking of multiplayer games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?"
Age of Empires II: The Age of Kings,1999,,Ensemble Studios,,,,,,,,,,"Speaking of 1999 releases from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,,PlayStation,,,,"Speaking of PlayStation games from Ensemble Studios,, have you heard of Age of Empires II: The Age of Kings?"
Assetto Corsa,,,,,,"driving/racing, simulation, sport",first person,,,,,,"A first person driving/racing, simulation, sport game that I enjoyed was Assetto Corsa. Have you played it?"
Assetto Corsa,,,,,,,first person,,,yes,,,A first person perspective game that I enjoyed on Steam was Assetto Corsa. Have you played it?
Assetto Corsa,,,,,,,,yes,PC,,,,A multiplayer game that I enjoyed on the PC was Assetto Corsa. Have you played it?
Assetto Corsa,,,Kunos Simulazioni,,,,first person,,,,,,A first person perspective game developed by Kunos Simulazioni that I enjoyed was Assetto Corsa. Have you played it?
Assetto Corsa,,,Kunos Simulazioni,E (for Everyone),,,,,,,,,A game developed by Kunos Simulazioni rated E (for Everyone) that I enjoyed was Assetto Corsa. Have you played it?
The Legend of Zelda: Ocarina of Time,1998,,,,,,,,Nintendo,,,,"1998 had so many great games come out for Nintendo, like The Legend of Zelda: Ocarina of Time. Have you ever played it before?"
The Legend of Zelda: Ocarina of Time,,,,,,"action-adventure, puzzle, role-playing",third person,,,,,,Of course a classic third person action-adventure RPG full of puzzles is The Legend of Zelda: Ocarina of Time. Did you ever play it before?
The Legend of Zelda: Ocarina of Time,1998,,,E (for Everyone),,,,,,,,,"For E rated games released back in 1998, one of my favorites is The Legend of Zelda: Ocarina of Time. Are you familiar with it?"
The Legend of Zelda: Ocarina of Time,,,Nintendo EAD,,,,,no,,,,,"Nintendo EAD developed some interesting single player only games, like The Legend of Zelda: Ocarina of Time. Did you ever play it?"
The Legend of Zelda: Ocarina of Time,1998,,,,,,third person,,,,,,"If you're talking about third person perspective games from back in 1998, there's always The Legend of Zelda: Ocarina of Time. Are you familiar with it?"
Resident Evil 4,,,,,,"action-adventure, shooter",,,Nintendo,,,,"Speaking of Nintendo action-adventure, shooter games, have you heard of Resident Evil 4?"
Resident Evil 4,,,,M (for Mature),,,,no,,,,,"Speaking of M (for Mature)  rated multiplayer games, have you heard of Resident Evil 4?"
Resident Evil 4,2005,,,,,,third person,,,,,,"Speaking of third person perspective games from 2005, have you heard of Resident Evil 4?"
Resident Evil 4,,,Capcom Production Studio 4,,,,,,Nintendo,,,,"Since you seem to be a fan Capcom Production Studio 4 games developed for the Nintendo, of have you heard of Resident Evil 4?"
Resident Evil 4,,,,M (for Mature),,,,,Nintendo,,,,"Since you seem to be a fan of M (for Mature) for the Nintendo, have you heard of Resident Evil 4?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,,,yes,,,"Speaking of games available on Steam developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,M (for Mature),,,,,,,,,"Speaking of M (for Mature) rated games developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,2014,,Sledgehammer Games,,,,,,,,,,"Speaking of 2004 releases from Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,yes,,,,,"Speaking of multiplayer games developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,first person,,,,,,"Speaking of Sledgehammer Games' first-person releases, have you tried Call of Duty: Advanced Warfare?"
Tony Hawk's Pro Skater 3,,,Neversoft Entertainment,,,,,yes,,,,,"Since you seem to be a fan of multiplayer games developed by Neversoft Entertainment, have you heard of Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,,Xbox,,,,"Since you seem to be a fan of T for Teen rated games made for the Xbox, have you heard of Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,"Since you seem to be a fan of third person sport games, have you heard of Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,,,sport,,yes,,,,,"Speaking of multiplayer sports games , have you heard of Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,2001,,,,,sport,,,,,,,"Speaking of sport games from 2001, have you heard of Tony Hawk's Pro Skater 3?"
