name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Undertale,2015,,tobyfox,,,,,,,,,,"Have you heard of any games by tobyfox that came out in 2015, such as Undertale?"
Undertale,,,,,,"adventure, indie, role-playing",bird view,,,,,,Do you also like adventure games that use a bird view perspective such as Undertale?
Undertale,2015,,,,,,,,PlayStation,,,,Do you enjoy Playstation games that came out in 2015 such as Undertale?
Undertale,,,,,,"adventure, indie, role-playing",,no,,,,,Do you also like adventure games with no multiplayer option such as Undertale?
Undertale,,,tobyfox,,,,,no,,,,,Do you like games by tobyfox that have no multiplayer such as Undertale?
The Witcher 3: Wild Hunt,2015,,CD Projekt RED,,,,,,,,,,"Have you played any of the games by CD Projekt RED from 2015, for example The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",third person,,,,,,"Do you have an opinion on third person action-adventure games, such as The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,M (for Mature),,,,,Xbox,,,,"Do you also like Xbox games rated M (for Mature), such as The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,CD Projekt RED,,,,,,Xbox,,,,"What do you think of Xbox games by CD Projekt RED, such as The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,2015,,,M (for Mature),,,,,,,,,"What do you think of games rated M (for Mature) that came out in 2015, such as The Witcher 3: Wild Hunt?"
NBA 2K16,2015,,Visual Concepts,,,,,,,,,,"Do you have any experience with one of the games released by Visual Concepts in 2015, such as NBA 2K16?"
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,sport,,,,,,,Do you also like sport games rated E 10+ (for Everyone 10 and Older) such as NBA 2K16?
NBA 2K16,,,,,,,third person,,PlayStation,,,,What do you think of third person games for PlayStation such as NBA 2K16?
NBA 2K16,,,Visual Concepts,,,sport,,,,,,,What is your opinion on sport games by Visual Concepts such as NBA 2K16?
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,"Do you like multiplayer games rated E 10+ (for Everyone 10 and Older), for example, NBA 2K16?"
Silent Hill 2,,,,M (for Mature),,"action-adventure, puzzle",,,,,,,"Have you ever played an M rated action-adventure puzzle game, such as Silent Hill 2?"
Silent Hill 2,,,,,,,third person,,PC,,,,"So do you enjoy third person perspective PC games, like Silent Hill 2?"
Silent Hill 2,,,,,,"action-adventure, puzzle",third person,,,,,,"Do you have any experience with a third person action-adventure puzzle game, like Silent Hill 2?"
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,,,,,,,,"Are you familiar with Konami Computer Entertainment Tokyo's 2001 games, like Silent Hill 2?"
Silent Hill 2,,,,M (for Mature),,,,,PC,,,,"Do you enjoy M rated PC games, like Silent Hill 2?"
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",,,,,,,"So I'm wondering, do you also enjoy MicroProse's strategy simulators like RollerCoaster Tycoon?"
RollerCoaster Tycoon,,,MicroProse,,,,,,PC,,,,"Are you familiar with developer MicroProse's lineup of PC games, such as RollerCoaster Tycoon?"
RollerCoaster Tycoon,1999,,,,,,,,PC,,,,"Did you ever play a 1999 PC game, for example RollerCoaster Tycoon?"
RollerCoaster Tycoon,,,,,,"simulation, strategy",bird view,,,,,,"Do you enjoy bird view strategy simulators, games like RollerCoaster Tycoon?"
RollerCoaster Tycoon,1999,,,,,,,,,,yes,,"What about any Linux games released back in 1999, have you ever played any of those games, such as RollerCoaster Tycoon?"
Tom Clancy's Splinter Cell: Chaos Theory,,,Ubisoft Montreal,M (for Mature),,,,,,,,,"I'm curious, have you played M rated games developed by Ubisoft Montreal, such as Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",third person,,,,,,"Have you played any third person tactical action games, for instance, Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,,,,third person,,,,,,"Did you have experience with any third person games that were released in 2005, like Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,,,yes,,yes,,,"Have you enjoyed playing any multiplayer games on Steam, for example Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",,,,yes,,,"Have you played through any tactical action games on Steam, such as Tom Clancy's Splinter Cell: Chaos Theory?"
BioShock,2007,,,,,"action-adventure, role-playing, shooter",,,,,,,"What do you think of action-adventure RPG shooters from 2007, such as BioShock?"
BioShock,,,,M (for Mature),,"action-adventure, role-playing, shooter",,,,,,,"Do you also like action-adventure role-playing shooter games rated M (for Mature), such as BioShock?"
BioShock,,,,,,,first person,,PC,,,,"Do you enjoy first person PC games, such as BiShock?"
BioShock,,,2K Boston,,,,,,,yes,,,"Just curious, what do you think of 2K Boston's games available on Steam, for instance BioShock?"
BioShock,,,,M (for Mature),,,,,PC,,,,"Do you enjoy PC games rated M (for Mature), such as BioShock?"
Mirror's Edge Catalyst,2016,,,T (for Teen),,,,,,,,,"Have you heard of any games rated T (for Teen) that came out in 2016, for instance, Mirror's Edge Catalyst?"
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,,,,yes,,,,,Do you like multiplayer games by EA Digital Illusions CE like Mirror's Edge Catalyst?
Mirror's Edge Catalyst,,,,,,,first person,,Xbox,,,,Do you like Xbox games with first person perspective such as Mirror's Edge Catalyst?
Mirror's Edge Catalyst,,,,,,"action-adventure, fighting",,,Xbox,,,,"Do you like playing action-adventure fighting games on Xbox, for example Mirror's Edge Catalyst?"
Mirror's Edge Catalyst,2016,,,,,,,yes,,,,,Do you also like multiplayer games that came out in 2016 such as Mirror's Edge Catalyst?
Max Payne,2001,,Remedy Entertainment,,,,,,,,,,"What do you think of games released in 2001 by Remedy Entertainment, such as Max Payne?"
Max Payne,,,,M (for Mature),,"action-adventure, shooter",,,,,,,Do you enjoy action-adventure shooters rated M (for Mature) such as Max Payne?
Max Payne,,,Remedy Entertainment,,,,,,Xbox,,,,Do you enjoy Xbox games by Remedy Entertainment like Max Payne?
Max Payne,,,,M (for Mature),,,,,Xbox,,,,Do you like Xbox games rated M (for Mature) such as Max Payne?
Max Payne,,,,,,"action-adventure, shooter",third person,,,,,,Do you like action-adventure third person shooter games like Max Payne?
Dirt: Showdown,,,,,,"driving/racing, sport",,yes,,,,,"I was just wondering if you like any sport racing games that have multiplayer, such as Dirt: Showdown?"
Dirt: Showdown,,,,,,,first person,,PC,,,,"Just curious, what do you think of the first person PC game Dirt: Showdown?"
Dirt: Showdown,2012,,,,,,,,PC,,,,Have you played any of the 2012 PC games like Dirt: Showdown?
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,Do you also like multiplayer games rated E 10+ such as Dirt: Showdown?
Dirt: Showdown,2012,,Codemasters Southam,,,,,,,,,,"What do you think of Codemasters Southam's games from 2012, like Dirt: Showdown?"
Little Big Adventure,1994,,Adeline Software International,,,,,,,,,,"Do you have any experience with Adeline Software International's 1994 games, for instance, Little Big Adventure?"
Little Big Adventure,,,,,,,third person,,PC,,,,Do you enjoy third person PC games such as Little Big Adventure?
Little Big Adventure,,,,T (for Teen),,action-adventure,,,,,,,Do you also like action-adventure games rated T (for Teen) like Little Big Adventure?
Little Big Adventure,,,Adeline Software International,,,,third person,,,,,,What do you think of third person games by Adeline Software International such as Little Big Adventure?
Little Big Adventure,,,,,,,,no,PC,,,,What do you think of PC games with no multiplayer such as Little Big Adventure?
Bus Driver,,,SCS Software,,,,,,,,,no,"You ever played one of SCS Software's PC games although without a Mac release, like Bus Driver?"
Bus Driver,,,,,,"driving/racing, indie, simulation",,,PC,,,,"Do you enjoy indie driving simulators for the PC, like Bus Driver?"
Bus Driver,,,SCS Software,,,,,,,yes,,,"You ever played one of SCS Software's games on Steam, like for example Bus Driver?"
Bus Driver,,,,E (for Everyone),,,,,,yes,,,"Do you enjoy any E rated games available on Steam, like for example Bus Driver?"
Bus Driver,2014,,,,,"driving/racing, indie, simulation",,,,,,,"You ever played any of the indie driving simulators released in 2014, like for example Bus Driver?"
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,I was wondering if you like playing third person sports games such as Tony Hawk's Pro Skater 3?
Tony Hawk's Pro Skater 3,,,,,,,,yes,PlayStation,,,,Do you happen to enjoy multiplayer PlayStation games like Tony Hawk's Pro Skater 3?
Tony Hawk's Pro Skater 3,2001,,Neversoft Entertainment,,,,,,,,,,"Do you like any of Neversoft Entertainment's 2001 games, such as Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,yes,,,,,"I'm curious whether you play any multiplayer T rated games, for instance Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,,,,third person,yes,,,,,"Are you a fan of third person multiplayer games, like Tony Hawk's Pro Skater 3, by any chance?"
