HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.name,Input.release_year,Input.exp_release_date,Input.developer,Input.esrb,Input.rating,Input.genres,Input.player_perspective,Input.has_multiplayer,Input.platforms,Input.available_on_steam,Input.has_linux_release,Input.has_mac_release,Answer.feedback,Answer.selected_attr11,Answer.selected_attr12,Answer.selected_attr13,Answer.selected_attr21,Answer.selected_attr22,Answer.selected_attr23,Answer.selected_attr31,Answer.selected_attr32,Answer.selected_attr33,Answer.selected_attr41,Answer.selected_attr42,Answer.selected_attr43,Answer.selected_attr51,Answer.selected_attr52,Answer.selected_attr53,Answer.utterance1,Answer.utterance2,Answer.utterance3,Answer.utterance4,Answer.utterance5,Approve,Reject
338431Z1FL0UAOYJHYRLGKVQ7UZROS,3W9SL2918FM3JC3KH2LTGJQHUBVZBB,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sat Apr 13 21:40:03 PDT 2019,1,BatchId:3606591;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 15 21:40:03 PDT 2019,,,3RXPCZQMQQXLBQGYLN40T401VBIG1B,A1MW021IG07IMF,Submitted,Sun Apr 14 21:50:50 PDT 2019,Sun Apr 14 21:57:51 PDT 2019,Mon Apr 29 21:57:51 PDT 2019,,,,421,100% (16/16),100% (16/16),100% (16/16),<b>The Witcher 3: Wild Hunt</b>,Year: <b>2015</b>,,Developer: <b>CD Projekt RED</b>,ESRB content rating: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, role-playing</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>Xbox</b>,,,,,name,player_perspective,genres,name,platforms,genres,name,esrb,player_perspective,name,platforms,has_multiplayer,name,genres,release_year,"So speaking of third person action-adventure RPGs, have you ever heard of The Witcher 3: Wild Hunt?","You know, thinking of action-adventure RPGs for the Xbox, I just remembered one you might be interested in. Have you heard of The Witcher 3: Wild Hunt?","If you're looking for a third person perspective game with gritty, adult content, I know of one. Have you heard of The Witcher 3: Wild Hunt?","Hmm, a good single player game for the Xbox, you say? Have you heard of The Witcher 3: Wild Hunt?",2015 had some really great action-adventure role playing games come out. Have you heard of The Witcher 3: Wild Hunt?,,
356TQKY9XFIH7DRO134JEHEQRD1786,3W9SL2918FM3JC3KH2LTGJQHUBVZBB,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sat Apr 13 21:40:03 PDT 2019,1,BatchId:3606591;OriginalHitTemplateId:920937336;,3600,1296000,Mon Apr 15 21:40:03 PDT 2019,,,33IZTU6J82NWRWAINGJODRN5O1VXS8,A1MW021IG07IMF,Submitted,Sun Apr 14 22:29:47 PDT 2019,Sun Apr 14 22:46:45 PDT 2019,Mon Apr 29 22:46:45 PDT 2019,,,,1018,100% (16/16),100% (16/16),100% (16/16),<b>F1 2014</b>,Year: <b>2014</b>,,Developer: <b>Codemasters Birmingham</b>,,,"Genres: <b>driving/racing, simulation, sport</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,"Please note, regarding this specific HIT in this batch, the name of the game ""F1 2014"", has the year of the release, 2014, in it. So I decided not to use the year of release for any of the attributes, as it would end up weirdly redundant, ie ""hey for PC games released in 2014, have you heard of F1 2014?"" I'm mentioning this here just to ensure there's no confusion when evaluating this hit as to why 2014 is in every single response.Unrelated to this specific HIT, in an earlier HIT from another batch, I had to return it because the table giving info about the game only included FOUR attributes aside from the name, and I was supposed to write FIVE responses each with the name and another attribute. And I've seen some comments from other turkers implying they've had similar experiences on occasion. So I'd just request you try to make sure in the future that the tables always have enough different attributes to provide five unique responses using the required number of attributes.As for whether I enjoyed the hit, actually it is kinda enjoyable, at least compared to a lot of the HITs on mTurk, which often ask for a LOT of hard work, are tedious, and pay basically nothing. Aside from having to return one HIT of yours because it didn't include enough attributes your HITs have been fine.",name,platforms,genres,name,available_on_steam,player_perspective,name,genres,has_multiplayer,name,developer,available_on_steam,name,genres,player_perspective,"I don't play a lot of sports games that are driving/racing simulators, but one of my favorites on the PC is F1 2014. Have you ever heard of it?","There are definitely a lot of good third person perspective games on Steam, one I particularly enjoy is F1 2014. Have you heard of it before?","If you're looking for a good sports driving/racing simulator, you can't go wrong with F1 2014. Are you familiar with it?","Developer Codemasters Birmingham has some pretty good games out on Steam now, such as F1 2014. You ever heard of it?","I'm not sure how common sports driving/racing simulators with a third person perspective are, but I know of one that was pretty good. Have you heard of F1 2014 before?",,
3IKDQS3DQELG80YX16OL7S0IVKXCIC,3W9SL2918FM3JC3KH2LTGJQHUBVZBB,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Sat Apr 13 21:40:03 PDT 2019,1,BatchId:3606591;OriginalHitTemplateId:920937336;,3600,1296000,Sun Apr 14 21:40:03 PDT 2019,,,3KKG4CDWKJKNOFQ9UZHSZLLH3HA49W,A1ELPYAFO7MANS,Submitted,Sun Apr 14 12:21:36 PDT 2019,Sun Apr 14 12:30:42 PDT 2019,Mon Apr 29 12:30:42 PDT 2019,,,,546,100% (24/24),100% (24/24),100% (24/24),<b>Outlast II</b>,Year: <b>2017</b>,,Developer: <b>Red Barrels</b>,ESRB content rating: <b>M (for Mature)</b>,,"Genres: <b>adventure, indie</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>no</b>,Platform: <b>Nintendo Switch</b>,,,,,name,genres,release_year,name,release_year,player_perspective,name,release_year,developer,name,developer,platforms,name,player_perspective,genres,Have you ever played the 2017 indie adventure game Outlast II?,"Are you into first person games like Outlast II, which was released in 2017?",Have you ever heard of the 2017 game by Red Barrels called Outlast II?,"Speaking of Nintendo Switch games, have you tried playing Outlast II by Red Barrels?","I know you like first person indie games, have you tried the adventure game Outlast II?",,
3Q9SPIIRWJ7AGGL469W92OJ2AVIAWT,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,34YB12FSQZAI7F2NE9NYDWO4T4MMGY,A1MW021IG07IMF,Submitted,Tue Apr 16 20:35:24 PDT 2019,Tue Apr 16 20:40:03 PDT 2019,Wed May 01 20:40:03 PDT 2019,,,,279,100% (22/22),100% (22/22),100% (22/22),<b>Super Bomberman</b>,Year: <b>1993</b>,,Developer: <b>Hudson Soft</b>,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>action, strategy</b>",Player perspective: <b>bird view</b>,Has multiplayer: <b>no</b>,Platform: <b>PC</b>,Available on Steam: <b>no</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,player_perspective,genres,name,platforms,developer,name,release_year,platforms,name,esrb,platforms,name,genres,esrb,"Speaking of action strategy games played from a bird view perspective, have you ever played Super Bomberman?",One Hudson Soft game for the PC that I enjoyed was Super Bomberman. Have you heard of it?,"There were definitely some good PC games released in 1993, like Super Bomberman. Have you played it before?","If you're looking for a good family friendly game for the PC, Super Bomberman is on PC and has an E rating. Have you heard of it before?","For E rated action strategy games, you can't go wrong with Super Bomberman. Are you familiar with it?",,
3NI0WFPPI91GLO8GNPMCFO8CD7D06R,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,3Z4AIRP3C7ZWXCBOAX44HQ0WYF5X13,A2EED3HLTA96CP,Submitted,Tue Apr 16 06:44:28 PDT 2019,Tue Apr 16 07:11:39 PDT 2019,Wed May 01 07:11:39 PDT 2019,,,,1631,100% (7/7),100% (7/7),100% (7/7),<b>Age of Empires II: The Age of Kings</b>,Year: <b>1999</b>,,Developer: <b>Ensemble Studios</b>,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>real-time strategy</b>,Player perspective: <b>bird view</b>,Has multiplayer: <b>yes</b>,Platform: <b>PlayStation</b>,,,,,name,developer,genres,name,developer,esrb,name,developer,has_multiplayer,name,developer,release_year,name,developer,platforms,"Speaking of  real-time strategy from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","Speaking of T (for Teen) games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","Speaking of multiplayer games from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","Speaking of 1999 releases from Ensemble Studios, have you heard of Age of Empires II: The Age of Kings?","Speaking of PlayStation games from Ensemble Studios,, have you heard of Age of Empires II: The Age of Kings?",,
37SDSEDIN9N3WRCMCNNAD7NDOU981O,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,3I7DHKZYGOMEL8LMBQ0UE9D66QE5F2,A2EED3HLTA96CP,Submitted,Tue Apr 16 06:38:51 PDT 2019,Tue Apr 16 06:44:28 PDT 2019,Wed May 01 06:44:28 PDT 2019,,,,337,100% (7/7),100% (7/7),100% (7/7),<b>Assetto Corsa</b>,Year: <b>2014</b>,,Developer: <b>Kunos Simulazioni</b>,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>driving/racing, simulation, sport</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>yes</b>,Has a Mac release: <b>no</b>,,name,player_perspective,genres,name,available_on_steam,player_perspective,name,platforms,has_multiplayer,name,developer,player_perspective,name,developer,esrb,"A first person driving/racing, simulation, sport game that I enjoyed was Assetto Corsa. Have you played it?",A first person perspective game that I enjoyed on Steam was Assetto Corsa. Have you played it?,A multiplayer game that I enjoyed on the PC was Assetto Corsa. Have you played it?,A first person perspective game developed by Kunos Simulazioni that I enjoyed was Assetto Corsa. Have you played it?,A game developed by Kunos Simulazioni rated E (for Everyone) that I enjoyed was Assetto Corsa. Have you played it?,,
3JMNNNO3B1PLBDQ0TU3UW604Y7Q2WE,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,3ZGVPD4G6U3MBRNCDYCZKHZ2Y2CTZV,A1MW021IG07IMF,Submitted,Tue Apr 16 20:40:03 PDT 2019,Tue Apr 16 20:44:09 PDT 2019,Wed May 01 20:44:09 PDT 2019,,,,246,100% (22/22),100% (22/22),100% (22/22),<b>The Legend of Zelda: Ocarina of Time</b>,Year: <b>1998</b>,,Developer: <b>Nintendo EAD</b>,ESRB content rating: <b>E (for Everyone)</b>,,"Genres: <b>action-adventure, puzzle, role-playing</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>Nintendo</b>,,,,,name,platforms,release_year,name,genres,player_perspective,name,esrb,release_year,name,has_multiplayer,developer,name,release_year,player_perspective,"1998 had so many great games come out for Nintendo, like The Legend of Zelda: Ocarina of Time. Have you ever played it before?",Of course a classic third person action-adventure RPG full of puzzles is The Legend of Zelda: Ocarina of Time. Did you ever play it before?,"For E rated games released back in 1998, one of my favorites is The Legend of Zelda: Ocarina of Time. Are you familiar with it?","Nintendo EAD developed some interesting single player only games, like The Legend of Zelda: Ocarina of Time. Did you ever play it?","If you're talking about third person perspective games from back in 1998, there's always The Legend of Zelda: Ocarina of Time. Are you familiar with it?",,
3HA5ODM5KAD11N7TXZD41MUUPSMSVW,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,3GDTJDAPVVX3E0W5VBBALJ765HP8MC,A2EED3HLTA96CP,Submitted,Tue Apr 16 06:23:28 PDT 2019,Tue Apr 16 06:38:50 PDT 2019,Wed May 01 06:38:50 PDT 2019,,,,922,100% (7/7),100% (7/7),100% (7/7),<b>Resident Evil 4</b>,Year: <b>2005</b>,,Developer: <b>Capcom Production Studio 4</b>,ESRB content rating: <b>M (for Mature)</b>,,"Genres: <b>action-adventure, shooter</b>",Player perspective: <b>third person</b>,Has multiplayer: <b>no</b>,Platform: <b>Nintendo</b>,,,,,name,platforms,genres,name,has_multiplayer,esrb,name,player_perspective,release_year,name,developer,platforms,name,esrb,platforms,"Speaking of Nintendo action-adventure, shooter games, have you heard of Resident Evil 4?","Speaking of M (for Mature)  rated multiplayer games, have you heard of Resident Evil 4?","Speaking of third person perspective games from 2005, have you heard of Resident Evil 4?","Since you seem to be a fan Capcom Production Studio 4 games developed for the Nintendo, of have you heard of Resident Evil 4?","Since you seem to be a fan of M (for Mature) for the Nintendo, have you heard of Resident Evil 4?",,
3INZSNUD80BX2RB8X8DJE5JXXXUD98,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,320DUZ38G88S67W2BCA6X4WNP6DGJ2,A2EED3HLTA96CP,Submitted,Tue Apr 16 07:11:40 PDT 2019,Tue Apr 16 07:14:53 PDT 2019,Wed May 01 07:14:53 PDT 2019,,,,193,100% (7/7),100% (7/7),100% (7/7),<b>Call of Duty: Advanced Warfare</b>,Year: <b>2014</b>,,Developer: <b>Sledgehammer Games</b>,ESRB content rating: <b>M (for Mature)</b>,,"Genres: <b>action, shooter</b>",Player perspective: <b>first person</b>,Has multiplayer: <b>yes</b>,Platform: <b>PC</b>,Available on Steam: <b>yes</b>,Has a Linux release: <b>no</b>,Has a Mac release: <b>no</b>,,name,developer,available_on_steam,name,developer,esrb,name,developer,release_year,name,developer,has_multiplayer,name,developer,player_perspective,"Speaking of games available on Steam developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?","Speaking of M (for Mature) rated games developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?","Speaking of 2004 releases from Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?","Speaking of multiplayer games developed by Sledgehammer Games, have you tried Call of Duty: Advanced Warfare?","Speaking of Sledgehammer Games' first-person releases, have you tried Call of Duty: Advanced Warfare?",,
3V8JSVE8YYBHVYXG1FGJJ4U96IFYEA,387FCO53R774SSGZ0GUXBDIQKYVIQA,Write 5 conversational responses about a video game based on its attributes and context (type: recommend; attributes: 3),"Produce dialogic utterances given specific attributes about video games, such as their name, genre and available platforms","dialog, video game, attributes, writing, entertainment, chat, conversation, creative",$0.50 ,Tue Apr 16 00:39:18 PDT 2019,1,BatchId:3608913;OriginalHitTemplateId:920937336;,3600,1296000,Wed Apr 17 00:39:18 PDT 2019,,,31Q0U3WYDQ12IX5XSK06NRN8WLC712,A2EED3HLTA96CP,Submitted,Tue Apr 16 05:55:54 PDT 2019,Tue Apr 16 06:23:27 PDT 2019,Wed May 01 06:23:27 PDT 2019,,,,1653,100% (7/7),100% (7/7),100% (7/7),<b>Tony Hawk's Pro Skater 3</b>,Year: <b>2001</b>,,Developer: <b>Neversoft Entertainment</b>,ESRB content rating: <b>T (for Teen)</b>,,Genres: <b>sport</b>,Player perspective: <b>third person</b>,Has multiplayer: <b>yes</b>,Platform: <b>Xbox</b>,,,,,name,developer,has_multiplayer,name,platforms,esrb,name,genres,player_perspective,name,has_multiplayer,genres,name,release_year,genres,"Since you seem to be a fan of multiplayer games developed by Neversoft Entertainment, have you heard of Tony Hawk's Pro Skater 3?","Since you seem to be a fan of T for Teen rated games made for the Xbox, have you heard of Tony Hawk's Pro Skater 3?","Since you seem to be a fan of third person sport games, have you heard of Tony Hawk's Pro Skater 3?","Speaking of multiplayer sports games , have you heard of Tony Hawk's Pro Skater 3?","Speaking of sport games from 2001, have you heard of Tony Hawk's Pro Skater 3?",,
