name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Uncharted 4: A Thief's End,,,,T (for Teen),excellent,,,,,,,,I know you mentioned that Uncharted 4: A Thief's End was one of your favorite games. Do you in general love T rated games?
Uncharted 4: A Thief's End,,,,T (for Teen),excellent,,,,,,,,"I know you like Uncharted 4: A Thief's End , does that apply to all T rated games?"
Uncharted 4: A Thief's End,,,,,excellent,,,,PlayStation,,,,You told me Uncharted 4: A Thief's End was awesome. Does that go for a lot of other games out on Playstation?
Uncharted 4: A Thief's End,,,,,excellent,,,,PlayStation,,,,Do you love all playstation games or just Uncharted 4: A Thief's End ?
Need for Speed: Most Wanted,,,,,good,,,,PlayStation,,,,You said that you thought Need for Speed: Most Wanted was a good game. Do you in general like playing games on the PlayStation?
Need for Speed: Most Wanted,,,,,good,driving/racing,,,,,,,"So I know you thought Need for Speed: Most Wanted was pretty fun. So I'm wondering, do you like driving/racing games in general?"
Need for Speed: Most Wanted,,,,,good,driving/racing,,,,,,,"Do you typically enjoy racing games, or is Need for Speed: Most Wanted special?"
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,,,,,,,,Need for Speed: Most Wanted is a title I remember you liking. Do you feel the same about  other games that are developed by EA Redwood Shores?
Need for Speed: Most Wanted,,,EA Redwood Shores,,good,,,,,,,,"Do you usually enjoy EA Redwood Shores' work, or is Need for Speed: Most Wanted unique?"
Need for Speed: Most Wanted,,,,,good,,third person,,,,,,You said you enjoyed Need for Speed: Most Wanted. Do you in general like games played from a third person perspective?
Need for Speed: Most Wanted,,,,,good,,third person,,,,,,You had good things to say about Need for Speed: Most Wanted. Is that usually your opinion of games with a third person perspective?
Need for Speed: Most Wanted,,,,,good,,,yes,,,,,I know you liked Need for Speed: Most Wanted. Do you usually prefer games that offer multiplayer?
Need for Speed: Most Wanted,,,,,good,,,yes,,,,,Are you usually a fan of multiplayer games or is Need for Speed: Most Wanted special?
Worms: Reloaded,,,,,average,"action, platformer, strategy",,,,,,,"Do you find all action strategy platformers lukewarm, or just Worms: Reloaded ?"
Worms: Reloaded,,,,,average,"action, platformer, strategy",,,,,,,You felt that Worms: Reloaded as an average game. Do you feel similarly about other action strategy platformers?
Worms: Reloaded,,,Team17 Digital Ltd,,average,,,,,,,,You were just mentioning how you felt Worms: Reloaded was a pretty average game. Do you feel similarly about other games made by Team17 Digital Ltd?
Worms: Reloaded,,,Team17 Digital Ltd,,average,,,,,,,,Do you think Team17 Digital Ltd is an average developer or is Worms: Reloaded an anomaly for them.
Worms: Reloaded,,,,,average,,,,PC,,,,"You mentioned that Worms: Reloaded was an okay game, but nothing amazing. In general, do you feel that way about PC games?"
Worms: Reloaded,,,,,average,,,,PC,,,,Are you normally nonplussed by PC games or is Worms: Reloaded atypical?
Worms: Reloaded,,,,,average,,side view,,,,,,Do you tend to find side view games average or just Worms: Reloaded ?
Worms: Reloaded,,,,,average,,side view,,,,,,You mentioned you felt Worms: Reloaded was a pretty average game. Do you have similar thoughts about all games played from a side view perspective?
Worms: Reloaded,2010,,,,average,,,,,,,,"Do you think 2010 was just an average year for games, or was Worms: Reloaded an anomaly?"
Worms: Reloaded,2010,,,,average,,,,,,,,You said you felt Worms: Reloaded was merely so-so. Do you have a similar opinion about the other games that came out in 2010?
