name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
,,,,,excellent,,third person,,,,,,Why do you love third person games so much?
,,,,,excellent,,third person,,,,,,"I'm curious, why is it that games with a third person perspective are always your favorites?"
,,,,,excellent,"action-adventure, platformer, role-playing",,,,,,,"I'm curious, what is it about action-adventure platformers with role-playing elements that makes them some of your favorite games ever?"
,,,,,excellent,"action-adventure, platformer, role-playing",,,,,,,What is it about action-adventure platformer RPGs that you find so great?
,,,,,excellent,,,,Nintendo,,,,So what is it about the games on the Nintendo that makes you love them so much?
,,,,,excellent,,,,Nintendo,,,,Why do you think nintendo makes such excellent games?
,,,,,excellent,"action-adventure, shooter",,,,,,,So why are action-adventure shooters some of your favorite games ever?
,,,,,excellent,"action-adventure, shooter",,,,,,,What do you find so great about action-adventure shooters?
,2005,,,,excellent,,,,,,,,What is it about 2005's games that you think are so great?
,2005,,,,excellent,,,,,,,,So what is it about the games that were released in 2005 that you find so excellent?
,,,Capcom Production Studio 4,,excellent,,,,,,,,So why do you love the games made by Capcom Production Studio 4 so much?
,,,,M (for Mature),excellent,,,,,,,,"Why do you always seem to really, really love M rated games?"
,,,,M (for Mature),excellent,,,,,,,,Why do you like M rated games so much?
