mr,ref
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], genres[simulation, sport])",You mentioned you thought NHL 15 was average. Are you commonly unimpressed with sports simulation games from EA Canada?
"verify_attribute(name[NHL 15], developer[EA Canada], rating[average], genres[simulation, sport])","I know you feel that NHL 15 is neither particularly great, nor particularly terrible. Do you feel the same way about the other sport simulators made by EA Canada?"
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], has_multiplayer[yes])","Previously, you stated that you felt NHL 15 is just so-so. Is this the case for all multiplayer sport simulations?"
"verify_attribute(name[NHL 15], rating[average], genres[simulation, sport], has_multiplayer[yes])",You said earlier that you thought NHL 15 was average. Are you unimpressed in general by multiplayer sports simulation games?
"verify_attribute(name[Football Manager 2015], release_year[2014], developer[Sports Interactive], rating[good])",Football Manager 2015 was developed by Sports Interactive in 2014 and you seem to think it was good. Is that always true for these types of games?
"verify_attribute(name[Football Manager 2015], release_year[2014], developer[Sports Interactive], rating[good])",Earlier you mentioned that you liked Football Manager 2015. Generally are you a fan of games from 2014 by Sports Interactive?
"verify_attribute(name[Football Manager 2015], developer[Sports Interactive], rating[good], genres[simulation, sport, strategy])",I remember you mentioning Football Manager 2015 as a good game. Do you normally like trying some of Sports Interactive's other sports sim strategy games?
"verify_attribute(name[Football Manager 2015], developer[Sports Interactive], rating[good], genres[simulation, sport, strategy])",You said that you liked Football Manager 2015. Do you generally like to play sports strategy simulations from Sports Interactive?
"verify_attribute(name[Football Manager 2015], release_year[2014], rating[good], genres[simulation, sport, strategy])",I was surprised when you told me you liked Football Manager 2015. Do you like other sports sim strategy title from 2014?
"verify_attribute(name[Football Manager 2015], release_year[2014], rating[good], genres[simulation, sport, strategy])",Earlier you said you enjoyed Football Manager 2015. Are you generally a fan of simulation games from 2014 involving sports and strategy?
"verify_attribute(name[Football Manager 2015], rating[good], genres[simulation, sport, strategy], has_multiplayer[yes])","I agree, playing Football Manager 2015 with friends online has been pretty fun. Do you normally like playing sports strategy simulations?"
"verify_attribute(name[Football Manager 2015], rating[good], genres[simulation, sport, strategy], has_multiplayer[yes])",You said previously that you liked Football Manager 2015. Are you typically a fan of multiplayer simulation games featuring sports and strategy?
"verify_attribute(name[Football Manager 2015], developer[Sports Interactive], rating[good], has_multiplayer[yes])",You previously said that you liked Football Manager 2015. Do you find that you're often fond of multiplayer games from Sports Interactive?
"verify_attribute(name[Football Manager 2015], developer[Sports Interactive], rating[good], has_multiplayer[yes])",You said that you liked Football Manager 2015. Do you generally like multiplayer games by Sports Interactive?
"verify_attribute(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], available_on_steam[yes])","I remember you mentioned that Tom Clancy's The Division, by Massive Entertainment, was just OK. Do you generally think all games on Steam are just average?"
"verify_attribute(name[Tom Clancy's The Division], developer[Massive Entertainment], rating[average], available_on_steam[yes])",You said you were ambivalent towards Tom Clancy's The Division. Is this the case for all games by Massive Entertainment on Steam?
"verify_attribute(name[Tom Clancy's The Division], rating[average], has_multiplayer[yes], platforms[PC])","You said you were indifferent towards Tom Clancy's The Division. In general, are you indifferent towards multiplayer games on the PC?"
"verify_attribute(name[Tom Clancy's The Division], rating[average], has_multiplayer[yes], platforms[PC])",You said earlier that multiplayer on Tom Clancy's The Division was average. Do you find that opinion true for most PC games.
"verify_attribute(name[Tom Clancy's The Division], esrb[M (for Mature)], rating[average], has_linux_release[no])",I recall that you found Tom Clancy's The Division to be average. In general are you unimpressed with M (for Mature) rated games that aren't available on Linux?
"verify_attribute(name[Tom Clancy's The Division], esrb[M (for Mature)], rating[average], has_linux_release[no])",I remember you saying that Tom Clancy's The Division was just okay. Do you have a preference for mature games on Linux?
"verify_attribute(name[Tom Clancy's The Division], rating[average], genres[role-playing, shooter, tactical], has_mac_release[no])",You mentioned earlier that you thought Tom Clancy's The Division was average. Are you generally not fond of role-playing games featuring shooting and tactical gameplay that were not released for Mac?
"verify_attribute(name[Tom Clancy's The Division], rating[average], genres[role-playing, shooter, tactical], has_mac_release[no])",I know you weren't sold on Tom Clancy's The Division. Do you just feel okay about other role-playing tactical shooters that don't have a Mac release?
"verify_attribute(name[Tom Clancy's The Division], release_year[2016], rating[average], player_perspective[third person])","You said earlier that you found Tom Clancy's The Division to be average. In general, are you not impressed by third person perspective games from 2016?"
"verify_attribute(name[Tom Clancy's The Division], release_year[2016], rating[average], player_perspective[third person])",You said earlier that you felt Tom Clancy's The Division was average. Is that the case with all 2016 games played from a third person perspective?
"verify_attribute(name[Commandos: Behind Enemy Lines], release_year[1998], developer[Pyro Studios], rating[good])",You previously mentioned liking Commandos: Behind Enemy Lines. Generally are you a fan of games from 1998 by Pyro Studios?
"verify_attribute(name[Commandos: Behind Enemy Lines], release_year[1998], developer[Pyro Studios], rating[good])",I heard you say earlier that Commandos: Behind Enemy Lines was a good game. Do you usually like games from Pyro Studios released in 1998?
"verify_attribute(name[Commandos: Behind Enemy Lines], esrb[T (for Teen)], rating[good], genres[strategy, tactical])",Previously you told me that you like to play Commandos: Behind Enemy Lines. Does it mean you are fond of T rated games with a lot of realtime tactical strategy?
"verify_attribute(name[Commandos: Behind Enemy Lines], esrb[T (for Teen)], rating[good], genres[strategy, tactical])",You mentioned that you liked Commandos: Behind Enemy Lines. Do you tend to enjoy T (for Teen) rated games involving strategy and tactical gameplay?
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], player_perspective[bird view], has_multiplayer[yes])",You said earlier that you liked Commandos: Behind Enemy Lines. Are you a fan in general of multiplayer games with a bird view perspective?
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], player_perspective[bird view], has_multiplayer[yes])","Earlier, you said you liked Commandos: Behind Enemy Lines. Do you usually enjoy multiplayer games from a bird's-eye view?"
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], platforms[PC], available_on_steam[yes])",You mentioned that you enjoyed Commandos: Behind Enemy Lines. Is it common that you're fond of PC games on Steam?
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], platforms[PC], available_on_steam[yes])","You recently said you liked Commandos: Behind Enemy Lines, which is on Steam. Do you normally like playing PC games like this?"
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], genres[strategy, tactical], platforms[PC])",I heard you say that you like Commandos: Behind Enemy Lines. Are you really fond of games wherein it requires your clever strategies and tactics on the PC?
"verify_attribute(name[Commandos: Behind Enemy Lines], rating[good], genres[strategy, tactical], platforms[PC])",You mentioned that you liked Commandos: Behind Enemy Lines. Are you a fan in general of strategy and tactical games for PC?
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], platforms[Xbox])",Earlier you mentioned that you found Outlast II to be just okay. Is it common that you are not impressed with indie adventure games for Xbox?
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], platforms[Xbox])","You said that Outlast II was just okay. In general, do you feel the same about other indie adventure games on Xbox?"
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], player_perspective[first person])","I remember you telling me you just finished playing Outlast II, and thought it was decent. Do you generally like first person indie adventure games?"
"verify_attribute(name[Outlast II], rating[average], genres[adventure, indie], player_perspective[first person])",I know you just mentioned playing Outlast II and thought it was decent. Do you commonly like first person indie adventure games?
"verify_attribute(name[Outlast II], release_year[2017], rating[average], platforms[Xbox])",You said earlier that you thought Outlast II was average. Are you typically unimpressed by Xbox games from 2017?
"verify_attribute(name[Outlast II], release_year[2017], rating[average], platforms[Xbox])",I know you felt lukewarm about Outlast II. Do you feel the same about other Xbox games that came out in 2017?
"verify_attribute(name[Outlast II], developer[Red Barrels], rating[average], player_perspective[first person])",I recall that you said you found Outlast II to be average. Generally do you find first person games from Red Barrels average?
"verify_attribute(name[Outlast II], developer[Red Barrels], rating[average], player_perspective[first person])",You said you were indifferent towards Outlast II. Are you generally indifferent towards Red Barrels' first person games?
"verify_attribute(name[Outlast II], esrb[M (for Mature)], rating[average], genres[adventure, indie])","I remember that you found Outlast II to be average. Typically, are you unimpressed by indie adventure games rated M (for Mature)?"
"verify_attribute(name[Outlast II], esrb[M (for Mature)], rating[average], genres[adventure, indie])",I think I heard you say that you do not like nor dislike Outlast II that much. Do you in general feel neutral about Mature indie adventure games?
"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",You mentioned that you really enjoyed Uncharted 4: A Thief's End. Would you say you are a fan of action-adventure shooters from Naughty Dog?
"verify_attribute(name[Uncharted 4: A Thief's End], developer[Naughty Dog], rating[excellent], genres[action-adventure, shooter])",I remember you saying that you really dug Uncharted 4: A Thief's End. Do you like to play action-adventure shooters from Naughty Dog?
"verify_attribute(name[Uncharted 4: A Thief's End], rating[excellent], player_perspective[third person], has_multiplayer[yes])",You said earlier that you loved Uncharted 4: A Thief's End. Are you generally a big fan pf third person games with multiplayer?
"verify_attribute(name[Uncharted 4: A Thief's End], rating[excellent], player_perspective[third person], has_multiplayer[yes])",You said that you really liked Uncharted 4: A Thief's End. Do you generally like to play third person multiplayer games?
"verify_attribute(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent])",You said earlier that you loved Uncharted 4: A Thief's End. Are you a big fan of games Naughty Dog released in 2016?
"verify_attribute(name[Uncharted 4: A Thief's End], release_year[2016], developer[Naughty Dog], rating[excellent])",I remember you saying that you love Naughty Dog's Uncharted 4: A Thief's End. Do you feel the same way about similar games from 2016?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], has_multiplayer[yes])","Previously you told me you really like to play Uncharted 4: A Thief's End. So, do you prefer multiplayer games with T content rating?"
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], has_multiplayer[yes])",You said that you really enjoyed Uncharted 4: A Thief's End. Do you generally like to play multiplayer games that are rated T?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], player_perspective[third person])",You said earlier that you loved Uncharted 4: A Thief's End. Do you commonly enjoy third person games rated T (for Teen)?
"verify_attribute(name[Uncharted 4: A Thief's End], esrb[T (for Teen)], rating[excellent], player_perspective[third person])","You said that you loved Uncharted 4: A Thief's End. In general, do you like to play third person games that are rated T?"
"verify_attribute(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])",Earlier you mentioned that you found Rollcage to be average. Are you normally not impressed with third person action games featuring driving/racing?
"verify_attribute(name[Rollcage], rating[average], genres[action, driving/racing], player_perspective[third person])","You said earlier that you thought Rollcage was just average. Is it the case with all action, driving/racing games played from a third person perspective?"
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], platforms[PC])","You seem to be ambivalent towards Attention To Detail's PC games like Rollcage, is that generally true?"
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], platforms[PC])",You mentioned you thought Rollcage was merely average. Are you generally not impressed by PC games from Attention To Detail?
"verify_attribute(name[Rollcage], release_year[1999], rating[average], platforms[PC])",You said that Rollcage was just okay. Is this the case for all PC games from 1999?
"verify_attribute(name[Rollcage], release_year[1999], rating[average], platforms[PC])",I remember you mentioned that you found Rollcage to be average. Do you typically fail to be impressed by PC games from 1999?
"verify_attribute(name[Rollcage], rating[average], platforms[PC], has_linux_release[no])",You told me that Rollcage was an average quality game. Is that because it's only available on PC and there's no Linux release?
"verify_attribute(name[Rollcage], rating[average], platforms[PC], has_linux_release[no])",You said you were indifferent towards Rollcage. Is that the case for all games released on PC but not Linux?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])",You said earlier that Rollcage is merely average. Are you generally somewhat unsatisfied by action games with driving and racing by Attention To Detail?
"verify_attribute(name[Rollcage], developer[Attention To Detail], rating[average], genres[action, driving/racing])",I remember you telling me that you didn't feel too strongly about Rollcage. But does that opinion also hold true for other action racing games by Attention To Detail?
"verify_attribute(name[Stronghold 2], release_year[2005], developer[Firefly Studios], rating[average])",You said earlier that Stronghold 2 was merely average. Is this sentiment typically true for all games Firefly Studios released in 2005?
"verify_attribute(name[Stronghold 2], release_year[2005], developer[Firefly Studios], rating[average])","You said you felt so-so about Stronghold 2. In general, do you like releases from Firefly Studios in 2005?"
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])","You seem to be lukewarm on RTS and simulation games, like Stronghold 2. Is this the case for most bird view games?"
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], player_perspective[bird view])",I remember you saying that you found Stronghold 2 to be average. Is this feeling shared with other real-time strategy and simulation games that have a bird view perspectives?
"verify_attribute(name[Stronghold 2], rating[average], has_multiplayer[yes], available_on_steam[yes])",You said that Stronghold 2 felt average. Do you think this is true for other multiplayer games on Steam?
"verify_attribute(name[Stronghold 2], rating[average], has_multiplayer[yes], available_on_steam[yes])",You previously mentioned that Stronghold 2 was merely average. Are you usually unimpressed with multiplayer games on Steam?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], platforms[PC])",I know you're kind of hit or miss with Stronghold 2. Do you feel so-so about other real-time strategy or simulation games on PC?
"verify_attribute(name[Stronghold 2], rating[average], genres[real-time strategy, simulation], platforms[PC])","I remember you saying that you found Stronghold 2 to be average. Typically, are you not impressed with simulation games on PC with real-time strategy gameplay?"
"verify_attribute(name[Stronghold 2], rating[average], has_linux_release[no], has_mac_release[no])",You said you thought Stronghold 2 was just so-so. Do you typically not care for games that aren't available on Linux and Mac?
"verify_attribute(name[Stronghold 2], rating[average], has_linux_release[no], has_mac_release[no])",You said that you didn't feel good or bad about Stronghold 2. Do you feel the same about other games that don't have a Mac or Linux release?
"verify_attribute(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], rating[good], genres[driving/racing])",I remember you saying you thought that Need for Speed: Most Wanted was good. Do you like any other EA Redwood Shores driving/racing games?
"verify_attribute(name[Need for Speed: Most Wanted], developer[EA Redwood Shores], rating[good], genres[driving/racing])","Previously you told me you like to play racing games like Need for Speed: Most Wanted. So, do you play other games from EA Redwood Shores?"
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], player_perspective[third person])",I remember you said you enjoyed Need for Speed: Most Wanted. Would you say you are a fan of third person driving/racing games?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], player_perspective[third person])","Since you liked Need for Speed: Most Wanted, I was wondering if you like other third person driving/racing games?"
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], platforms[PlayStation])",You stated Need for Speed: Most Wanted was alright on the PlayStation. Is that true for other driving games?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], genres[driving/racing], platforms[PlayStation])",You said that you enjoyed Need for Speed: Most Wanted. Would you say it's common that you like to play driving and racing games on the PlayStation?
"verify_attribute(name[Need for Speed: Most Wanted], release_year[2005], developer[EA Redwood Shores], rating[good])",You said earlier that you liked Need for Speed: Most Wanted. Are you a fan in general of games by EA Redwood Shores from 2005?
"verify_attribute(name[Need for Speed: Most Wanted], release_year[2005], developer[EA Redwood Shores], rating[good])",You indicated that you liked Need for Speed: Most Wanted. Are you typically into games by EA Redwood Shores from 2005?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], has_multiplayer[yes], platforms[PlayStation])",I know for a fact you like Need for Speed: Most Wanted. Do you like playing other PlayStation games with multiplayer modes?
"verify_attribute(name[Need for Speed: Most Wanted], rating[good], has_multiplayer[yes], platforms[PlayStation])",You said earlier that you enjoyed Need for Speed: Most Wanted. Do you like playing other PlayStation games with multiplayer?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])",You said earlier that Quantum Break was simply average. Do you commonly feel lukewarm about M (for Mature) rated games from Remedy Entertainment?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], esrb[M (for Mature)], rating[average])",I believe your opinion of Quantum Break was that it was nothing special. Do you feel the same about other M (for Mature) titles from Remedy Entertainment?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], platforms[Xbox])",You said that Quantum Break was nothing special. Do you typically feel similar about playing other adventure shooters on Xbox?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], platforms[Xbox])",You previously mentioned that you found Quantum Break to be average. So are you not commonly into Xbox adventure games featuring shooting?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], player_perspective[third person])",I remember you felt indifferent about adventure shooters with a third person perspective such as Quantum Break. Is this generally true?
"verify_attribute(name[Quantum Break], rating[average], genres[adventure, shooter], player_perspective[third person])",I recall that you found Quantum Break to be average. In general do you think third person adventure games featuring shooting are just average?
"verify_attribute(name[Quantum Break], release_year[2016], rating[average], platforms[Xbox])","If you thought Quantum Break was alright, did you feel that way about Xbox games in 2016 as a whole?"
"verify_attribute(name[Quantum Break], release_year[2016], rating[average], platforms[Xbox])",I remember you saying that you found Quantum Break to be average. Is this similar to other Xbox games from 2016?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], rating[average], platforms[Xbox])",I know you felt lukewarm about Quantum Break. Do you feel the same about other Remedy Entertainment games on Xbox?
"verify_attribute(name[Quantum Break], developer[Remedy Entertainment], rating[average], platforms[Xbox])",I remember you said you found Quantum Break to be average. Are you normally unimpressed with Xbox games from Remedy Entertainment?
"verify_attribute(name[Assassin's Creed Chronicles: India], rating[poor], genres[action-adventure, platformer], platforms[PlayStation])",I heard your weren't a huge fan of Assassin's Creed Chronicles: India. Do you not like playing action-adventure platformers on your PlayStation?
"verify_attribute(name[Assassin's Creed Chronicles: India], rating[poor], genres[action-adventure, platformer], platforms[PlayStation])",You said that you disliked Assassin's Creed Chronicles: India. Do you dislike action-adventure platformers on PlayStation as a whole?
"verify_attribute(name[Assassin's Creed Chronicles: India], developer[Climax Studios], rating[poor], player_perspective[side view])",I recall you saying that you hated Assassin's Creed Chronicles: India. Do you hate other side view games made by Climax Studios as well?
"verify_attribute(name[Assassin's Creed Chronicles: India], developer[Climax Studios], rating[poor], player_perspective[side view])","You said that you disliked Assassin's Creed Chronicles: India. Generally speaking, do you dislike side view games from Climax Studios?"
"verify_attribute(name[Assassin's Creed Chronicles: India], rating[poor], has_multiplayer[no], platforms[PlayStation])",Previously you told me that you don't like to play Assassin's Creed Chronicles: India. Does it mean you hate single-player PlayStation games in general?
"verify_attribute(name[Assassin's Creed Chronicles: India], rating[poor], has_multiplayer[no], platforms[PlayStation])",You mentioned that you didn't enjoy Assassin's Creed Chronicles: India. Are you generally not a fan of PlayStation games without multiplayer?
"verify_attribute(name[Assassin's Creed Chronicles: India], release_year[2016], rating[poor], genres[action-adventure, platformer])",I remember you said you disliked Assassin's Creed Chronicles: India. Are you not fond of action-adventure games featuring platforming from 2016 as a whole?
"verify_attribute(name[Assassin's Creed Chronicles: India], release_year[2016], rating[poor], genres[action-adventure, platformer])",You said that you disliked Assassin's Creed Chronicles: India. Do you in particular dislike action-adventure platformers from 2016?
"verify_attribute(name[Assassin's Creed Chronicles: India], developer[Climax Studios], rating[poor], has_multiplayer[no])",I know you rather disliked Assassin's Creed Chronicles: India. Do you also dislike the other single-player games made by Climax Studios?
"verify_attribute(name[Assassin's Creed Chronicles: India], developer[Climax Studios], rating[poor], has_multiplayer[no])",You said earlier that you disliked Assassin's Creed Chronicles: India. Are you typically not super fond of games without multiplayer from Climax Studios?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], platforms[PC])",I know you didn't love or hate Lara Croft and the Temple of Osiris. Do you feel similarly about other Crystal Dynamics games on PC?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], platforms[PC])",Earlier you mentioned that you found Lara Croft and the Temple of Osiris to be average. Do you commonly find PC games from Crystal Dynamics average?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], player_perspective[bird view])",I know you only felt okay about Lara Croft and the Temple of Osiris. Do you feel so about other bird view perspective games that are action-adventure or puzzle shooter games?
"verify_attribute(name[Lara Croft and the Temple of Osiris], rating[average], genres[action-adventure, puzzle, shooter], player_perspective[bird view])","You said earlier that Lara Croft and the Temple of Osiris was just okay. Are you generally not impressed by action-adventure games with puzzles, shooting and a bird view perspective?"
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], available_on_steam[yes])",You said earlier that Lara Croft and the Temple of Osiris isn't your favorite or least favorite game. Is it the same for all Crystal Dynamics games on Steam?
"verify_attribute(name[Lara Croft and the Temple of Osiris], developer[Crystal Dynamics], rating[average], available_on_steam[yes])",You mentioned that you didn't have strong feelings about Lara Croft and the Temple of Osiris. Is this the case for all Crystal Dynamics games on Steam?
