name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
The Sims,2000,,Maxis,,,,,,,,,,Do you like Maxis' games from 2000 like The Sims ?
The Sims,,,,,,"simulation, strategy",,,PC,,,,"I'm curious, have you ever played any strategy simulators for the PC, such as The Sims?"
The Sims,,,,,,"simulation, strategy",,,PC,,,,Do you also like PC simulation strategy games likev?
The Sims,,,,T (for Teen),,,bird view,,,,,,"Since you're a teen, do you like T (for Teen) rated games that have a bird's eye view, like The Sims?"
The Sims,,,,T (for Teen),,,bird view,,,,,,Do you normally play T rated birdview games like The Sims ?
The Sims,,,,,,,,,PC,no,,,"Have you ever given any games on PC but not on steam a try, like The Sims?"
The Sims,,,,,,,,,PC,no,,,"Do you ever play PC games that don't have Steam releases, like for example The Sims?"
The Sims,2000,,,T (for Teen),,,,,,,,,"Have you played any T rated games released in 2000, like for example The Sims?"
The Sims,2000,,,T (for Teen),,,,,,,,,"What do you think about T games from 200, like The Sims ?"
Worms: Reloaded,2010,,,,,,,,PC,,,,Do you like PC games from 2010 like Worms: Reloaded ?
Worms: Reloaded,2010,,,,,,,,PC,,,,"So now I'm curious, have you played any PC games that came out in 2010, such as Worms: Reloaded?"
Worms: Reloaded,,,,,,"action, platformer, strategy",side view,,,,,,Do you enjoy side view action platform strategy games like Worms: Reloaded ?
Worms: Reloaded,,,,,,"action, platformer, strategy",side view,,,,,,"I was wondering, have you played any strategy action platformers with a side view perspective, like for example Worms: Reloaded?"
Worms: Reloaded,,,Team17 Digital Ltd,,,,,,,yes,,,"Have you played any of Team17 Digital Ltd's lineup of games on Steam, such as Worms: Reloaded?"
Worms: Reloaded,,,Team17 Digital Ltd,,,,,,,yes,,,What do you think about Team17 Digital LTD's games on steam like Worms: Reloaded ?
Worms: Reloaded,,,,,,,side view,yes,,,,,Are you a fan of multiplayer side view games like Worms: Reloaded ?
Worms: Reloaded,,,,,,,side view,yes,,,,,"Hey do you like multiplayer side view games, like Worms: Reloaded?"
Worms: Reloaded,,,,E 10+ (for Everyone 10 and Older),,"action, platformer, strategy",,,,,,,"I was wondering, do you enjoy playing E 10+ rated strategy action platformers, like for instance Worms: Reloaded?"
Worms: Reloaded,,,,E 10+ (for Everyone 10 and Older),,"action, platformer, strategy",,,,,,,Do you enjoy E10+ action platformer strategy games like Worms: Reloaded ?
Rocket League,,,,,,"sport, vehicular combat",third person,,,,,,Are you into third person sport games with vehicular combat like Rocket League ?
Rocket League,,,,,,"sport, vehicular combat",third person,,,,,,"I'm wondering, do you enjoy playing third person vehicular combat sport games, like Rocket League?"
Rocket League,2015,,Psyonix,,,,,,,,,,"Are you fond of any of the 2015 games that Psyonix developed, such as Rocket League?"
Rocket League,2015,,Psyonix,,,,,,,,,,Are you into Psyonix? Wanna try out their 2015 hit Rocket League ?
Rocket League,,,,E (for Everyone),,,,,Xbox,,,,"Do you have any experience playing E rated Xbox games, like for example Rocket League?"
Rocket League,,,,E (for Everyone),,,,,Xbox,,,,Do you enjoy E rated XBOX games like Rocket League ?
Rocket League,2015,,,,,,,yes,,,,,Do you like multiplayer games from 2015 like Rocket League ?
Rocket League,2015,,,,,,,yes,,,,,What do you think of the multiplayer aspect of the 2015 release of Rocket League?
Rocket League,,,,E (for Everyone),,"sport, vehicular combat",,,,,,,Do you enjoy E rated sports games with vehicle combat like Rocket League ?
Rocket League,,,,E (for Everyone),,"sport, vehicular combat",,,,,,,"I was wondering if you would recommend the sport, vehicular combat game, Rocket League, even though its rated E?"
Super Bomberman,,,,,,"action, strategy",,,Nintendo,,,,"I was wondering, have you played any action strategy games for the Nintendo, such as Super Bomberman?"
Super Bomberman,,,,,,"action, strategy",,,Nintendo,,,,Do you like action strategy games from Nintendo like Super Bomberman ?
Super Bomberman,1993,,Hudson Soft,,,,,,,,,,"Now I have to ask, have you played any 1993 Hudson Soft games, such as Super Bomberman?"
Super Bomberman,1993,,Hudson Soft,,,,,,,,,,"What do you think about games from Hudson Soft, like the 1993 game Super Bomberman ?"
Super Bomberman,,,,E (for Everyone),,,bird view,,,,,,"So I'm curious, have you played any E rated games with a bird view perspective, like for example Super Bomberman?"
Super Bomberman,,,,E (for Everyone),,,bird view,,,,,,Are you a fan of E rated bird view games such as  Super Bomberman ?
Super Bomberman,,,,,,,bird view,no,,,,,Do you like bird view single player games like Super Bomberman ?
Super Bomberman,,,,,,,bird view,no,,,,,"Have you ever played any single player games that featured a bird view perspective, like Super Bomberman?"
Super Bomberman,1993,,,E (for Everyone),,,,,,,,,"Did you enjoy playing 1993 release of Super Bomberman, becuase I heard that the E for Everyone rating was very limiting?"
Super Bomberman,1993,,,E (for Everyone),,,,,,,,,"Are you a fan of E rated classic games, like the 1993 hit Super Bomberman ?"
MotorStorm: Apocalypse,,,,,,vehicular combat,,,PlayStation,,,,Are you a fan of vehicular combat games on the Playstation like MotorStorm: Apocalypse ?
MotorStorm: Apocalypse,,,,,,vehicular combat,,,PlayStation,,,,"Are you fond of vehicular combat games for the PlayStation, such as MotorStorm: Apocalypse?"
MotorStorm: Apocalypse,,,,,,vehicular combat,,yes,,,,,"I'm wondering, do you enjoy multiplayer vehicular combat games like MotorStorm: Apocalypse ?"
MotorStorm: Apocalypse,,,,,,vehicular combat,,yes,,,,,"I was wondering, do you enjoy multiplayer vehicular combat games, like for instance MotorStorm: Apocalypse?"
MotorStorm: Apocalypse,,,Evolution Studios,,,,third person,,,,,,Have you had a chance to play Evolution Studios' new third person game MotorStorm: Apocalypse?
MotorStorm: Apocalypse,,,Evolution Studios,,,,third person,,,,,,How do you feel about Evolution Studios' third person games like MotorStorm: Apocalypse ?
MotorStorm: Apocalypse,,,,,,vehicular combat,third person,,,,,,"Have you ever played a third person vehicular combat game, like MotorStorm: Apocalypse ?"
MotorStorm: Apocalypse,,,,,,vehicular combat,third person,,,,,,"I was curious, do you enjoy third person vehicular combat games, like for example MotorStorm: Apocalypse?"
MotorStorm: Apocalypse,2011,,,,,,,,PlayStation,,,,Do you play any playstation games from 2011 like MotorStorm: Apocalypse ?
MotorStorm: Apocalypse,2011,,,,,,,,PlayStation,,,,"Okay so I now I gotta ask, do you ever play PlayStation games that were released in 2011, like for example MotorStorm: Apocalypse?"
Undertale,2015,,tobyfox,,,,,,,,,,"Are you a fan of any games from 2015, such as Tobyfox's Undertale ?"
Undertale,2015,,tobyfox,,,,,,,,,,I absolutely enjoyed Tobyfox's 2015 release of Undertale. What did you think about it?
Undertale,,,,,,"adventure, indie, role-playing",bird view,,,,,,"What do you think about indie adventure RPGs with a bird view, like Undertale ?"
Undertale,,,,,,"adventure, indie, role-playing",bird view,,,,,,"I was wondering, do you play any indie adventure RPGs that have a bird view perspective, like for example Undertale?"
Undertale,2015,,,,,,,,PlayStation,,,,"I was wondering, do you enjoy the PlayStation games that came out in 2015, such as Undertale?"
Undertale,2015,,,,,,,,PlayStation,,,,What do you think about playstation games from 2015 like Undertale ?
Undertale,,,,,,"adventure, indie, role-playing",,no,,,,,"Do you ever play single player indie adventure RPGs, like Undertale?"
Undertale,,,,,,"adventure, indie, role-playing",,no,,,,,Are you a fan of single player indie action RPG games? If you are I think you'd like Undertale.
Undertale,,,tobyfox,,,,,no,,,,,"Do you play any single player games, like TobyFox's Undertale ?"
Undertale,,,tobyfox,,,,,no,,,,,"I was wondering, have you played any single player games developed by tobyfox, like for instance Undertale?"
The Witcher 3: Wild Hunt,2015,,CD Projekt RED,,,,,,,,,,"Now I'm curious, have you played any of CD Projekt RED's 2015 games, such as The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,2015,,CD Projekt RED,,,,,,,,,,"Do you also like other games from 2015 and CD Projekt Red, like The Witcher 3: Wild Hunt ?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",third person,,,,,,How do you feel about third person action adventure RPGs like  The Witcher 3: Wild Hunt ?
The Witcher 3: Wild Hunt,,,,M (for Mature),,,,,Xbox,,,,How much do you enjoy M rated Xbox games likev?
The Witcher 3: Wild Hunt,,,,M (for Mature),,,,,Xbox,,,,"Have you played any M rated Xbox games before, like for example The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,CD Projekt RED,,,,,,Xbox,,,,"Are you fond of CD Projekt RED's Xbox games, like for example The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,CD Projekt RED,,,,,,Xbox,,,,Are you into games on the Xbox? You should check out CD Projekt Red's  The Witcher 3: Wild Hunt then
The Witcher 3: Wild Hunt,2015,,,M (for Mature),,,,,,,,,"Have you played any M rated games that came out in the year 2015, like The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,2015,,,M (for Mature),,,,,,,,,How do you feel about M rated games from 2015 like The Witcher 3: Wild Hunt ?
NBA 2K16,2015,,Visual Concepts,,,,,,,,,,"How do you feel about Visual Concept's 2015 game, NBA 2K16 ?"
NBA 2K16,2015,,Visual Concepts,,,,,,,,,,"Have you ever played any of the 2015 games developed by Visual Concepts, like for example NBA 2K16?"
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,sport,,,,,,,Are you into E10+ sports games like NBA 2K16 ?
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,sport,,,,,,,"I have been thinking about purchasing a sports game for my child, do you think that the E 10+ game NBA 2K16 is appropriate?"
NBA 2K16,,,,,,,third person,,PlayStation,,,,Are you a fan of third person playstation games like NBA 2K16 ?
NBA 2K16,,,,,,,third person,,PlayStation,,,,"Have you played any third person games for the PlayStation, like NBA 2K16?"
NBA 2K16,,,Visual Concepts,,,sport,,,,,,,"Have you played any of the sport games developed by Visual Concepts, like NBA 2K16?"
NBA 2K16,,,Visual Concepts,,,sport,,,,,,,What do you think about Visual Concept's sports games like NBA 2K16 ?
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,What do you think about multiplayer E10+ games like NBA 2K16 ?
NBA 2K16,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,"Have you ever played an E 10+ rated game with multiplayer, like NBA 2k16?"
Silent Hill 2,,,,M (for Mature),,"action-adventure, puzzle",,,,,,,"If you don't mind me asking, do you enjoy playing M rated action-adventure puzzle games, such as Silent Hill 2?"
Silent Hill 2,,,,M (for Mature),,"action-adventure, puzzle",,,,,,,Are you into M rated action-adventure puzzle games like Silent Hill 2 ?
Silent Hill 2,,,,,,,third person,,PC,,,,"Say, do you usually like third person PC games like Silent Hill 2 ?"
Silent Hill 2,,,,,,,third person,,PC,,,,"Are you fond of playing PC games with a third person perspective, such as Silent Hill 2?"
Silent Hill 2,,,,,,"action-adventure, puzzle",third person,,,,,,"Say, are you into third person action-adventure puzzle games like Silent Hill 2 ?"
Silent Hill 2,,,,,,"action-adventure, puzzle",third person,,,,,,"I'm curious, do you like to play third person action-adventure puzzle games, such as Silent Hill 2?"
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,,,,,,,,"I'm wondering: do you like games by Konami computer Entertainment Tokyo, for example the 2001 game Silent Hill 2?"
Silent Hill 2,2001,,Konami Computer Entertainment Tokyo,,,,,,,,,,Do you enjoy KOnami Computer Entertainment Tokyo's games from 2001 like Silent Hill 2 ?
Silent Hill 2,,,,M (for Mature),,,,,PC,,,,"Do you enjoy M rated PC games, like for example Silent Hill 2?"
Silent Hill 2,,,,M (for Mature),,,,,PC,,,,Are you a fan of M rated PC games like Silent Hill 2 ?
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",,,,,,,"Are you familiar with MicroProse's strategy simulators, such as RollerCoaster Tycoon?"
RollerCoaster Tycoon,,,MicroProse,,,"simulation, strategy",,,,,,,"Do you like simulation strategy games from MicroProse, like RollerCoaster Tycoon ?"
RollerCoaster Tycoon,,,MicroProse,,,,,,PC,,,,Do you enjoy Microrpose's PC games like  RollerCoaster Tycoon ?
RollerCoaster Tycoon,,,MicroProse,,,,,,PC,,,,You told me you've played many PC games by MicroProse; what's your opinion of RollerCoaster Tycoon?
RollerCoaster Tycoon,1999,,,,,,,,PC,,,,"Are you also into PC games from 1999, like RollerCoaster Tycoon ?"
RollerCoaster Tycoon,1999,,,,,,,,PC,,,,"I'm curious, have you played any PC games that were released way back in 1999, like for example RollerCoaster Tycoon?"
RollerCoaster Tycoon,,,,,,"simulation, strategy",bird view,,,,,,What do you think about simulation strategy games with a bird view like  RollerCoaster Tycoon ?
RollerCoaster Tycoon,,,,,,"simulation, strategy",bird view,,,,,,"I've been thinking about buying a simulation strategy game that uses a bird view perspective, would you recommend RollerCoaster Tycoon?"
RollerCoaster Tycoon,1999,,,,,,,,,,yes,,Do you like linux games from 1999 like RollerCoaster Tycoon ?
RollerCoaster Tycoon,1999,,,,,,,,,,yes,,"Have you ever played any 1999 games that have Linux releases, like for example RollerCoaster Tycoon?"
Tom Clancy's Splinter Cell: Chaos Theory,,,Ubisoft Montreal,M (for Mature),,,,,,,,,Are you a fan of M rated games from Ubisoft Montreal like Tom Clancy's Splinter Cell: Chaos Theory ?
Tom Clancy's Splinter Cell: Chaos Theory,,,Ubisoft Montreal,M (for Mature),,,,,,,,,"I was wondering, do you enjoy the M rated games developed by Ubisoft Montreal, such as for example Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",third person,,,,,,"Do you enjoy third person action tactical games, like Tom Clancy's Splinter Cell: Chaos Theory ?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",third person,,,,,,"I'm wondering, do you like playing third person tactical action games, like for example Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,,,,third person,,,,,,"Did you ever play any third person games released back in 2005, such as Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,2005,,,,,,third person,,,,,,"Are you into third person games, like 2005's Tom Clancy's Splinter Cell: Chaos Theory ?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,,,yes,,yes,,,"Have you played any of the multiplayer games that you can get on Steam, like Tom Clancy's Splinter Cell: Chaos Theory?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,,,yes,,yes,,,What are your feelings on multiplayer steam games like  Tom Clancy's Splinter Cell: Chaos Theory ?
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",,,,yes,,,"Are you a fan of tactical action games on steam, like Tom Clancy's Splinter Cell: Chaos Theory ?"
Tom Clancy's Splinter Cell: Chaos Theory,,,,,,"action, tactical",,,,yes,,,"So have you played any of the tactical action games that are available on Steam, such as Tom Clancy's Splinter Cell: Chaos Theory?"
BioShock,2007,,,,,"action-adventure, role-playing, shooter",,,,,,,"Did you ever play any of the action-adventure shooter RPGs that came out in 2007, like BioShock?"
BioShock,2007,,,,,"action-adventure, role-playing, shooter",,,,,,,"Are you a fan of games from the early 2000s, specifically action-adventure RPG shooters like BioShock ?"
BioShock,,,,M (for Mature),,"action-adventure, role-playing, shooter",,,,,,,"So I've gotten curious now, do you enjoy playing M rated action-adventure shooters with role-playing elements, such as BioShock?"
BioShock,,,,M (for Mature),,"action-adventure, role-playing, shooter",,,,,,,Do you enjoy M rated action adventure shooter RPGs like BioShock?
BioShock,,,,,,,first person,,PC,,,,Do you normally play first person PC games like BioShock ?
BioShock,,,,,,,first person,,PC,,,,"Do you enjoy playing PC games with a first person perspective, like for instance BioShock?"
BioShock,,,2K Boston,,,,,,,yes,,,"I was wondering, have you played any of the 2K Boston developed games that are on Steam, such as BioShock?"
BioShock,,,2K Boston,,,,,,,yes,,,"Do you like 2K boston's games on steam, like BioShock ?"
BioShock,,,,M (for Mature),,,,,PC,,,,Do you enjoy games like BioShock? It's a mature PC game.
BioShock,,,,M (for Mature),,,,,PC,,,,"If you don't mind me asking, do you play M rated games for the PC, such as BioShock?"
Mirror's Edge Catalyst,2016,,,T (for Teen),,,,,,,,,"I'm curious if you like any games rated T (for Teen) from 2016, like Mirror's Edge Catalyst?"
Mirror's Edge Catalyst,2016,,,T (for Teen),,,,,,,,,"Are you into T rated games from 2016, like Mirror's Edge Catalyst ?"
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,,,,yes,,,,,"I was wondering, are you fond of the games developed by EA Digital Illusions CE that have multiplayer, such as Mirror's Edge Catalyst?"
Mirror's Edge Catalyst,,,EA Digital Illusions CE,,,,,yes,,,,,Do you like EA Digital Illusions CE's games with multiplayer in them like Mirror's Edge Catalyst ?
Mirror's Edge Catalyst,,,,,,,first person,,Xbox,,,,How do you feel about first person Xbox games likev?
Mirror's Edge Catalyst,,,,,,,first person,,Xbox,,,,"I was wondering, do you like to play first person games on the Xbox, such as Mirror's Edge Catalyst?"
Mirror's Edge Catalyst,,,,,,"action-adventure, fighting",,,Xbox,,,,"What's your opinion on action-adventure, fighting games like Mirror's Edge Catalyst for Xbox?"
Mirror's Edge Catalyst,,,,,,"action-adventure, fighting",,,Xbox,,,,Are you a fan of action-adventure fighting games on Xbox such as Mirror's Edge Catalyst ?
Mirror's Edge Catalyst,2016,,,,,,,yes,,,,,Do you enjoy games from 2016 with multiplayer like Mirror's Edge Catalyst ?
Mirror's Edge Catalyst,2016,,,,,,,yes,,,,,"So have you played any multiplayer games from 2016, such as Mirror's Edge Catalyst?"
Max Payne,2001,,Remedy Entertainment,,,,,,,,,,"Do you enjoy games from 2001, like Remedy Entertainment's Tony Hawk's Pro Skater 3 ?"
Max Payne,2001,,Remedy Entertainment,,,,,,,,,,"So have you ever played one of the games Remedy Entertainment created and released in 2001, such as Max Payne?"
Max Payne,,,,M (for Mature),,"action-adventure, shooter",,,,,,,"Have you ever played an M rated action-adventure shooter, such as for example Max Payne?"
Max Payne,,,,M (for Mature),,"action-adventure, shooter",,,,,,,Do you also enjoy M rated action-adventure shooter games such as  Max Payne ?
Max Payne,,,Remedy Entertainment,,,,,,Xbox,,,,"Are you a fan of remedy entertainment's Xbox games, like Max Payne ?"
Max Payne,,,Remedy Entertainment,,,,,,Xbox,,,,"I was curious, have you ever played Xbox games developed by Remedy Entertainment, like for example Max Payne?"
Max Payne,,,,M (for Mature),,,,,Xbox,,,,"Do you play M rated Xbox games, such as Max Payne?"
Max Payne,,,,M (for Mature),,,,,Xbox,,,,Do you like M rated games on the xbox like Max Payne ?
Max Payne,,,,,,"action-adventure, shooter",third person,,,,,,Are you a fan of third person action shooters like Max Payne ?
Max Payne,,,,,,"action-adventure, shooter",third person,,,,,,"Have you played any third person action-adventure shooters, like for example Max Payne?"
Dirt: Showdown,,,,,,"driving/racing, sport",,yes,,,,,"I'm curious, do you ever play driving/racing sport games that have multiplayer, like Dirt: Showdown?"
Dirt: Showdown,,,,,,"driving/racing, sport",,yes,,,,,Are you a fan of multiplayer sport/racing games like Dirt: Showdown ?
Dirt: Showdown,,,,,,,first person,,PC,,,,What do you think about first person PC games like  Dirt: Showdown ?
Dirt: Showdown,,,,,,,first person,,PC,,,,I'm curious if you like first person PC games like Dirt: Showdown?
Dirt: Showdown,2012,,,,,,,,PC,,,,How do you feel about PC games from 2012 like Dirt: Showdown ?
Dirt: Showdown,2012,,,,,,,,PC,,,,"Do you ever play any PC games from 2012, like Dirt: Showdown?"
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,"Are you fond of playing E 10+ rated games with multiplayer, like Dirt: Showdown?"
Dirt: Showdown,,,,E 10+ (for Everyone 10 and Older),,,,yes,,,,,"I'm curious, do you also enjoy E10+ multiplayer games?"
Dirt: Showdown,2012,,Codemasters Southam,,,,,,,,,,"I'm curious now, did you ever play any of the 2012 games created by Codemasters Southam, such as Dirt: Showdown?"
Dirt: Showdown,2012,,Codemasters Southam,,,,,,,,,,"Say, are you into Codemasters Southam, they made 2012's Dirt: Showdown, for example."
Little Big Adventure,1994,,Adeline Software International,,,,,,,,,,Have you ever played 1994's  Little Big Adventure from Adeline Software International?
Little Big Adventure,1994,,Adeline Software International,,,,,,,,,,"So have you played any of Adeline Software International's 1994 games, such as Little Big Adventure?"
Little Big Adventure,,,,,,,third person,,PC,,,,"Have any of the games you've played for the PC had a third person perspective, such as Little Big Adventure?"
Little Big Adventure,,,,,,,third person,,PC,,,,Are you into third person PC games like Little Big Adventure ?
Little Big Adventure,,,,T (for Teen),,action-adventure,,,,,,,"How do you feel about T rated action adventure games, like Little Big Adventure ?"
Little Big Adventure,,,,T (for Teen),,action-adventure,,,,,,,Have you played Teen action-adventure games like Little Big Adventure?
Little Big Adventure,,,Adeline Software International,,,,third person,,,,,,Do you like third person games from Adeline Software International?
Little Big Adventure,,,Adeline Software International,,,,third person,,,,,,Have you played any third person games by Adeline Software International like Little Big Adventure?
Little Big Adventure,,,,,,,,no,PC,,,,"Do you enjoy playing single player PC games, like Little Big Adventure?"
Little Big Adventure,,,,,,,,no,PC,,,,Do you like single player PC games like Little Big Adventure ?
Bus Driver,,,SCS Software,,,,,,,,,no,How do you feel about games from SCS software that aren't on the mac like Bus Driver ?
Bus Driver,,,SCS Software,,,,,,,,,no,"If you don't mind me asking, do you ever played games developed by SCS Software that don't have a Mac release, like for example Bus Driver?"
Bus Driver,,,,,,"driving/racing, indie, simulation",,,PC,,,,Are you into indie racing simulation games for the PC like Bus Driver ?
Bus Driver,,,,,,"driving/racing, indie, simulation",,,PC,,,,"I'm curious, are you fond of playing indie driving/racing simulators for the PC, like for example Bus Driver?"
Bus Driver,,,SCS Software,,,,,,,yes,,,"If you don't mind me asking, have you ever played any of the SCS Software games available on Steam, such as Bus Driver?"
Bus Driver,,,SCS Software,,,,,,,yes,,,Do you like SCS software's steam games like Bus Driver ?
Bus Driver,,,,E (for Everyone),,,,,,yes,,,Do you usually play E rated games on steam like Bus Driver ?
Bus Driver,,,,E (for Everyone),,,,,,yes,,,"Have you played any of the E rated games that are available on Steam, like Bus Driver?"
Bus Driver,2014,,,,,"driving/racing, indie, simulation",,,,,,,Did you enjoy playing the 2014 indie racing simulator Bus Driver?
Bus Driver,2014,,,,,"driving/racing, indie, simulation",,,,,,,"Do you usually like indie driving simulators, like 2014's Bus Driver"
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,How do you feel about third person sports games like Tony Hawk's Pro Skater 3 ?
Tony Hawk's Pro Skater 3,,,,,,sport,third person,,,,,,"I'm wondering if you like third person sport games, such as Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,,,,,yes,PlayStation,,,,"have you given any multiplayer playstation games a try, like Tony Hawk's Pro Skater 3 ?"
Tony Hawk's Pro Skater 3,,,,,,,,yes,PlayStation,,,,"You've got me wondering now, have you played any PlayStation games that have multiplayer, like for example Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,2001,,Neversoft Entertainment,,,,,,,,,,"Do you like any games from Neversoft Entertainment, like 2001's Tony Hawk's Pro Skater 3 ?"
Tony Hawk's Pro Skater 3,2001,,Neversoft Entertainment,,,,,,,,,,"Have you played any of Neversoft Entertainment's games that they released back in 2001, such as Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,yes,,,,,"Do you like playing T rated games with multiplayer, such as Tony Hawk's Pro Skater 3?"
Tony Hawk's Pro Skater 3,,,,T (for Teen),,,,yes,,,,,Are you a fan of multiplayer teen games like  Tony Hawk's Pro Skater 3 ?
Tony Hawk's Pro Skater 3,,,,,,,third person,yes,,,,,Do you ever play third person multiplayer games like Tony Hawk's Pro Skater 3?
Tony Hawk's Pro Skater 3,,,,,,,third person,yes,,,,,"I really like third person multiplayer skating games like Tony Hawk's Pro Skater 3, did you enjoy it?"
