name,release_year,exp_release_date,developer,esrb,rating,genres,player_perspective,has_multiplayer,platforms,available_on_steam,has_linux_release,has_mac_release,utterance
Need for Speed: Most Wanted,,,EA Redwood Shores,,,driving/racing,,,,,,,EA Redwood Shores did a lot for the driving/racing genre with Need for Speed: Most Wanted. Did you ever play it?
The Wolf Among Us,,,Telltale Games,,,"adventure, point-and-click",,,,,,,"Since you seem to be a fan of adventure, point-and-click games by Telltale Games, I thought you might like The Wolf Among Us too. Have you heard about the game?"
The Wolf Among Us,,,Telltale Games,,,"adventure, point-and-click",,,,,,,I think my favorite out of all the point-and-click adventure games made by Telltale Games might actually be The Wolf Among Us. Have you played it?
The Wolf Among Us,,,,,,"adventure, point-and-click",,,,yes,,,"While we're on the subject of point-and-click adventure games available for Steam, have you heard of The Wolf Among Us?"
The Wolf Among Us,,,,,,"adventure, point-and-click",,,,yes,,,"Since you got a lot of Steam credit for you birthday, I wonder if you've thought about buying the adventure point-and-click game The Wolf Among Us?"
The Wolf Among Us,,,,M (for Mature),,,,,PC,,,,It's on PC and rated M (for Mature). Are you familiar with The Wolf Among Us?
The Wolf Among Us,,,,M (for Mature),,,,,PC,,,,"I know you enjoy M rated games you can play on your PC, have you heard of The Wolf Among Us?"
The Wolf Among Us,,,,,,,,no,PC,,,,"Speaking of one-player games suitable for PC platform, have you heard of The Wolf Among Us?"
The Wolf Among Us,,,,,,,,no,PC,,,,"And speaking of single player games for the PC, one I enjoyed was The Wolf Among Us. Have you heard of it?"
The Wolf Among Us,2013,,,,,"adventure, point-and-click",,,,,,,"A 2013 adventure, point.and.click that I enjoyed was The Wolf Among Us. Have you played it?"
The Wolf Among Us,2013,,,,,"adventure, point-and-click",,,,,,,"Since I know you like point-and-click games, have you tried the 2013 adventure game The Wolf Among Us?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",third person,,,,,,The Witcher 3: Wild Hunt would be my recommendation if you like third person action-adventure role playing games that are awesome.  Do you like those?
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",third person,,,,,,"Since you like action-adventure games from a third person perspective with role-playing elements have you tried that game I liked, The Witcher 3: Wild Hunt?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",,,Xbox,,,,"Since you seem to be a fan of action-adventure and role games on Xbox platform, I thought you might like The Witcher 3: Wild Hunt too. Have you heard about the game?"
The Witcher 3: Wild Hunt,,,,,,"action-adventure, role-playing",,,Xbox,,,,A good action-adventure RPG for the Xbox is The Witcher 3: Wild Hunt. Have you ever played it?
The Witcher 3: Wild Hunt,,,,M (for Mature),,,third person,,,,,,"If you're looking for a gritty third person game with an M rating, The Witcher 3: Wild Hunt is an option. Have you heard of it?"
The Witcher 3: Wild Hunt,,,,M (for Mature),,,third person,,,,,,A thrid-person M-rated game that I enjoyed was The Witcher 3: Wild Hunt. Have you played it?
The Witcher 3: Wild Hunt,,,,,,,,no,Xbox,,,,The Witcher 3: Wild Hunt on Xbox doesn't need multiplayer because of it's engaging story. Have you played it?
The Witcher 3: Wild Hunt,,,,,,,,no,Xbox,,,,I know you like single player games you can play on the Xbox. Have you played The Witcher 3: Wild Hunt?
The Witcher 3: Wild Hunt,2015,,,,,"action-adventure, role-playing",,,,,,,A fun action-adventure RPG released in 2015 was The Witcher 3: Wild Hunt. Have you ever played it?
The Witcher 3: Wild Hunt,2015,,,,,"action-adventure, role-playing",,,,,,,"Are you familiar with The Witcher 3: Wild Hunt? It's this hidden gem from 2015, a marvelous action-adventure role playing ga.e"
F1 2014,,,,,,"driving/racing, simulation, sport",,,PC,,,,"You mentioned liking driving/racing sport simulators that you can play on the PC, have you heard of F1 2014?"
F1 2014,,,,,,"driving/racing, simulation, sport",,,PC,,,,You like PC driving simulaiton sports games? Do you know of F1 2014 ?
F1 2014,,,,,,,third person,,,yes,,,A third person game on Steam that I enjoyed lately is F1 2014. Have you heard of it?
F1 2014,,,,,,,third person,,,yes,,,Have you heard of F1 2014? It's a third person game on stea.
F1 2014,,,,,,"driving/racing, simulation, sport",,yes,,,,,"If you want a driving/racing sport simulator with multiplayer, F1 2014 is an option. Are you familiar with it?"
F1 2014,,,,,,"driving/racing, simulation, sport",,yes,,,,,"Since you like sport games, have you played the multiplayer driving/racing simulation game F1 2014?"
F1 2014,,,Codemasters Birmingham,,,,,,,yes,,,F1 2014 from Codemasters Birmingham is a good one that you can get on Steam.  Have you checked it out?
F1 2014,,,Codemasters Birmingham,,,,,,,yes,,,"I know Codemasters Birmingham has some games released on Steam, such as F1 2014. Have you heard of that one?"
F1 2014,,,,,,"driving/racing, simulation, sport",third person,,,,,,A third person driving/racing sport simulator I enjoyed was F1 2014. Have you played it before?
F1 2014,,,,,,"driving/racing, simulation, sport",third person,,,,,,I know you like driving/racing sport simulation games. Have you heard of the third person game F1 2014?
Outlast II,2017,,,,,"adventure, indie",,,,,,,"Since you like adventure games, I wonder if you've tried out the indie game Outlast II that was released in 2017?"
Outlast II,2017,,,,,"adventure, indie",,,,,,,"A 2017 adventure, indie game that I enjoyed was Outlast II. Have you played it?"
Outlast II,2017,,,,,,first person,,,,,,"Do you like first person games? If so, i think you'd like 2017's Outlast II."
Outlast II,2017,,,,,,first person,,,,,,A first person game released in 2017 that I enjoyed was Outlast II. Have you heard of it before?
Outlast II,2017,,Red Barrels,,,,,,,,,,"Since you're into newer games, have you heard of Outlast II by Red Barrels?"
Outlast II,2017,,Red Barrels,,,,,,,,,,"Do you know about Outlast II? It's this great survival horror game from Red Barrels, that launched in 2017."
Outlast II,,,Red Barrels,,,,,,Nintendo Switch,,,,"Speaking of the Nintendo Switch games made by Red Barrels, have you heard of Outlast II?"
Outlast II,,,Red Barrels,,,,,,Nintendo Switch,,,,You have a nintendo switch right? And you're a fan of Red Barrels? You should try out Outlast II
Outlast II,,,,,,"adventure, indie",first person,,,,,,Are you familiar with Outlast II? it's this great first person indie adventure game.
Outlast II,,,,,,"adventure, indie",first person,,,,,,An indie adventure title worth checking out is Outlast II. You like first person perspective don't you?
Super Bomberman,,,,,,"action, strategy",bird view,,,,,,"You mentioned action strategy games that are played from a bird view perspective. Well Super Bomberman is a game like that, did you ever play it?"
Super Bomberman,,,,,,"action, strategy",bird view,,,,,,"I know you like bird view action/strategy games, just like me. I thought Super Bomberman was pretty good, have you heard of it?"
Super Bomberman,,,Hudson Soft,,,,,,PC,,,,"Since you seem to be a fan of PC games by Hudson Soft, I thought you might like Super Bomberman too. Have you heard about the game?"
Super Bomberman,,,Hudson Soft,,,,,,PC,,,,"While we're on the subject of PC games developed by Hudson Soft, have you heard of Super Bomberman?"
Super Bomberman,1993,,,,,,,,PC,,,,"There were some really interesting PC games released back in 1993, like Super Bomberman. Have you heard of it?"
Super Bomberman,1993,,,,,,,,PC,,,,"I know you're a big PC guy. Have you ever tried any older games, for example Super Bomberman from 1993?"
Super Bomberman,,,,E (for Everyone),,,,,PC,,,,"For E rated family friendly PC games, Super Bomberman is an option. Have you heard of it?"
Super Bomberman,,,,E (for Everyone),,,,,PC,,,,"Since you are interested in PC games rated E (for Eveyone), have you ever heard of Super Bomberman?"
Super Bomberman,,,,E (for Everyone),,"action, strategy",,,,,,,"While on the subject of family friendly action strategy games, Super Bomberman is that style of game and has an E rating. Are you familiar with it?"
Super Bomberman,,,,E (for Everyone),,"action, strategy",,,,,,,"Speaking of action, strategy games suitable for all ages, have you heard of Super Bomberman?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,real-time strategy,,,,,,,A classic real-time strategy game made by Ensemble Studios is Age of Empires II: The Age of Kings. Have you played it before?
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,real-time strategy,,,,,,,"Speaking of good real-time strategy games, have you tried Age of Empires II: The Age of Kings by Ensemble Studios?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,T (for Teen),,,,,,,,,"Since you seem to be a fan of teen-rated games by Ensemble Studios, I thought you might like Age of Empires II: The Age of Kings too. Have you heard about the game?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,T (for Teen),,,,,,,,,"If we're talking about T rated games made by Ensemble Studios, Age of Empires II: The Age of Kings is one of the best. Have you played it before?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,yes,,,,,A multiplayer strategy game made by Ensemble Studios that I enjoyed was Age of Empires II: The Age of kings. Have you played it?
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,yes,,,,,A fun multiplayer game made by Ensemble Studios was Age of Empires II: The Age of Kings. Did you ever play it?
Age of Empires II: The Age of Kings,1999,,Ensemble Studios,,,,,,,,,,A classic game that Ensemble Studios released back in 1999 was Age of Empires II: The Age of Kings. Have you ever played it?
Age of Empires II: The Age of Kings,1999,,Ensemble Studios,,,,,,,,,,"Speaking of games from the '90s, have you ever heard of the Ensemble Studios game Age of Empires II: The Age of Kings?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,,PlayStation,,,,"Since you seem to be a fan of PlayStation games by Ensemble Studios, I thought you might like Age of Empires II: The Age of Kings too. Have you heard about the game?"
Age of Empires II: The Age of Kings,,,Ensemble Studios,,,,,,PlayStation,,,,"Hey have you played  Age of Empires II: The Age of Kings? It's this playstation game from Ensemble studios, I think you'd like it."
Assetto Corsa,,,,,,"driving/racing, simulation, sport",first person,,,,,,Ay  driving/racing sport sim that you can play in first person? Have you played Assetto Corsa?
Assetto Corsa,,,,,,"driving/racing, simulation, sport",first person,,,,,,"While we're on the subject of first person driving/racing sport simulators, have you ever heard of Assetto Corsa?"
Assetto Corsa,,,,,,,first person,,,yes,,,Assetto Corsa is a first person title on Steam. Are you familiar with it?
Assetto Corsa,,,,,,,first person,,,yes,,,A first person game I recently got on Steam is Assetto Corsa. Have you heard of it?
Assetto Corsa,,,,,,,,yes,PC,,,,"Speaking of PC games with multiplayer, have you heard of Assetto Corsa?"
Assetto Corsa,,,,,,,,yes,PC,,,,"One multiplayer PC game i'm fond of is Assetto Corsa, have you tried it out?"
Assetto Corsa,,,Kunos Simulazioni,,,,first person,,,,,,"While we're on the subject of first person games made by Kunos Simulazioni, have you ever played Assetto Corsa?"
Assetto Corsa,,,Kunos Simulazioni,,,,first person,,,,,,"Since you like first person games, I wondering if you've ever tried Assetto Corsa by Kunos Simulazioni?"
Assetto Corsa,,,Kunos Simulazioni,E (for Everyone),,,,,,,,,"And as long as we're talking about E rated games made by Kunos Simulazioni, have you heard of Assetto Corsa?"
Assetto Corsa,,,Kunos Simulazioni,E (for Everyone),,,,,,,,,"Oh, have you heard of Assetto Corsa? It's this E rated game from Kunos Simulazioni."
The Legend of Zelda: Ocarina of Time,1998,,,,,,,,Nintendo,,,,The Legend of Zelda: Ocarina of Time is a Nintendo classic from 1998. Is that from before your time or have you played it?
The Legend of Zelda: Ocarina of Time,1998,,,,,,,,Nintendo,,,,"Wait, you haven't played The Ocarina of Time? Dude it's been out since 1998, I will literally lend you my copy and my Nintendo 64, you have to play it."
The Legend of Zelda: Ocarina of Time,,,,,,"action-adventure, puzzle, role-playing",third person,,,,,,"If you're looking for a third person action-adventure game with both puzzle and role-playing elements, The Legend of Zelda: Ocarina of Time is one of the best ever made. Have you ever played it?"
The Legend of Zelda: Ocarina of Time,,,,,,"action-adventure, puzzle, role-playing",third person,,,,,,"So since you're into third person action adventure RPGs with puzzle elements, have you ever heard of The Legend of Zelda: Ocarina of Time?"
The Legend of Zelda: Ocarina of Time,1998,,,E (for Everyone),,,,,,,,,"Have you heard of The Legend of Zelda: Ocarina of Time? Oh my god it's wonderful, it's from 1998, it's this beautiful E rated game."
The Legend of Zelda: Ocarina of Time,1998,,,E (for Everyone),,,,,,,,,"For E rated games released back in 1998, you can't go wrong with The Legend of Zelda: Ocarina of Time. Did you ever play it?"
The Legend of Zelda: Ocarina of Time,,,Nintendo EAD,,,,,no,,,,,"An interesting single player game made by Nintendo EAD is The Legend of Zelda: Ocarina of Time, are you familiar with it?"
The Legend of Zelda: Ocarina of Time,,,Nintendo EAD,,,,,no,,,,,I know you're looking for a game to play alone when your wife is away on business. Have you heard about the Nintendo EAD game The Legend of Zelda: Ocarina of Time?
The Legend of Zelda: Ocarina of Time,1998,,,,,,third person,,,,,,"And speaking of third person games released back in 1998, there's always The Legend of Zelda: Ocarina of Time. Have you played it?"
The Legend of Zelda: Ocarina of Time,1998,,,,,,third person,,,,,,"Since you're into older games, I wonder if you've tried the 1998 third person perspective game The Legend of Zelda: Ocarina of Time?"
Resident Evil 4,,,,,,"action-adventure, shooter",,,Nintendo,,,,"A fun action-adventure shooter for Nintendo is Resident Evil 4, have you heard of it?"
Resident Evil 4,,,,,,"action-adventure, shooter",,,Nintendo,,,,Have you ever tried the Nintendo action-adventure shooting game Resident Evil 4?
Resident Evil 4,,,,M (for Mature),,,,no,,,,,Do you like M rated single player games? Then you'd love Resident Evil 4
Resident Evil 4,,,,M (for Mature),,,,no,,,,,One of my favorite single player games that got an M rating was Resident Evil 4. Have you ever played it?
Resident Evil 4,2005,,,,,,third person,,,,,,A good third person game I played from back in 2005 was Resident Evil 4. Have you ever played it before?
Resident Evil 4,2005,,,,,,third person,,,,,,"Since you seem to be a fan of third person perspective games of 2005, I thought you might like Resident Evil 4 too. Have you heard about the game?"
Resident Evil 4,,,Capcom Production Studio 4,,,,,,Nintendo,,,,Capcom put out Resident Evil 4 on Nintendo. I liked it but wasn't sure if you had played it or not. Have you?
Resident Evil 4,,,Capcom Production Studio 4,,,,,,Nintendo,,,,"While we're on the subject of games that Capcom Production Studio 4 made for Nintendo, have you heard of Resident Evil 4?"
Resident Evil 4,,,,M (for Mature),,,,,Nintendo,,,,"One of the best M rated games available for Nintendo is Resident Evil 4, did you ever play it?"
Resident Evil 4,,,,M (for Mature),,,,,Nintendo,,,,"Speaking of Nintendo games suitable for Mature rate, have you heard of Resident Evil 4?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,,,yes,,,"Speaking of games made by Skedgehammer Games playable on Steam, have you heard of Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,,,Sledgehammer Games,,,,,,,yes,,,If you like the work of Sledgehammer Games then Call of Duty: Advanced Warfare is out on Steam.  Are you familiar with it?
Call of Duty: Advanced Warfare,,,Sledgehammer Games,M (for Mature),,,,,,,,,An M rated game from Sledgehammer Games that I thought was decent is Call of Duty: Advanced Warfare. Are you familiar with it?
Call of Duty: Advanced Warfare,,,Sledgehammer Games,M (for Mature),,,,,,,,,"Do you know about Call of Duty: Advanced Warfare? It's basically an M rated game from Sledgehammer games that also has Kevin Spacey in it, but like, before we knew about all the stuff he did."
Call of Duty: Advanced Warfare,2014,,Sledgehammer Games,,,,,,,,,,"Speaking of Sledgehammer Games that came out in 2014, have you played Call of Duty: Advanced Warfare?"
Call of Duty: Advanced Warfare,2014,,Sledgehammer Games,,,,,,,,,,"Speaking of games by Sledgehammer Games, have you tried the 2014 game Call of Duty: Advanced Warfare?"
